protection,region,reef,year,nrsi,nrsi_01,latitude,longitude
Lightly Protected,La Paz,ESPIRITU_SANTO_BALLENA,1998,-0.9020469702624981,0.04897651486875093,24.48192949682278,-110.40116759637563
Lightly Protected,La Paz,ESPIRITU_SANTO_PUNTA_LOBOS,1998,-0.1696450505626833,0.41517747471865835,24.475421,-110.289305
Not Protected,Corredor,SAN_JOSE_ANIMAS_NORTE,1998,-0.5977794183047033,0.20111029084764837,25.089485,-110.566779
Not Protected,Corredor,SAN_JOSE_ANIMAS_PINACULOS,1998,0.2819694940826863,0.6409847470413431,25.089468,-110.566743
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_ESTE,1998,0.006818061593258378,0.5034090307966292,24.598899,-110.399831
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_NORTE,1998,-0.07881913403745677,0.4605904329812716,24.599432,-110.401188
Lightly Protected,La Paz,ESPIRITU_SANTO_PAILEBOTE,1998,-0.4656309767654187,0.2671845116172906,24.504571,-110.308406
Lightly Protected,La Paz,ESPIRITU_SANTO_PARTIDA_NORESTE,1998,0.06599990846620322,0.5329999542331016,24.562008,-110.366446
Lightly Protected,Loreto,CARMEN_ABISMO,1998,-0.3543560593422268,0.3228219703288866,25.84198452552898,-111.2329723153174
Lightly Protected,Loreto,CARMEN_PUNTA_LOBOS,1998,-0.7793275201268559,0.11033623993657204,26.068839,-111.070127
Lightly Protected,Loreto,CARMEN_PUNTA_PERICO,1998,-0.5676874354977165,0.21615628225114175,25.965265,-111.067303
Lightly Protected,Loreto,CARMEN_TINTORERA,1998,-0.6032636292041409,0.19836818539792955,26.064886,-111.131847
Lightly Protected,Loreto,CORONADO_LAJAS,1998,-0.8394472635373372,0.08027636823133139,26.126188,-111.258743
Not Protected,Loreto,CORONADO_MONO,1998,-0.4546008473378486,0.27269957633107567,26.135304,-111.279106
Not Protected,Loreto,CORONADO_PUNTA_BLANCA,1998,-0.340727972677338,0.329636013661331,26.137812,-111.265291
Lightly Protected,Loreto,DANZANTE_BIZNAGA,1998,-0.40266259160957907,0.29866870419521047,25.815202,-111.260062
Lightly Protected,Loreto,DANZANTE_PUNTA_ESTE,1998,-0.6642447329177196,0.16787763354114021,25.788956,-111.242819
Lightly Protected,Loreto,DANZANTE_PUNTA_NOROESTE,1998,-0.6152482037506596,0.1923758981246702,25.800718,-111.257608
Lightly Protected,Loreto,DANZANTE_PUNTA_SURESTE,1998,-0.5616687419753976,0.2191656290123012,25.763561,-111.243521
Lightly Protected,Loreto,MONSERRAT_GALERAS,1998,-0.5839575938640829,0.20802120306795857,25.742757,-111.046611
Lightly Protected,Loreto,MONSERRAT_PUNTA_SURESTE,1998,-0.2701310587660105,0.36493447061699474,25.675881,-111.011271
Lightly Protected,Loreto,MONSERRAT_REINITA,1998,-0.5144326498813907,0.24278367505930465,25.747822,-111.060217
Fully Protected,Cabo Pulmo,BAJO_CABO_PULMO,1999,-0.024963971932725995,0.487518014033637,23.457861,-109.405463
Fully Protected,Cabo Pulmo,CANTILES_CABO_PULMO,1999,-0.11113248385026381,0.44443375807486807,23.438823,-109.410821
Not Protected,Los Cabos,ARCO_SAN_LUCAS,1999,0.12948724749326365,0.5647436237466318,22.876139,-109.892835
Lightly Protected,La Paz,ESPIRITU_SANTO_BALLENA,1999,0.41286952325783366,0.7064347616289168,24.48192949682278,-110.40116759637563
Lightly Protected,La Paz,ESPIRITU_SANTO_PUNTA_LOBOS,1999,-0.21430102861057584,0.39284948569471206,24.475421,-110.289305
Not Protected,La Ventana,CERRALVO_CARPINTERO,1999,-0.19912023285167887,0.40043988357416055,24.325082211886304,-109.93980755813953
Not Protected,La Ventana,CERRALVO_REINA,1999,0.1478389484448131,0.5739194742224065,24.388762,-109.939961
Not Protected,Corredor,SAN_JOSE_ANIMAS_NORTE,1999,0.20939694657423483,0.6046984732871175,25.089485,-110.566779
Not Protected,Corredor,SAN_JOSE_ANIMAS_PINACULOS,1999,0.15598001467825653,0.5779900073391283,25.089468,-110.566743
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_ESTE,1999,-0.20668132387533114,0.39665933806233444,24.598899,-110.399831
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_NORTE,1999,0.2532449177941205,0.6266224588970603,24.599432,-110.401188
Lightly Protected,La Paz,ESPIRITU_SANTO_PAILEBOTE,1999,-0.4596097682073053,0.27019511589634737,24.504571,-110.308406
Lightly Protected,La Paz,ESPIRITU_SANTO_PARTIDA_NORESTE,1999,-0.12225838164594677,0.4388708091770266,24.562008,-110.366446
Lightly Protected,Loreto,CARMEN_ABISMO,1999,-0.38222079413113363,0.3088896029344332,25.84198452552898,-111.2329723153174
Lightly Protected,Loreto,CARMEN_PUNTA_LOBOS,1999,0.07949978707193013,0.539749893535965,26.068839,-111.070127
Lightly Protected,Loreto,CARMEN_PUNTA_PERICO,1999,0.12462222166408209,0.562311110832041,25.965265,-111.067303
Lightly Protected,Loreto,CORONADO_LAJAS,1999,-0.15145514202610116,0.4242724289869494,26.126188,-111.258743
Not Protected,Loreto,CORONADO_MONO,1999,-0.16828651165421016,0.4158567441728949,26.135304,-111.279106
Not Protected,Loreto,CORONADO_PUNTA_BLANCA,1999,0.10933333428835583,0.5546666671441779,26.137812,-111.265291
Lightly Protected,Loreto,DANZANTE_BIZNAGA,1999,-0.4939814981237578,0.2530092509381211,25.815202,-111.260062
Lightly Protected,Loreto,DANZANTE_PUNTA_ESTE,1999,-0.26751430654437586,0.36624284672781204,25.788956,-111.242819
Lightly Protected,Loreto,DANZANTE_PUNTA_NOROESTE,1999,-0.4649128215683583,0.2675435892158209,25.800718,-111.257608
Lightly Protected,Loreto,DANZANTE_PUNTA_SURESTE,1999,-0.386630287304208,0.306684856347896,25.763561,-111.243521
Lightly Protected,Loreto,MONSERRAT_GALERAS,1999,-0.27849922545288125,0.36075038727355935,25.742757,-111.046611
Lightly Protected,Loreto,MONSERRAT_PUNTA_SURESTE,1999,0.06504775937744796,0.53252387968872394,25.675881,-111.011271
Lightly Protected,Loreto,MONSERRAT_REINITA,1999,0.011635780555710013,0.505817890277855,25.747822,-111.060217
Not Protected,Santa Rosalia,TORTUGA_PUNTA_OESTE,1999,-0.3195069085796381,0.340246545710181,27.450869,-111.902138
Lightly Protected,Alto Golfo,SALSIPUEDES,1999,-0.29626063649825435,0.35186968175087285,28.718917588921283,-112.94885127405249
Fully Protected,Cabo Pulmo,CANTIL_MEDIO,2000,-0.16065152033269306,0.4196742398336535,23.434309,-109.414791
Fully Protected,Cabo Pulmo,MORROS_CABO_PULMO,2000,-0.12570483426796028,0.43714758286601985,23.461938,-109.407203
Lightly Protected,La Paz,ESPIRITU_SANTO_BALLENA,2000,-0.2140879124319686,0.3929560437840157,24.48192949682278,-110.40116759637563
Lightly Protected,La Paz,ESPIRITU_SANTO_PUNTA_LOBOS,2000,-0.498484097726915,0.25075795113654253,24.475421,-110.289305
Not Protected,Corredor,SAN_JOSE_ANIMAS_NORTE,2000,-0.2382385423151048,0.3808807288424476,25.089485,-110.566779
Not Protected,Corredor,SAN_JOSE_ANIMAS_PINACULOS,2000,0.3692413940293077,0.6846206970146539,25.089468,-110.566743
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_ESTE,2000,0.5293996149210486,0.7646998074605242,24.598899,-110.399831
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_NORTE,2000,0.7446817631040838,0.8723408815520419,24.599432,-110.401188
Lightly Protected,La Paz,ESPIRITU_SANTO_PAILEBOTE,2000,-0.20033755003400933,0.39983122498299534,24.504571,-110.308406
Lightly Protected,La Paz,ESPIRITU_SANTO_PARTIDA_NORESTE,2000,-0.49420525443130636,0.2528973727843468,24.562008,-110.366446
Lightly Protected,Loreto,CARMEN_ABISMO,2000,-0.018116221386343057,0.49094188930682847,25.84198452552898,-111.2329723153174
Lightly Protected,Loreto,CARMEN_PUNTA_LOBOS,2000,-0.48140684205793155,0.2592965789710342,26.068839,-111.070127
Lightly Protected,Loreto,CARMEN_PUNTA_PERICO,2000,-0.25481610517316955,0.3725919474134152,25.965265,-111.067303
Lightly Protected,Loreto,CARMEN_TINTORERA,2000,0.07285365161945447,0.5364268258097272,26.064886,-111.131847
Lightly Protected,Loreto,CORONADO_LAJAS,2000,0.06063107513082805,0.530315537565414,26.126188,-111.258743
Not Protected,Loreto,CORONADO_MONO,2000,-0.3015736313935408,0.34921318430322956,26.135304,-111.279106
Not Protected,Loreto,CORONADO_PUNTA_BLANCA,2000,0.12737819121721372,0.5636890956086069,26.137812,-111.265291
Lightly Protected,Loreto,DANZANTE_BIZNAGA,2000,-0.32004656233780593,0.33997671883109704,25.815202,-111.260062
Lightly Protected,Loreto,DANZANTE_PUNTA_ESTE,2000,-0.19042458796661066,0.40478770601669467,25.788956,-111.242819
Lightly Protected,Loreto,DANZANTE_PUNTA_NOROESTE,2000,-0.5511152616174979,0.22444236919125105,25.800718,-111.257608
Lightly Protected,Loreto,DANZANTE_PUNTA_SURESTE,2000,-0.34014728312772585,0.32992635843613705,25.763561,-111.243521
Lightly Protected,Loreto,MONSERRAT_GALERAS,2000,-0.2846023543952066,0.35769882280239673,25.742757,-111.046611
Lightly Protected,Loreto,MONSERRAT_PUNTA_SURESTE,2000,-0.27305216712672853,0.36347391643663574,25.675881,-111.011271
Lightly Protected,Loreto,MONSERRAT_REINITA,2000,-0.4258409665145001,0.28707951674274995,25.747822,-111.060217
Lightly Protected,La Paz,ESPIRITU_SANTO_BALLENA,2001,-0.7362814272957919,0.13185928635210403,24.48192949682278,-110.40116759637563
Lightly Protected,La Paz,ESPIRITU_SANTO_PUNTA_LOBOS,2001,-0.557271288400787,0.2213643557996065,24.475421,-110.289305
Not Protected,Corredor,SAN_JOSE_ANIMAS_NORTE,2001,-0.11122659022635048,0.44438670488682475,25.089485,-110.566779
Not Protected,Corredor,SAN_JOSE_ANIMAS_PINACULOS,2001,-0.13653346137119968,0.43173326931440015,25.089468,-110.566743
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_ESTE,2001,-0.25591015007665036,0.37204492496167485,24.598899,-110.399831
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_NORTE,2001,-0.14267523851330324,0.4286623807433484,24.599432,-110.401188
Lightly Protected,La Paz,ESPIRITU_SANTO_PAILEBOTE,2001,-0.44838959387733157,0.2758052030613342,24.504571,-110.308406
Lightly Protected,Loreto,CARMEN_ABISMO,2001,-0.5257321126384504,0.23713394368077478,25.84198452552898,-111.2329723153174
Lightly Protected,Loreto,CARMEN_PUNTA_LOBOS,2001,-0.2645023076652459,0.367748846167377,26.068839,-111.070127
Lightly Protected,Loreto,CARMEN_PUNTA_PERICO,2001,0.11130548490378424,0.5556527424518921,25.965265,-111.067303
Lightly Protected,Loreto,CARMEN_TINTORERA,2001,-0.4572811200800325,0.27135943995998374,26.064886,-111.131847
Lightly Protected,Loreto,CORONADO_LAJAS,2001,0.16083224110382027,0.5804161205519102,26.126188,-111.258743
Not Protected,Loreto,CORONADO_MONO,2001,0.07095440959816181,0.5354772047990809,26.135304,-111.279106
Not Protected,Loreto,CORONADO_PUNTA_BLANCA,2001,0.14393105756921534,0.5719655287846077,26.137812,-111.265291
Lightly Protected,Loreto,DANZANTE_BIZNAGA,2001,-0.08822702801396985,0.45588648599301507,25.815202,-111.260062
Lightly Protected,Loreto,DANZANTE_PUNTA_ESTE,2001,-0.4079847119661428,0.2960076440169286,25.788956,-111.242819
Lightly Protected,Loreto,DANZANTE_PUNTA_NOROESTE,2001,-0.5707075494299045,0.21464622528504773,25.800718,-111.257608
Lightly Protected,Loreto,DANZANTE_PUNTA_SURESTE,2001,-0.6120820693746871,0.19395896531265644,25.763561,-111.243521
Lightly Protected,Loreto,MONSERRAT_GALERAS,2001,-0.15460892434239754,0.4226955378288012,25.742757,-111.046611
Lightly Protected,Loreto,MONSERRAT_PUNTA_SURESTE,2001,-0.3204951184116689,0.33975244079416556,25.675881,-111.011271
Lightly Protected,Loreto,MONSERRAT_REINITA,2001,-0.484182310677839,0.2579088446610805,25.747822,-111.060217
Lightly Protected,La Paz,ESPIRITU_SANTO_BALLENA,2002,-0.4790104051950829,0.2604947974024585,24.48192949682278,-110.40116759637563
Lightly Protected,La Paz,ESPIRITU_SANTO_PUNTA_LOBOS,2002,-0.4957987457130806,0.2521006271434597,24.475421,-110.289305
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_ESTE,2002,0.27012687025153953,0.6350634351257698,24.598899,-110.399831
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_NORTE,2002,-0.0812559896571765,0.45937200517141175,24.599432,-110.401188
Lightly Protected,La Paz,ESPIRITU_SANTO_PAILEBOTE,2002,-0.08009994527505869,0.45995002736247065,24.504571,-110.308406
Lightly Protected,La Paz,ESPIRITU_SANTO_PARTIDA_NORESTE,2002,-0.19664852892993337,0.40167573553503333,24.562008,-110.366446
Lightly Protected,Loreto,CARMEN_ABISMO,2002,-0.42848725072903504,0.2857563746354825,25.84198452552898,-111.2329723153174
Lightly Protected,Loreto,CARMEN_PUNTA_LOBOS,2002,0.09726147009901014,0.5486307350495051,26.068839,-111.070127
Lightly Protected,Loreto,CARMEN_PUNTA_PERICO,2002,0.1181382569749382,0.5590691284874691,25.965265,-111.067303
Lightly Protected,Loreto,CARMEN_TINTORERA,2002,-0.09794284691476378,0.45102857654261813,26.064886,-111.131847
Lightly Protected,Loreto,CORONADO_LAJAS,2002,-0.11270875527106519,0.4436456223644674,26.126188,-111.258743
Not Protected,Loreto,CORONADO_MONO,2002,-0.17450313699539194,0.412748431502304,26.135304,-111.279106
Not Protected,Loreto,CORONADO_PUNTA_BLANCA,2002,0.31211504622383335,0.6560575231119167,26.137812,-111.265291
Lightly Protected,Loreto,DANZANTE_BIZNAGA,2002,-0.4447044154627127,0.27764779226864367,25.815202,-111.260062
Lightly Protected,Loreto,DANZANTE_PUNTA_ESTE,2002,-0.6067874163784376,0.1966062918107812,25.788956,-111.242819
Lightly Protected,Loreto,DANZANTE_PUNTA_NOROESTE,2002,-0.729738998464105,0.13513050076794753,25.800718,-111.257608
Lightly Protected,Loreto,DANZANTE_PUNTA_SURESTE,2002,-0.5086642929510753,0.24566785352446235,25.763561,-111.243521
Lightly Protected,Loreto,MONSERRAT_GALERAS,2002,-0.5357767633701752,0.2321116183149124,25.742757,-111.046611
Lightly Protected,Loreto,MONSERRAT_PUNTA_SURESTE,2002,-0.19501700105801356,0.4024914994709932,25.675881,-111.011271
Lightly Protected,Loreto,MONSERRAT_REINITA,2002,-0.06458535203588106,0.4677073239820595,25.747822,-111.060217
Lightly Protected,La Paz,ESPIRITU_SANTO_BALLENA,2003,-0.6818601511482486,0.1590699244258757,24.48192949682278,-110.40116759637563
Lightly Protected,La Paz,ESPIRITU_SANTO_PUNTA_LOBOS,2003,0.10212081769653038,0.5510604088482652,24.475421,-110.289305
Not Protected,Corredor,SAN_JOSE_ANIMAS_NORTE,2003,-0.12601403082758814,0.43699298458620595,25.089485,-110.566779
Not Protected,Corredor,SAN_JOSE_ANIMAS_PINACULOS,2003,0.33470527408441053,0.6673526370422053,25.089468,-110.566743
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_ESTE,2003,-0.3081858219200027,0.34590708903999867,24.598899,-110.399831
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_NORTE,2003,0.41115131164838686,0.7055756558241935,24.599432,-110.401188
Lightly Protected,La Paz,ESPIRITU_SANTO_PAILEBOTE,2003,-0.03461203545297529,0.48269398227351235,24.504571,-110.308406
Lightly Protected,La Paz,ESPIRITU_SANTO_PARTIDA_NORESTE,2003,0.1474874855586402,0.57374374277932,24.562008,-110.366446
Lightly Protected,Loreto,CARMEN_ABISMO,2003,-0.5289461171068226,0.2355269414465887,25.84198452552898,-111.2329723153174
Lightly Protected,Loreto,CARMEN_PUNTA_LOBOS,2003,0.04840244680493441,0.5242012234024672,26.068839,-111.070127
Lightly Protected,Loreto,CARMEN_PUNTA_PERICO,2003,-0.696449005738933,0.1517754971305335,25.965265,-111.067303
Lightly Protected,Loreto,CARMEN_TINTORERA,2003,-0.5848684164928395,0.20756579175358025,26.064886,-111.131847
Lightly Protected,Loreto,CORONADO_LAJAS,2003,-0.09410837803714209,0.45294581098142894,26.126188,-111.258743
Not Protected,Loreto,CORONADO_MONO,2003,-0.46453394115065355,0.26773302942467325,26.135304,-111.279106
Not Protected,Loreto,CORONADO_PUNTA_BLANCA,2003,-0.10458018642008952,0.44770990678995526,26.137812,-111.265291
Lightly Protected,Loreto,DANZANTE_BIZNAGA,2003,-0.4291998794855863,0.2854000602572069,25.815202,-111.260062
Lightly Protected,Loreto,DANZANTE_PUNTA_ESTE,2003,-0.6386903439709274,0.1806548280145363,25.788956,-111.242819
Lightly Protected,Loreto,DANZANTE_PUNTA_NOROESTE,2003,-0.4332202783190259,0.28338986084048706,25.800718,-111.257608
Lightly Protected,Loreto,DANZANTE_PUNTA_SURESTE,2003,-0.28703853992731504,0.3564807300363425,25.763561,-111.243521
Lightly Protected,Loreto,MONSERRAT_PUNTA_SURESTE,2003,-0.2210276413148112,0.3894861793425944,25.675881,-111.011271
Lightly Protected,La Paz,ESPIRITU_SANTO_BALLENA,2004,-0.6175318403105967,0.19123407984470164,24.48192949682278,-110.40116759637563
Lightly Protected,La Paz,ESPIRITU_SANTO_PUNTA_LOBOS,2004,-0.5512218547052063,0.22438907264739683,24.475421,-110.289305
Not Protected,Corredor,SAN_JOSE_ANIMAS_NORTE,2004,-0.08696526365031104,0.45651736817484445,25.089485,-110.566779
Not Protected,Corredor,SAN_JOSE_ANIMAS_PINACULOS,2004,-0.3857904171556668,0.3071047914221666,25.089468,-110.566743
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_ESTE,2004,-0.2598063044166128,0.3700968477916936,24.598899,-110.399831
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_NORTE,2004,0.6409822584324042,0.820491129216202,24.599432,-110.401188
Lightly Protected,La Paz,ESPIRITU_SANTO_PAILEBOTE,2004,0.06788016889978032,0.5339400844498902,24.504571,-110.308406
Lightly Protected,La Paz,ESPIRITU_SANTO_PARTIDA_NORESTE,2004,0.16043830379137183,0.580219151895686,24.562008,-110.366446
Lightly Protected,Loreto,CARMEN_ABISMO,2004,-0.20026512813213032,0.3998674359339348,25.84198452552898,-111.2329723153174
Lightly Protected,Loreto,CARMEN_PUNTA_LOBOS,2004,-0.03130194038408739,0.4843490298079563,26.068839,-111.070127
Lightly Protected,Loreto,CARMEN_PUNTA_PERICO,2004,-0.17900709355673228,0.41049645322163386,25.965265,-111.067303
Lightly Protected,Loreto,CARMEN_TINTORERA,2004,-0.6269827807038431,0.18650860964807847,26.064886,-111.131847
Lightly Protected,Loreto,CORONADO_LAJAS,2004,-0.16253581671763961,0.4187320916411802,26.126188,-111.258743
Not Protected,Loreto,CORONADO_MONO,2004,-0.3726753195030275,0.31366234024848627,26.135304,-111.279106
Not Protected,Loreto,CORONADO_PUNTA_BLANCA,2004,-0.3644413599705143,0.31777932001474285,26.137812,-111.265291
Lightly Protected,Loreto,DANZANTE_BIZNAGA,2004,-0.38362281355523314,0.30818859322238346,25.815202,-111.260062
Lightly Protected,Loreto,DANZANTE_PUNTA_ESTE,2004,-0.4695538063006932,0.2652230968496534,25.788956,-111.242819
Lightly Protected,Loreto,DANZANTE_PUNTA_NOROESTE,2004,-0.8461556597799239,0.07692217011003805,25.800718,-111.257608
Lightly Protected,Loreto,DANZANTE_PUNTA_SURESTE,2004,-0.4745203840741087,0.26273980796294566,25.763561,-111.243521
Lightly Protected,Loreto,MONSERRAT_GALERAS,2004,-0.49931685923554675,0.2503415703822266,25.742757,-111.046611
Lightly Protected,Loreto,MONSERRAT_PUNTA_SURESTE,2004,-0.452865459556615,0.27356727022169247,25.675881,-111.011271
Lightly Protected,Loreto,MONSERRAT_REINITA,2004,-0.34150629367858104,0.32924685316070945,25.747822,-111.060217
Lightly Protected,La Paz,ESPIRITU_SANTO_BALLENA,2005,-0.63200238033023,0.18399880983488498,24.48192949682278,-110.40116759637563
Not Protected,Corredor,SAN_JOSE_ANIMAS_NORTE,2005,-0.2878679042655846,0.3560660478672077,25.089485,-110.566779
Not Protected,Corredor,SAN_JOSE_ANIMAS_PINACULOS,2005,-0.3386551632288369,0.3306724183855816,25.089468,-110.566743
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_ESTE,2005,-0.0010662240008455371,0.4994668879995772,24.598899,-110.399831
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_NORTE,2005,-0.3986760561066415,0.30066197194667926,24.599432,-110.401188
Lightly Protected,La Paz,ESPIRITU_SANTO_PAILEBOTE,2005,-0.40689316540179526,0.29655341729910234,24.504571,-110.308406
Lightly Protected,La Paz,ESPIRITU_SANTO_PARTIDA_NORESTE,2005,-0.4362417222506039,0.28187913887469807,24.562008,-110.366446
Lightly Protected,Loreto,CARMEN_ABISMO,2005,-0.2979433885198091,0.35102830574009547,25.84198452552898,-111.2329723153174
Lightly Protected,Loreto,CARMEN_PUNTA_LOBOS,2005,0.02507382546899741,0.5125369127344988,26.068839,-111.070127
Lightly Protected,Loreto,CARMEN_PUNTA_PERICO,2005,-0.07540588027140657,0.4622970598642967,25.965265,-111.067303
Lightly Protected,Loreto,CARMEN_TINTORERA,2005,-0.5502958454048482,0.2248520772975759,26.064886,-111.131847
Lightly Protected,Loreto,CORONADO_LAJAS,2005,-0.16841744966038413,0.41579127516980796,26.126188,-111.258743
Not Protected,Loreto,CORONADO_MONO,2005,-0.043701735673056914,0.47814913216347155,26.135304,-111.279106
Not Protected,Loreto,CORONADO_PUNTA_BLANCA,2005,-0.48977258508770233,0.2551137074561488,26.137812,-111.265291
Lightly Protected,Loreto,DANZANTE_BIZNAGA,2005,-0.02746023075600796,0.486269884621996,25.815202,-111.260062
Lightly Protected,Loreto,DANZANTE_PUNTA_ESTE,2005,-0.6664571492809853,0.16677142535950734,25.788956,-111.242819
Lightly Protected,Loreto,DANZANTE_PUNTA_NOROESTE,2005,-0.28538141475261447,0.35730929262369276,25.800718,-111.257608
Lightly Protected,Loreto,DANZANTE_PUNTA_SURESTE,2005,-0.6832763952839241,0.15836180235803793,25.763561,-111.243521
Lightly Protected,Loreto,MONSERRAT_GALERAS,2005,-0.546709950275604,0.226645024862198,25.742757,-111.046611
Lightly Protected,Loreto,MONSERRAT_PUNTA_SURESTE,2005,-0.2727036542041284,0.36364817289793583,25.675881,-111.011271
Lightly Protected,Loreto,MONSERRAT_REINITA,2005,-0.2562658117945654,0.3718670941027173,25.747822,-111.060217
Lightly Protected,Alto Golfo,ALCATRAZ,2005,-0.6064644199319014,0.19676779003404932,29.168623,-113.607147
Lightly Protected,Alto Golfo,CANTILES_GUADALUPE,2005,-0.9226848397579434,0.03865758012102832,29.197441,-113.638887
Lightly Protected,Alto Golfo,CORONADITO,2005,-0.9234211302004962,0.038289434899751895,29.096397,-113.530829
Lightly Protected,Alto Golfo,PESCADOR,2005,-0.507685040775709,0.2461574796121455,28.935405,-113.382567
Fully Protected,Revillagigedo,ROCA_PARTIDA,2006,-0.40544764478391104,0.2972761776080445,19.008889,-112.082222
Fully Protected,Revillagigedo,SAN_BENEDICTO_CANION,2006,-0.5961587880174714,0.20192060599126432,19.297803455652176,-110.80469214608695
Lightly Protected,La Paz,ESPIRITU_SANTO_BALLENA,2006,-0.655526804597055,0.17223659770147248,24.48192949682278,-110.40116759637563
Lightly Protected,La Paz,ESPIRITU_SANTO_PUNTA_LOBOS,2006,-0.6331244638906804,0.18343776805465978,24.475421,-110.289305
Not Protected,Corredor,SAN_JOSE_ANIMAS_NORTE,2006,0.2134552396842328,0.6067276198421164,25.089485,-110.566779
Not Protected,Corredor,SAN_JOSE_ANIMAS_PINACULOS,2006,0.14498125433993864,0.5724906271699693,25.089468,-110.566743
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_ESTE,2006,-0.3746632073544516,0.3126683963227742,24.598899,-110.399831
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_NORTE,2006,-0.07333881063023462,0.4633305946848827,24.599432,-110.401188
Lightly Protected,La Paz,ESPIRITU_SANTO_PAILEBOTE,2006,-0.7442637752181411,0.12786811239092943,24.504571,-110.308406
Lightly Protected,La Paz,ESPIRITU_SANTO_PARTIDA_NORESTE,2006,-0.2313432715042565,0.38432836424787176,24.562008,-110.366446
Lightly Protected,Loreto,CARMEN_ABISMO,2006,0.005447001378533187,0.5027235006892666,25.84198452552898,-111.2329723153174
Lightly Protected,Loreto,CARMEN_PUNTA_LOBOS,2006,-0.10925266684052644,0.44537366657973676,26.068839,-111.070127
Lightly Protected,Loreto,CARMEN_PUNTA_PERICO,2006,0.04143898565805059,0.5207194928290253,25.965265,-111.067303
Lightly Protected,Loreto,CARMEN_TINTORERA,2006,0.018749184875831302,0.5093745924379156,26.064886,-111.131847
Lightly Protected,Loreto,CORONADO_LAJAS,2006,-0.12392122118743465,0.4380393894062827,26.126188,-111.258743
Not Protected,Loreto,CORONADO_MONO,2006,-0.3553090989095151,0.32234545054524244,26.135304,-111.279106
Not Protected,Loreto,CORONADO_PUNTA_BLANCA,2006,0.26107664827844124,0.6305383241392206,26.137812,-111.265291
Lightly Protected,Loreto,DANZANTE_BIZNAGA,2006,-0.26502730960351384,0.3674863451982431,25.815202,-111.260062
Lightly Protected,Loreto,DANZANTE_PUNTA_ESTE,2006,-0.2868344980043727,0.35658275099781367,25.788956,-111.242819
Lightly Protected,Loreto,DANZANTE_PUNTA_NOROESTE,2006,-0.32955167581773137,0.3352241620911343,25.800718,-111.257608
Lightly Protected,Loreto,DANZANTE_PUNTA_SURESTE,2006,-0.41278634285702565,0.2936068285714872,25.763561,-111.243521
Lightly Protected,Loreto,MONSERRAT_GALERAS,2006,-0.2929948520641973,0.35350257396790136,25.742757,-111.046611
Lightly Protected,Loreto,MONSERRAT_PUNTA_SURESTE,2006,0.16197839119830806,0.5809891955991541,25.675881,-111.011271
Lightly Protected,Loreto,MONSERRAT_REINITA,2006,0.3108116749569098,0.6554058374784549,25.747822,-111.060217
Lightly Protected,Alto Golfo,ALCATRAZ,2006,-0.7386171970617829,0.13069140146910857,29.168623,-113.607147
Lightly Protected,Alto Golfo,CANTILES_GUADALUPE,2006,-0.15477630473120116,0.4226118476343994,29.197441,-113.638887
Lightly Protected,Alto Golfo,CHOROS,2006,-0.3867436997452405,0.30662815012737976,28.839478,-113.246814
Lightly Protected,Alto Golfo,CORONADITO,2006,-0.6264536488536014,0.18677317557319928,29.096397,-113.530829
Lightly Protected,Alto Golfo,PESCADOR,2006,-0.4858232128398691,0.2570883935800654,28.935405,-113.382567
Lightly Protected,Alto Golfo,VENTANA,2006,-0.18836345678731584,0.4058182716063421,28.990807,-113.495004
Lightly Protected,La Paz,ESPIRITU_SANTO_BALLENA,2007,-0.7562789413092784,0.12186052934536079,24.48192949682278,-110.40116759637563
Lightly Protected,La Paz,ESPIRITU_SANTO_PUNTA_LOBOS,2007,0.11488169630756373,0.5574408481537818,24.475421,-110.289305
Not Protected,Corredor,SAN_JOSE_ANIMAS_NORTE,2007,0.22268141236666428,0.6113407061833321,25.089485,-110.566779
Not Protected,Corredor,SAN_JOSE_ANIMAS_PINACULOS,2007,0.01632098132555704,0.5081604906627786,25.089468,-110.566743
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_ESTE,2007,-0.25476866146111715,0.37261566926944145,24.598899,-110.399831
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_NORTE,2007,0.14994192323718303,0.5749709616185915,24.599432,-110.401188
