"Year","OHI_Region","Stock_genera","Annual_Catch_kg","Avg_Catch_Ref2018.2022","n_Years_Ref2018.2022","Carta_est.Status","CMSY_est.B","RAM_n_Assessments","Carta_StockStatus","CMSY_StockStatus","RAM_StockStatus","StockStatus_Pick","StockStatus_capped"
2024,"region_3","scomberomorus",42831,95829.32,5,"maximally harvested",20037.04807,NA,1,0.723762299,NA,0.723762299,0.723762299
2018,"region_4","scomberomorus",38911,59269.13,5,"maximally harvested",31675.70632,NA,1,1.144164646,NA,1.144164646,1
2019,"region_4","scomberomorus",31733.9,59269.13,5,"maximally harvested",30531.52326,NA,1,1.102835377,NA,1.102835377,1
2020,"region_4","scomberomorus",72087.7,59269.13,5,"maximally harvested",28912.46929,NA,0.822180899099292,1.044353198,NA,1.044353198,1
2021,"region_4","scomberomorus",76620.72,59269.13,5,"maximally harvested",27617.44165,NA,0.773539194097889,0.997575241,NA,0.997575241,0.997575241
2022,"region_4","scomberomorus",76992.33,59269.13,5,"maximally harvested",25894.0406,NA,0.769805641678853,0.93532392,NA,0.93532392,0.93532392
2023,"region_4","scomberomorus",65932,59269.13,5,"maximally harvested",23495.19805,NA,0.898943305223564,0.848674839,NA,0.848674839,0.848674839
2024,"region_4","scomberomorus",98954.9,59269.13,5,"maximally harvested",20037.04807,NA,0.598950936234588,0.723762299,NA,0.723762299,0.723762299
2019,"region_4_5_6_sonora_tbd","scomberomorus",6000,64200,4,NA,30531.52326,NA,NA,1.102835377,NA,1.102835377,1
2020,"region_4_5_6_sonora_tbd","scomberomorus",2000,64200,4,NA,28912.46929,NA,NA,1.044353198,NA,1.044353198,1
2021,"region_4_5_6_sonora_tbd","scomberomorus",245000,64200,4,NA,27617.44165,NA,NA,0.997575241,NA,0.997575241,0.997575241
2022,"region_4_5_6_sonora_tbd","scomberomorus",3800,64200,4,NA,25894.0406,NA,NA,0.93532392,NA,0.93532392,0.93532392
2023,"region_4_5_6_sonora_tbd","scomberomorus",9200,64200,4,NA,23495.19805,NA,NA,0.848674839,NA,0.848674839,0.848674839
2024,"region_4_5_6_sonora_tbd","scomberomorus",23350,64200,4,NA,20037.04807,NA,NA,0.723762299,NA,0.723762299,0.723762299
2018,"region_5","scomberomorus",156769,1059044.146,5,"maximally harvested",31675.70632,NA,1,1.144164646,NA,1.144164646,1
2019,"region_5","scomberomorus",134570.1,1059044.146,5,"maximally harvested",30531.52326,NA,1,1.102835377,NA,1.102835377,1
2020,"region_5","scomberomorus",39005,1059044.146,5,"maximally harvested",28912.46929,NA,1,1.044353198,NA,1.044353198,1
2021,"region_5","scomberomorus",1292722,1059044.146,5,"maximally harvested",27617.44165,NA,0.819235803212137,0.997575241,NA,0.997575241,0.997575241
2022,"region_5","scomberomorus",3672154.63,1059044.146,5,"maximally harvested",25894.0406,NA,0.288398570514445,0.93532392,NA,0.93532392,0.93532392
2023,"region_5","scomberomorus",4515639,1059044.146,5,"maximally harvested",23495.19805,NA,0.234528080300485,0.848674839,NA,0.848674839,0.848674839
2024,"region_5","scomberomorus",2452402.32,1059044.146,5,"maximally harvested",20037.04807,NA,0.431839481378406,0.723762299,NA,0.723762299,0.723762299
2018,"region_6","scomberomorus",410711,652489.92,5,"maximally harvested",31675.70632,NA,1,1.144164646,NA,1.144164646,1
2019,"region_6","scomberomorus",736886,652489.92,5,"maximally harvested",30531.52326,NA,0.885469285615414,1.102835377,NA,1.102835377,1
2020,"region_6","scomberomorus",913006.6,652489.92,5,"maximally harvested",28912.46929,NA,0.714660682628143,1.044353198,NA,1.044353198,1
2021,"region_6","scomberomorus",684147,652489.92,5,"maximally harvested",27617.44165,NA,1,0.997575241,NA,0.997575241,0.997575241
2022,"region_6","scomberomorus",517699,652489.92,5,"maximally harvested",25894.0406,NA,1,0.93532392,NA,0.93532392,0.93532392
2023,"region_6","scomberomorus",550337,652489.92,5,"maximally harvested",23495.19805,NA,1,0.848674839,NA,0.848674839,0.848674839
2024,"region_6","scomberomorus",536075,652489.92,5,"maximally harvested",20037.04807,NA,1,0.723762299,NA,0.723762299,0.723762299
2018,"region_7","scomberomorus",939651,837115.758,5,"maximally harvested",31675.70632,NA,0.89087944140963,1.144164646,NA,1.144164646,1
2019,"region_7","scomberomorus",852219.9,837115.758,5,"maximally harvested",30531.52326,NA,1,1.102835377,NA,1.102835377,1
2020,"region_7","scomberomorus",764243.3,837115.758,5,"maximally harvested",28912.46929,NA,1,1.044353198,NA,1.044353198,1
2021,"region_7","scomberomorus",858756.09,837115.758,5,"maximally harvested",27617.44165,NA,1,0.997575241,NA,0.997575241,0.997575241
2022,"region_7","scomberomorus",770708.5,837115.758,5,"maximally harvested",25894.0406,NA,1,0.93532392,NA,0.93532392,0.93532392
2023,"region_7","scomberomorus",630927,837115.758,5,"maximally harvested",23495.19805,NA,1,0.848674839,NA,0.848674839,0.848674839
2024,"region_7","scomberomorus",641536,837115.758,5,"maximally harvested",20037.04807,NA,1,0.723762299,NA,0.723762299,0.723762299
2018,"region_8","scomberomorus",1985939,2469620.8142,5,"maximally harvested",31675.70632,NA,1,1.144164646,NA,1.144164646,1
2019,"region_8","scomberomorus",2456117.611,2469620.8142,5,"maximally harvested",30531.52326,NA,1,1.102835377,NA,1.102835377,1
2020,"region_8","scomberomorus",2759869.61,2469620.8142,5,"maximally harvested",28912.46929,NA,0.894832424420225,1.044353198,NA,1.044353198,1
2021,"region_8","scomberomorus",2726523.12,2469620.8142,5,"maximally harvested",27617.44165,NA,0.905776590003755,0.997575241,NA,0.997575241,0.997575241
2022,"region_8","scomberomorus",2419654.73,2469620.8142,5,"maximally harvested",25894.0406,NA,1,0.93532392,NA,0.93532392,0.93532392
2023,"region_8","scomberomorus",2630919,2469620.8142,5,"maximally harvested",23495.19805,NA,1,0.848674839,NA,0.848674839,0.848674839
2024,"region_8","scomberomorus",3777063.08,2469620.8142,5,"maximally harvested",20037.04807,NA,0.653846854524865,0.723762299,NA,0.723762299,0.723762299
2018,"region_9","scomberomorus",1106717.1,822182.04,5,"maximally harvested",31675.70632,NA,0.742901722581137,1.144164646,NA,1.144164646,1
2019,"region_9","scomberomorus",877920.9,822182.04,5,"maximally harvested",30531.52326,NA,1,1.102835377,NA,1.102835377,1
2020,"region_9","scomberomorus",645606,822182.04,5,"maximally harvested",28912.46929,NA,1,1.044353198,NA,1.044353198,1
2021,"region_9","scomberomorus",673214.6,822182.04,5,"maximally harvested",27617.44165,NA,1,0.997575241,NA,0.997575241,0.997575241
2022,"region_9","scomberomorus",807451.6,822182.04,5,"maximally harvested",25894.0406,NA,1,0.93532392,NA,0.93532392,0.93532392
2023,"region_9","scomberomorus",594367,822182.04,5,"maximally harvested",23495.19805,NA,1,0.848674839,NA,0.848674839,0.848674839
2024,"region_9","scomberomorus",580635.43,822182.04,5,"maximally harvested",20037.04807,NA,1,0.723762299,NA,0.723762299,0.723762299
2018,"region_1","seriola",1818,NA,NA,NA,4881.69831,NA,NA,1.257918605,NA,1.257918605,1
2019,"region_1","seriola",1995,NA,NA,NA,4932.770228,NA,NA,1.271078843,NA,1.271078843,1
2020,"region_1","seriola",5555,NA,NA,NA,4843.012229,NA,NA,1.247949955,NA,1.247949955,1
2021,"region_1","seriola",150,NA,NA,NA,4759.963469,NA,NA,1.226549906,NA,1.226549906,1
2022,"region_1","seriola",611,NA,NA,NA,4503.94931,NA,NA,1.160580042,NA,1.160580042,1
2023,"region_1","seriola",200,NA,NA,NA,4198.402038,NA,NA,1.081846459,NA,1.081846459,1
2018,"region_1_2_baja_tbd","seriola",62,NA,NA,NA,4881.69831,NA,NA,1.257918605,NA,1.257918605,1
2019,"region_1_2_baja_tbd","seriola",198,NA,NA,NA,4932.770228,NA,NA,1.271078843,NA,1.271078843,1
2020,"region_1_2_baja_tbd","seriola",620,NA,NA,NA,4843.012229,NA,NA,1.247949955,NA,1.247949955,1
2021,"region_1_2_baja_tbd","seriola",1376,NA,NA,NA,4759.963469,NA,NA,1.226549906,NA,1.226549906,1
2022,"region_1_2_baja_tbd","seriola",2373,NA,NA,NA,4503.94931,NA,NA,1.160580042,NA,1.160580042,1
2018,"region_2","seriola",193572.3,NA,NA,NA,4881.69831,NA,NA,1.257918605,NA,1.257918605,1
2019,"region_2","seriola",430481.2,NA,NA,NA,4932.770228,NA,NA,1.271078843,NA,1.271078843,1
2020,"region_2","seriola",183008,NA,NA,NA,4843.012229,NA,NA,1.247949955,NA,1.247949955,1
2021,"region_2","seriola",215960,NA,NA,NA,4759.963469,NA,NA,1.226549906,NA,1.226549906,1
2022,"region_2","seriola",226916,NA,NA,NA,4503.94931,NA,NA,1.160580042,NA,1.160580042,1
2023,"region_2","seriola",201957,NA,NA,NA,4198.402038,NA,NA,1.081846459,NA,1.081846459,1
2024,"region_2","seriola",4,NA,NA,NA,3820.357756,NA,NA,0.984431809,NA,0.984431809,0.984431809
2018,"region_3","seriola",457151.4,NA,NA,NA,4881.69831,NA,NA,1.257918605,NA,1.257918605,1
2019,"region_3","seriola",561997,NA,NA,NA,4932.770228,NA,NA,1.271078843,NA,1.271078843,1
2020,"region_3","seriola",577654,NA,NA,NA,4843.012229,NA,NA,1.247949955,NA,1.247949955,1
2021,"region_3","seriola",818967,NA,NA,NA,4759.963469,NA,NA,1.226549906,NA,1.226549906,1
2022,"region_3","seriola",920142,NA,NA,NA,4503.94931,NA,NA,1.160580042,NA,1.160580042,1
2023,"region_3","seriola",780048,NA,NA,NA,4198.402038,NA,NA,1.081846459,NA,1.081846459,1
2024,"region_3","seriola",47,NA,NA,NA,3820.357756,NA,NA,0.984431809,NA,0.984431809,0.984431809
2023,"region_3_4_bcs_tbd","seriola",648,NA,NA,NA,4198.402038,NA,NA,1.081846459,NA,1.081846459,1
2018,"region_4","seriola",127188,NA,NA,NA,4881.69831,NA,NA,1.257918605,NA,1.257918605,1
2019,"region_4","seriola",223769.7,NA,NA,NA,4932.770228,NA,NA,1.271078843,NA,1.271078843,1
2020,"region_4","seriola",134796,NA,NA,NA,4843.012229,NA,NA,1.247949955,NA,1.247949955,1
2021,"region_4","seriola",271861,NA,NA,NA,4759.963469,NA,NA,1.226549906,NA,1.226549906,1
2022,"region_4","seriola",329472,NA,NA,NA,4503.94931,NA,NA,1.160580042,NA,1.160580042,1
2023,"region_4","seriola",251671,NA,NA,NA,4198.402038,NA,NA,1.081846459,NA,1.081846459,1
2024,"region_4","seriola",100,NA,NA,NA,3820.357756,NA,NA,0.984431809,NA,0.984431809,0.984431809
2019,"region_4_5_6_sonora_tbd","seriola",1419,NA,NA,NA,4932.770228,NA,NA,1.271078843,NA,1.271078843,1
2020,"region_4_5_6_sonora_tbd","seriola",790,NA,NA,NA,4843.012229,NA,NA,1.247949955,NA,1.247949955,1
2022,"region_4_5_6_sonora_tbd","seriola",1300,NA,NA,NA,4503.94931,NA,NA,1.160580042,NA,1.160580042,1
2018,"region_5","seriola",1006,NA,NA,NA,4881.69831,NA,NA,1.257918605,NA,1.257918605,1
2020,"region_5","seriola",578,NA,NA,NA,4843.012229,NA,NA,1.247949955,NA,1.247949955,1
2021,"region_5","seriola",104400,NA,NA,NA,4759.963469,NA,NA,1.226549906,NA,1.226549906,1
2022,"region_5","seriola",780,NA,NA,NA,4503.94931,NA,NA,1.160580042,NA,1.160580042,1
2023,"region_5","seriola",9510,NA,NA,NA,4198.402038,NA,NA,1.081846459,NA,1.081846459,1
2018,"region_6","seriola",53993,NA,NA,NA,4881.69831,NA,NA,1.257918605,NA,1.257918605,1
2019,"region_6","seriola",26094,NA,NA,NA,4932.770228,NA,NA,1.271078843,NA,1.271078843,1
2020,"region_6","seriola",18997,NA,NA,NA,4843.012229,NA,NA,1.247949955,NA,1.247949955,1
2021,"region_6","seriola",18586,NA,NA,NA,4759.963469,NA,NA,1.226549906,NA,1.226549906,1
2022,"region_6","seriola",15687,NA,NA,NA,4503.94931,NA,NA,1.160580042,NA,1.160580042,1
2023,"region_6","seriola",14868,NA,NA,NA,4198.402038,NA,NA,1.081846459,NA,1.081846459,1
2018,"region_7","seriola",106706,NA,NA,NA,4881.69831,NA,NA,1.257918605,NA,1.257918605,1
2019,"region_7","seriola",89090,NA,NA,NA,4932.770228,NA,NA,1.271078843,NA,1.271078843,1
2020,"region_7","seriola",74890,NA,NA,NA,4843.012229,NA,NA,1.247949955,NA,1.247949955,1
2021,"region_7","seriola",35434,NA,NA,NA,4759.963469,NA,NA,1.226549906,NA,1.226549906,1
2022,"region_7","seriola",42099,NA,NA,NA,4503.94931,NA,NA,1.160580042,NA,1.160580042,1
2023,"region_7","seriola",19869,NA,NA,NA,4198.402038,NA,NA,1.081846459,NA,1.081846459,1
2024,"region_7","seriola",200,NA,NA,NA,3820.357756,NA,NA,0.984431809,NA,0.984431809,0.984431809
2018,"region_8","seriola",3199,NA,NA,NA,4881.69831,NA,NA,1.257918605,NA,1.257918605,1
2019,"region_8","seriola",17354,NA,NA,NA,4932.770228,NA,NA,1.271078843,NA,1.271078843,1
2020,"region_8","seriola",10635,NA,NA,NA,4843.012229,NA,NA,1.247949955,NA,1.247949955,1
2021,"region_8","seriola",9488,NA,NA,NA,4759.963469,NA,NA,1.226549906,NA,1.226549906,1
2022,"region_8","seriola",22322,NA,NA,NA,4503.94931,NA,NA,1.160580042,NA,1.160580042,1
2023,"region_8","seriola",22077,NA,NA,NA,4198.402038,NA,NA,1.081846459,NA,1.081846459,1
2024,"region_8","seriola",1947,NA,NA,NA,3820.357756,NA,NA,0.984431809,NA,0.984431809,0.984431809
2018,"region_9","seriola",22318.8,NA,NA,NA,4881.69831,NA,NA,1.257918605,NA,1.257918605,1
2019,"region_9","seriola",6130.7,NA,NA,NA,4932.770228,NA,NA,1.271078843,NA,1.271078843,1
2020,"region_9","seriola",5030.4,NA,NA,NA,4843.012229,NA,NA,1.247949955,NA,1.247949955,1
2021,"region_9","seriola",14455.6,NA,NA,NA,4759.963469,NA,NA,1.226549906,NA,1.226549906,1
2022,"region_9","seriola",23090.8,NA,NA,NA,4503.94931,NA,NA,1.160580042,NA,1.160580042,1
2023,"region_9","seriola",25732,NA,NA,NA,4198.402038,NA,NA,1.081846459,NA,1.081846459,1
2024,"region_9","seriola",2194.6,NA,NA,NA,3820.357756,NA,NA,0.984431809,NA,0.984431809,0.984431809
2018,"region_1","sphyrna",40,40,1,"maximally harvested",17350.90984,NA,1,1.14565784,NA,1.14565784,1
2018,"region_2","sphyrna",335.3,3645.2,3,"maximally harvested",17350.90984,NA,1,1.14565784,NA,1.14565784,1
2021,"region_2","sphyrna",350,3645.2,3,"maximally harvested",14967.37885,NA,1,0.988276412,NA,0.988276412,0.988276412
2022,"region_2","sphyrna",10250.3,3645.2,3,"maximally harvested",14529.92716,NA,0.355618859935807,0.95939205,NA,0.95939205,0.95939205
2018,"region_3","sphyrna",11046,12015.38,5,"maximally harvested",17350.90984,NA,1,1.14565784,NA,1.14565784,1
2019,"region_3","sphyrna",8638.2,12015.38,5,"maximally harvested",15920.47778,NA,1,1.051208285,NA,1.051208285,1
2020,"region_3","sphyrna",10512,12015.38,5,"maximally harvested",15228.91768,NA,1,1.005545478,NA,1.005545478,1
2021,"region_3","sphyrna",6685.9,12015.38,5,"maximally harvested",14967.37885,NA,1,0.988276412,NA,0.988276412,0.988276412
2022,"region_3","sphyrna",23194.8,12015.38,5,"maximally harvested",14529.92716,NA,0.518020418369635,0.95939205,NA,0.95939205,0.95939205
2023,"region_3","sphyrna",1258,12015.38,5,"maximally harvested",14253.5509,NA,1,0.941143288,NA,0.941143288,0.941143288
2024,"region_3","sphyrna",981,12015.38,5,"maximally harvested",14220.02653,NA,1,0.938929718,NA,0.938929718,0.938929718
2018,"region_4","sphyrna",98523,204664.99,5,"maximally harvested",17350.90984,NA,1,1.14565784,NA,1.14565784,1
2019,"region_4","sphyrna",189039.5,204664.99,5,"maximally harvested",15920.47778,NA,1,1.051208285,NA,1.051208285,1
2020,"region_4","sphyrna",258776.3,204664.99,5,"maximally harvested",15228.91768,NA,0.790895418166192,1.005545478,NA,1.005545478,1
2021,"region_4","sphyrna",316278.9,204664.99,5,"maximally harvested",14967.37885,NA,0.647102889253757,0.988276412,NA,0.988276412,0.988276412
2022,"region_4","sphyrna",160707.25,204664.99,5,"maximally harvested",14529.92716,NA,1,0.95939205,NA,0.95939205,0.95939205
2023,"region_4","sphyrna",458553,204664.99,5,"maximally harvested",14253.5509,NA,0.446327883581614,0.941143288,NA,0.941143288,0.941143288
2024,"region_4","sphyrna",311547.5,204664.99,5,"maximally harvested",14220.02653,NA,0.656930291528579,0.938929718,NA,0.938929718,0.938929718
2019,"region_5","sphyrna",375,375,1,"maximally harvested",15920.47778,NA,1,1.051208285,NA,1.051208285,1
2024,"region_5","sphyrna",6964,375,1,"maximally harvested",14220.02653,NA,0.0538483630097645,0.938929718,NA,0.938929718,0.938929718
2024,"region_6","sphyrna",8104,NA,0,"maximally harvested",14220.02653,NA,NA,0.938929718,NA,0.938929718,0.938929718
2019,"region_7","sphyrna",67625,64799.75,4,"maximally harvested",15920.47778,NA,1,1.051208285,NA,1.051208285,1
2020,"region_7","sphyrna",85750,64799.75,4,"maximally harvested",15228.91768,NA,0.75568221574344,1.005545478,NA,1.005545478,1
2021,"region_7","sphyrna",51474,64799.75,4,"maximally harvested",14967.37885,NA,1,0.988276412,NA,0.988276412,0.988276412
2022,"region_7","sphyrna",54350,64799.75,4,"maximally harvested",14529.92716,NA,1,0.95939205,NA,0.95939205,0.95939205
2018,"region_8","sphyrna",95401.7,424111.75,5,"maximally harvested",17350.90984,NA,1,1.14565784,NA,1.14565784,1
2019,"region_8","sphyrna",193970.1,424111.75,5,"maximally harvested",15920.47778,NA,1,1.051208285,NA,1.051208285,1
2020,"region_8","sphyrna",783505.85,424111.75,5,"maximally harvested",15228.91768,NA,0.541300042622528,1.005545478,NA,1.005545478,1
2021,"region_8","sphyrna",844968.85,424111.75,5,"maximally harvested",14967.37885,NA,0.50192589939854,0.988276412,NA,0.988276412,0.988276412
2022,"region_8","sphyrna",202712.25,424111.75,5,"maximally harvested",14529.92716,NA,1,0.95939205,NA,0.95939205,0.95939205
2023,"region_8","sphyrna",20554,424111.75,5,"maximally harvested",14253.5509,NA,1,0.941143288,NA,0.941143288,0.941143288
2024,"region_8","sphyrna",219254.8,424111.75,5,"maximally harvested",14220.02653,NA,1,0.938929718,NA,0.938929718,0.938929718
2018,"region_9","sphyrna",422690,254226.97,5,"maximally harvested",17350.90984,NA,0.6014501644231,1.14565784,NA,1.14565784,1
2019,"region_9","sphyrna",604578.8,254226.97,5,"maximally harvested",15920.47778,NA,0.420502620998288,1.051208285,NA,1.051208285,1
2020,"region_9","sphyrna",104508,254226.97,5,"maximally harvested",15228.91768,NA,1,1.005545478,NA,1.005545478,1
2021,"region_9","sphyrna",101719,254226.97,5,"maximally harvested",14967.37885,NA,1,0.988276412,NA,0.988276412,0.988276412
2022,"region_9","sphyrna",37639.05,254226.97,5,"maximally harvested",14529.92716,NA,1,0.95939205,NA,0.95939205,0.95939205
2023,"region_9","sphyrna",900,254226.97,5,"maximally harvested",14253.5509,NA,1,0.941143288,NA,0.941143288,0.941143288
2024,"region_9","sphyrna",17307.5,254226.97,5,"maximally harvested",14220.02653,NA,1,0.938929718,NA,0.938929718,0.938929718
2018,"region_1","squatina",7789.45,NA,NA,NA,8083.208332,NA,NA,1.014969555,NA,1.014969555,1
2019,"region_1","squatina",6592.25,NA,NA,NA,8244.784269,NA,NA,1.035257868,NA,1.035257868,1
2020,"region_1","squatina",275,NA,NA,NA,8347.61295,NA,NA,1.04816957,NA,1.04816957,1
2021,"region_1","squatina",6804.85,NA,NA,NA,8435.667126,NA,NA,1.059226109,NA,1.059226109,1
2022,"region_1","squatina",6931.75,NA,NA,NA,8552.737281,NA,NA,1.073926045,NA,1.073926045,1
2023,"region_1","squatina",8920,NA,NA,NA,8763.400442,NA,NA,1.100378004,NA,1.100378004,1
2024,"region_1","squatina",2830,NA,NA,NA,9005.130082,NA,NA,1.130730831,NA,1.130730831,1
2018,"region_2","squatina",12141.35,NA,NA,NA,8083.208332,NA,NA,1.014969555,NA,1.014969555,1
2019,"region_2","squatina",25191.1,NA,NA,NA,8244.784269,NA,NA,1.035257868,NA,1.035257868,1
2020,"region_2","squatina",31269.4,NA,NA,NA,8347.61295,NA,NA,1.04816957,NA,1.04816957,1
2021,"region_2","squatina",65317.8,NA,NA,NA,8435.667126,NA,NA,1.059226109,NA,1.059226109,1
2022,"region_2","squatina",85443.5,NA,NA,NA,8552.737281,NA,NA,1.073926045,NA,1.073926045,1
2023,"region_2","squatina",102093,NA,NA,NA,8763.400442,NA,NA,1.100378004,NA,1.100378004,1
2024,"region_2","squatina",92137.95,NA,NA,NA,9005.130082,NA,NA,1.130730831,NA,1.130730831,1
2018,"region_3","squatina",45929,NA,NA,NA,8083.208332,NA,NA,1.014969555,NA,1.014969555,1
2019,"region_3","squatina",36598,NA,NA,NA,8244.784269,NA,NA,1.035257868,NA,1.035257868,1
2020,"region_3","squatina",55441.65,NA,NA,NA,8347.61295,NA,NA,1.04816957,NA,1.04816957,1
2021,"region_3","squatina",42837.85,NA,NA,NA,8435.667126,NA,NA,1.059226109,NA,1.059226109,1
2022,"region_3","squatina",51776.85,NA,NA,NA,8552.737281,NA,NA,1.073926045,NA,1.073926045,1
2023,"region_3","squatina",90037,NA,NA,NA,8763.400442,NA,NA,1.100378004,NA,1.100378004,1
2024,"region_3","squatina",70590.1,NA,NA,NA,9005.130082,NA,NA,1.130730831,NA,1.130730831,1
2018,"region_4","squatina",57284.7,NA,NA,NA,8083.208332,NA,NA,1.014969555,NA,1.014969555,1
2019,"region_4","squatina",54499,NA,NA,NA,8244.784269,NA,NA,1.035257868,NA,1.035257868,1
2020,"region_4","squatina",85694.4,NA,NA,NA,8347.61295,NA,NA,1.04816957,NA,1.04816957,1
2021,"region_4","squatina",79701.25,NA,NA,NA,8435.667126,NA,NA,1.059226109,NA,1.059226109,1
2022,"region_4","squatina",37429.75,NA,NA,NA,8552.737281,NA,NA,1.073926045,NA,1.073926045,1
2023,"region_4","squatina",35330,NA,NA,NA,8763.400442,NA,NA,1.100378004,NA,1.100378004,1
2024,"region_4","squatina",40852.95,NA,NA,NA,9005.130082,NA,NA,1.130730831,NA,1.130730831,1
2023,"region_4_5_6_sonora_tbd","squatina",2581,NA,NA,NA,8763.400442,NA,NA,1.100378004,NA,1.100378004,1
2024,"region_4_5_6_sonora_tbd","squatina",220,NA,NA,NA,9005.130082,NA,NA,1.130730831,NA,1.130730831,1
2018,"region_5","squatina",474289.35,NA,NA,NA,8083.208332,NA,NA,1.014969555,NA,1.014969555,1
2019,"region_5","squatina",332260.4,NA,NA,NA,8244.784269,NA,NA,1.035257868,NA,1.035257868,1
2020,"region_5","squatina",232359.8,NA,NA,NA,8347.61295,NA,NA,1.04816957,NA,1.04816957,1
2021,"region_5","squatina",164552.25,NA,NA,NA,8435.667126,NA,NA,1.059226109,NA,1.059226109,1
2022,"region_5","squatina",90422.1,NA,NA,NA,8552.737281,NA,NA,1.073926045,NA,1.073926045,1
