"year","Stock","Major_Functional_Group","estimated_taxa_group","new_estimated_family_name","total_biomass_kg","total_revenue"
2004,"Brotula","Demersal marine fishes","LENGUADO","Ophidiidae",256779.4,2856054
2004,"Calamus","Demersal marine fishes","MOJARRA","Sparidae",15683,83217
2004,"Caranx","Pelagic marine fish (excl. anchovy & sardine)","BONITO","Carangidae",68944.9,5335840
2004,"Carcharhinus","Sharks","TIBURON","Carcharhinidae",186015,1073735
2004,"Caulolatilus","Demersal marine fishes","PIERNA","Malacanthidae",416931.7,2724729
2004,"Centropomus","Demersal marine fishes","ROBALO","Centropomidae",511566.66,12234103
2004,"Cetengraulis","Anchovy & Sardine (small pelagics)","SARDINA","Engraulidae",82607206.44,25441900
2004,"Chanos","Diadromous fishes","OTRAS","Chanidae",13357.3,81669
2004,"Coryphaena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Coryphaenidae",102267.85,1262491
2004,"Cynoscion","Demersal marine fishes","CORVINA","Sciaenidae",955204.1,15535723
2004,"Diapterus","Demersal marine fishes","MOJARRA","Gerreidae",32545,274334
2004,"Diplectrum","Demersal marine fishes","OTRAS","Serranidae",21744.6,467901
2004,"Dosidicus","Cephalopods","CALAMAR","Ommastrephidae",55160777,62390120
2004,"Dosinia","Molluscs excl. Cephalopods","ALMEJA","Veneridae",701610,3000466
2004,"Epinephelus","Demersal marine fishes","MERO","Serranidae",37245.8,489801
2004,"Etrumeus","Anchovy & Sardine (small pelagics)","SARDINA","Dussumieriidae",8145357.6,6996021
2004,"Eucinostomus","Demersal marine fishes","MOJARRA","Gerreidae",92989,678991
2004,"Eugerres","Demersal marine fishes","MOJARRA","Gerreidae",51792,530847
2004,"Euthynnus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE","Scombridae",40020,40
2004,"Farfantepenaeus","Shrimps, prawns","CAMARON","Penaeidae",32997.2,1522840
2004,"Galeocerdo","Sharks","TIBURON","Carcharhinidae",161,644
2004,"Gerres","Demersal marine fishes","BANDERA","Gerreidae",109572.6,437093
2004,"Haemulon","Demersal marine fishes","RUBIO","Haemulidae",366722.2,2141581
2004,"Haemulopsis","Demersal marine fishes","RONCO","Haemulidae",116939.6,597730
2004,"Hoplopagrus","Demersal marine fishes","PARGO","Lutjanidae",70205,1619573
2004,"Hypanus","Demersal marine fishes","RAYA Y SIMILARES","Dasyatidae",1114248.2,8354199
2004,"Hyporthodus","Demersal marine fishes","BAQUETA","Serranidae",365138.1,8904808
2004,"Istiophorus","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Istiophoridae",16748.6,51242
2004,"Katsuwonus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE","Scombridae",13801596.6,81414179
2004,"Lamna","Demersal marine fishes","PETO","Lamnidae",2883.4,45638
2004,"Lobatus","Molluscs excl. Cephalopods","CARACOL","Strombidae",7837,21558
2004,"Lutjanus","Demersal marine fishes","GUACHINANGO","Lutjanidae",2710199.9,61133621
2004,"Megapitaria","Molluscs excl. Cephalopods","ALMEJA","Veneridae",593185,2829239
2004,"Menticirrhus","Demersal marine fishes","BERRUGATA","Sciaenidae",54643.1,234297
2004,"Merluccius","Demersal marine fishes","OTRAS","Merlucciidae",2412717.1,15984345
2004,"Microlepidotus","Demersal marine fishes","OTRAS","Haemulidae",999255,316608
2004,"Micropogonias","Demersal marine fishes","BERRUGATA","Sciaenidae",2536435.6,13124034
2004,"Mobula","Demersal marine fishes","RAYA Y SIMILARES","Myliobatidae",1031236.85,6636510
2004,"Mugil","Demersal marine fishes","LISA","Mugilidae",2490898.5,11518893
2004,"Mustelus","Sharks","TIBURON","Triakidae",225302.55,2595754
2004,"Mycteroperca","Demersal marine fishes","CABRILLA","Serranidae",464426.75,8377999
2004,"Negaprion","Sharks","TIBURON","Carcharhinidae",138.75,1332
2004,"Nematistius","Demersal marine fishes","OTRAS","Nematistiidae",99,1440
2004,"Nicholsina","Demersal marine fishes","OTRAS","Scaridae",3273.2,36484
2004,"Oligoplites","Anchovy & Sardine (small pelagics)","SARDINA","Carangidae",500,1000
2004,"Opisthonema","Anchovy & Sardine (small pelagics)","SARDINA","Clupeidae",127385887.2,66219422
2004,"Orthopristis","Demersal marine fishes","OTRAS","Haemulidae",29517,124293
2004,"Panulirus","Crustaceans","LANGOSTA","Palinuridae",105407,9914772
2004,"Paralabrax","Demersal marine fishes","CABRILLA","Serranidae",1576043.1,8520902
2004,"Paranthias","Demersal marine fishes","OTRAS","Serranidae",280,5040
2004,"Parapsettus","Demersal marine fishes","OTRAS","Ephippidae",13504,67520
2004,"Penaeus","Shrimps, prawns","CAMARON","Penaeidae",7364389.4,435899153
2004,"Prionace","Sharks","TIBURON","Carcharhinidae",121556.8,932033
2004,"Pseudobatos","Demersal marine fishes","RAYA Y SIMILARES","Rhinobatidae",1341035.35,12928995
2004,"Rimapenaeus","Shrimps, prawns","CAMARON","Penaeidae",431721.2,5448323
2004,"Sarda","Pelagic marine fish (excl. anchovy & sardine)","BONITO","Carangidae",16480.4,229330
2004,"Sardinops","Anchovy & Sardine (small pelagics)","SARDINA","Clupeidae",115000467.44,105780868
2004,"Scomber","Pelagic marine fish (excl. anchovy & sardine)","MACARELA","Scombridae",28903335.84,17938741
2004,"Scomberomorus","Pelagic marine fish (excl. anchovy & sardine)","SIERRA","Scombridae",3795522.02,34853073
2004,"Scorpaena","Demersal marine fishes","OTRAS","Scorpaenidae",6287.5,37460
2004,"Selene","Pelagic marine fish (excl. anchovy & sardine)","RONCO","Carangidae",123293.5,510783
2004,"Seriola","Pelagic marine fish (excl. anchovy & sardine)","ESMEDREGAL","Carangidae",535095.3,5820728
2004,"Sphoeroides","Demersal marine fishes","OTRAS","Tetraodontidae",551095.85,12507983
2004,"Sphyrna","Sharks","TIBURON","Sphyrnidae",11764.7,131403
2004,"Squatina","Sharks","TIBURON","Squatinidae",679807.25,6059732
2004,"Stereolepis","Demersal marine fishes","OTRAS","Polyprionidae",9.9,252
2004,"Synodus","Demersal marine fishes","OTRAS","Synodontidae",30717,132441
2004,"Thunnus","Pelagic marine fish (excl. anchovy & sardine)","ATUN","Scombridae",53918910,328334961
2004,"Trachinotus","Pelagic marine fish (excl. anchovy & sardine)","PAMPANO","Carangidae",103014.8,648188
2004,"Xiphias","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Xiphiidae",24939.25,595015
2005,"Ablennes","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Belonidae",495.3,4044
2005,"Acanthurus","Demersal marine fishes","OTRAS","Acanthuridae",1265,19860
2005,"Aetobatus","Demersal marine fishes","RAYA Y SIMILARES","Myliobatidae",1729,7073
2005,"Alopias","Sharks","TIBURON","Alopiidae",20506,147116
2005,"Anisotremus","Demersal marine fishes","MOJARRA","Haemulidae",64082.1,738495
2005,"Anoplopoma","Demersal marine fishes","OTRAS","Anoplopomatidae",275,5000
2005,"Argopecten","Molluscs excl. Cephalopods","ALMEJA","Pectinidae",90819,533335
2005,"Balistes","Demersal marine fishes","CARPA","Balistidae",1112688.55,12655103
2005,"Brotula","Demersal marine fishes","LENGUADO","Ophidiidae",341915.4,4104889
2005,"Calamus","Demersal marine fishes","MOJARRA","Sparidae",22127,109723
2005,"Callinectes","Crustaceans","JAIBA","Portunidae",443,5316
2005,"Caranx","Pelagic marine fish (excl. anchovy & sardine)","BONITO","Carangidae",58211.2,4317484
2005,"Carcharhinus","Sharks","TIBURON","Carcharhinidae",117991.25,697084
2005,"Caulolatilus","Demersal marine fishes","PIERNA","Malacanthidae",317147.6,2089579
2005,"Centropomus","Demersal marine fishes","ROBALO","Centropomidae",543811.76,11906815
2005,"Cetengraulis","Anchovy & Sardine (small pelagics)","SARDINA","Engraulidae",47260735.24,37580780
2005,"Chanos","Diadromous fishes","OTRAS","Chanidae",9420.6,60433
2005,"Coryphaena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Coryphaenidae",116065.85,1513612
2005,"Cynoscion","Demersal marine fishes","CORVINA","Sciaenidae",1281931.4,16638519
2005,"Diapterus","Demersal marine fishes","MOJARRA","Gerreidae",17302,143404
2005,"Diplectrum","Demersal marine fishes","OTRAS","Serranidae",20958.7,521253
2005,"Dosidicus","Cephalopods","CALAMAR","Ommastrephidae",28727726.35,60474475
2005,"Dosinia","Molluscs excl. Cephalopods","ALMEJA","Veneridae",912716,3895736
2005,"Epinephelus","Demersal marine fishes","MERO","Serranidae",16248.6,377422
2005,"Especies","Echinoderms","PEPINO DE MAR","Family cannot be determined; class Holothuroidea",11887,335670
2005,"Etrumeus","Anchovy & Sardine (small pelagics)","SARDINA","Dussumieriidae",6829665.88,12955902
2005,"Eucinostomus","Demersal marine fishes","MOJARRA","Gerreidae",67352,617038
2005,"Eugerres","Demersal marine fishes","MOJARRA","Gerreidae",42135,438373
2005,"Euthynnus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE","Scombridae",374502,1478519
2005,"Farfantepenaeus","Shrimps, prawns","CAMARON","Penaeidae",23781.4,1188225
2005,"Galeocerdo","Sharks","TIBURON","Carcharhinidae",1395,7444
2005,"Gerres","Demersal marine fishes","BANDERA","Gerreidae",160037.5,850624
2005,"Haemulon","Demersal marine fishes","RUBIO","Haemulidae",344279.7,2200028
2005,"Haemulopsis","Demersal marine fishes","RONCO","Haemulidae",126722.3,596349
2005,"Hexaplex","Molluscs excl. Cephalopods","CARACOL","Muricidae",5000,55000
2005,"Hoplopagrus","Demersal marine fishes","PARGO","Lutjanidae",66569.3,1198299
2005,"Hypanus","Demersal marine fishes","RAYA Y SIMILARES","Dasyatidae",1438630.7,9104218
2005,"Hyporthodus","Demersal marine fishes","BAQUETA","Serranidae",289482.75,7396262
2005,"Istiophorus","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Istiophoridae",28696.5,148623.9
2005,"Isurus","Sharks","TIBURON","Lamnidae",616.25,7888
2005,"Katsuwonus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE","Scombridae",23270420.6,121708377
2005,"Lamna","Demersal marine fishes","PETO","Lamnidae",2301,38441
2005,"Larimus","Demersal marine fishes","CORVINA","Sciaenidae",1506,30616
2005,"Lobatus","Molluscs excl. Cephalopods","CARACOL","Strombidae",3380,19160
2005,"Lutjanus","Demersal marine fishes","GUACHINANGO","Lutjanidae",2910687.4,65791131
2005,"Megapitaria","Molluscs excl. Cephalopods","ALMEJA","Veneridae",1169480,4856351
2005,"Menticirrhus","Demersal marine fishes","BERRUGATA","Sciaenidae",54127.3,378841
2005,"Merluccius","Demersal marine fishes","OTRAS","Merlucciidae",1547778.1,11602216
2005,"Microlepidotus","Demersal marine fishes","OTRAS","Haemulidae",278834.1,339173
2005,"Micropogonias","Demersal marine fishes","BERRUGATA","Sciaenidae",2203177.9,12096791
2005,"Mobula","Demersal marine fishes","RAYA Y SIMILARES","Myliobatidae",1187542.55,15167765
2005,"Mugil","Demersal marine fishes","LISA","Mugilidae",2135383.7,11714917
2005,"Mustelus","Sharks","TIBURON","Triakidae",155651.05,1883243
2005,"Mycteroperca","Demersal marine fishes","CABRILLA","Serranidae",400165.1,7999231
2005,"Negaprion","Sharks","TIBURON","Carcharhinidae",500,6000
2005,"Nematistius","Demersal marine fishes","OTRAS","Nematistiidae",35,70
2005,"Nicholsina","Demersal marine fishes","OTRAS","Scaridae",2996.8,41422
2005,"Opisthonema","Anchovy & Sardine (small pelagics)","SARDINA","Clupeidae",164187880.16,799544692
2005,"Orthopristis","Demersal marine fishes","OTRAS","Haemulidae",16412,78395
2005,"Panopea","Molluscs excl. Cephalopods","ALMEJA","Hiatellidae",1633.44,81672
2005,"Panulirus","Crustaceans","LANGOSTA","Palinuridae",144773,16138969
2005,"Paralabrax","Demersal marine fishes","CABRILLA","Serranidae",710833.6,5504402
2005,"Paranthias","Demersal marine fishes","OTRAS","Serranidae",1140,20220
2005,"Parapsettus","Demersal marine fishes","OTRAS","Ephippidae",18827,93835
2005,"Penaeus","Shrimps, prawns","CAMARON","Penaeidae",10432027.4,615517696
2005,"Prionace","Sharks","TIBURON","Carcharhinidae",14413,100527
2005,"Pseudobatos","Demersal marine fishes","RAYA Y SIMILARES","Rhinobatidae",1040064,11321679
2005,"Rimapenaeus","Shrimps, prawns","CAMARON","Penaeidae",223482,2759111
2005,"Sarda","Pelagic marine fish (excl. anchovy & sardine)","BONITO","Carangidae",4933.9,44364
2005,"Sardinops","Anchovy & Sardine (small pelagics)","SARDINA","Clupeidae",133232426.4,127451641
2005,"Scomber","Pelagic marine fish (excl. anchovy & sardine)","MACARELA","Scombridae",32226074.76,29580185
2005,"Scomberomorus","Pelagic marine fish (excl. anchovy & sardine)","SIERRA","Scombridae",5081265.83,47262514
2005,"Scorpaena","Demersal marine fishes","OTRAS","Scorpaenidae",17683.8,121309
2005,"Selene","Pelagic marine fish (excl. anchovy & sardine)","RONCO","Carangidae",158271,776210
2005,"Seriola","Pelagic marine fish (excl. anchovy & sardine)","ESMEDREGAL","Carangidae",435866.6,4564008
2005,"Sphoeroides","Demersal marine fishes","OTRAS","Tetraodontidae",542076.2,12264902
2005,"Sphyrna","Sharks","TIBURON","Sphyrnidae",20303.45,74755
2005,"Squatina","Sharks","TIBURON","Squatinidae",600756.5,6346676
2005,"Stereolepis","Demersal marine fishes","OTRAS","Polyprionidae",573.1,6672
2005,"Synodus","Demersal marine fishes","OTRAS","Synodontidae",19744,82409
2005,"Thunnus","Pelagic marine fish (excl. anchovy & sardine)","ATUN","Scombridae",65335819.1,425644964.2
2005,"Trachinotus","Pelagic marine fish (excl. anchovy & sardine)","PAMPANO","Carangidae",962108.7,882556
2005,"Xiphias","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Xiphiidae",13924.25,161432
2006,"Ablennes","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Belonidae",167.65,1709
2006,"Acanthurus","Demersal marine fishes","OTRAS","Acanthuridae",2838,44931
2006,"Aetobatus","Demersal marine fishes","RAYA Y SIMILARES","Myliobatidae",2571,18710
2006,"Anisotremus","Demersal marine fishes","MOJARRA","Haemulidae",36441.2,362746
2006,"Anoplopoma","Demersal marine fishes","OTRAS","Anoplopomatidae",263.2,9206
2006,"Argopecten","Molluscs excl. Cephalopods","ALMEJA","Pectinidae",66299.39,211765.85
2006,"Balistes","Demersal marine fishes","CARPA","Balistidae",1198965.5,10003887
2006,"Brotula","Demersal marine fishes","LENGUADO","Ophidiidae",1715510.2,21982953
2006,"Calamus","Demersal marine fishes","MOJARRA","Sparidae",19608,94786
2006,"Caranx","Pelagic marine fish (excl. anchovy & sardine)","BONITO","Carangidae",74643.3,4310339
2006,"Carcharhinus","Sharks","TIBURON","Carcharhinidae",140155,864033.5
2006,"Caulolatilus","Demersal marine fishes","PIERNA","Malacanthidae",717907.7,3446572
2006,"Centropomus","Demersal marine fishes","ROBALO","Centropomidae",518767.05,10619101
2006,"Cetengraulis","Anchovy & Sardine (small pelagics)","SARDINA","Engraulidae",128703447.68,223919626
2006,"Chanos","Diadromous fishes","OTRAS","Chanidae",31600.4,124862
2006,"Coryphaena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Coryphaenidae",122335.6,1861592
2006,"Cynoscion","Demersal marine fishes","CORVINA","Sciaenidae",1107689.8,15805139
2006,"Diapterus","Demersal marine fishes","MOJARRA","Gerreidae",262,2296
2006,"Diplectrum","Demersal marine fishes","OTRAS","Serranidae",36543.8,860619
2006,"Dosidicus","Cephalopods","CALAMAR","Ommastrephidae",26362229.35,39382826.5
2006,"Dosinia","Molluscs excl. Cephalopods","ALMEJA","Veneridae",583535,1908670
2006,"Epinephelus","Demersal marine fishes","MERO","Serranidae",13311,335401
2006,"Especies","Echinoderms","PEPINO DE MAR","Family cannot be determined; class Holothuroidea",20083,420056
2006,"Etrumeus","Anchovy & Sardine (small pelagics)","SARDINA","Dussumieriidae",6638635.92,92775767
2006,"Eucinostomus","Demersal marine fishes","MOJARRA","Gerreidae",66415,529299
2006,"Eugerres","Demersal marine fishes","MOJARRA","Gerreidae",16608,148296
2006,"Euthynnus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE","Scombridae",1160537,5667211
2006,"Farfantepenaeus","Shrimps, prawns","CAMARON","Penaeidae",14371.4,485730
2006,"Galeocerdo","Sharks","TIBURON","Carcharhinidae",544,4924
2006,"Gerres","Demersal marine fishes","BANDERA","Gerreidae",103918.9,640389
2006,"Haemulon","Demersal marine fishes","RUBIO","Haemulidae",346465.7,2245048
2006,"Haemulopsis","Demersal marine fishes","RONCO","Haemulidae",97533.8,632092.5
2006,"Hoplopagrus","Demersal marine fishes","PARGO","Lutjanidae",66011.1,1245405
2006,"Hypanus","Demersal marine fishes","RAYA Y SIMILARES","Dasyatidae",811112.3,6905340.5
2006,"Hyporthodus","Demersal marine fishes","BAQUETA","Serranidae",327952.9,7461089
2006,"Istiophorus","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Istiophoridae",19468,119163
2006,"Isurus","Sharks","TIBURON","Lamnidae",2536.25,20290
2006,"Katsuwonus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE","Scombridae",14259828,75812632
2006,"Lamna","Demersal marine fishes","PETO","Lamnidae",1932.5,34535
2006,"Lobatus","Molluscs excl. Cephalopods","CARACOL","Strombidae",212,3295
2006,"Lutjanus","Demersal marine fishes","GUACHINANGO","Lutjanidae",2875987.9,72081935.5
2006,"Megapitaria","Molluscs excl. Cephalopods","ALMEJA","Veneridae",939756,3887066
2006,"Menticirrhus","Demersal marine fishes","BERRUGATA","Sciaenidae",52394.4,328053
2006,"Merluccius","Demersal marine fishes","OTRAS","Merlucciidae",1886781.1,11918708
2006,"Microlepidotus","Demersal marine fishes","OTRAS","Haemulidae",99342.4,164982
2006,"Micropogonias","Demersal marine fishes","BERRUGATA","Sciaenidae",2577909.9,17186990.49
2006,"Mobula","Demersal marine fishes","RAYA Y SIMILARES","Myliobatidae",811997.9,5467157
2006,"Mugil","Demersal marine fishes","LISA","Mugilidae",2314511,13001803
2006,"Mustelus","Sharks","TIBURON","Triakidae",31468.75,278602
2006,"Mycteroperca","Demersal marine fishes","CABRILLA","Serranidae",342270.75,7128467
2006,"Nematistius","Demersal marine fishes","OTRAS","Nematistiidae",123,1692
2006,"Nicholsina","Demersal marine fishes","OTRAS","Scaridae",950,16250
2006,"Oligoplites","Anchovy & Sardine (small pelagics)","SARDINA","Carangidae",50,300
2006,"Opisthonema","Anchovy & Sardine (small pelagics)","SARDINA","Clupeidae",145811011.68,634368171
2006,"Orthopristis","Demersal marine fishes","OTRAS","Haemulidae",22996,142144
2006,"Panulirus","Crustaceans","LANGOSTA","Palinuridae",171464.5,21787496
2006,"Paralabrax","Demersal marine fishes","CABRILLA","Serranidae",503562.3,3954675
2006,"Paranthias","Demersal marine fishes","OTRAS","Serranidae",770,13140
2006,"Parapsettus","Demersal marine fishes","OTRAS","Ephippidae",9732,50160
2006,"Penaeus","Shrimps, prawns","CAMARON","Penaeidae",13093403.36,686001653.3
2006,"Prionace","Sharks","TIBURON","Carcharhinidae",39542.45,331356
2006,"Pseudobatos","Demersal marine fishes","RAYA Y SIMILARES","Rhinobatidae",936328.7,10369119.5
2006,"Rimapenaeus","Shrimps, prawns","CAMARON","Penaeidae",66733.2,925900
2006,"Sarda","Pelagic marine fish (excl. anchovy & sardine)","BONITO","Carangidae",2074435.75,10522450
2006,"Sardinops","Anchovy & Sardine (small pelagics)","SARDINA","Clupeidae",167183933.96,232937600
2006,"Scomber","Pelagic marine fish (excl. anchovy & sardine)","MACARELA","Scombridae",13722003.88,314697907
2006,"Scomberomorus","Pelagic marine fish (excl. anchovy & sardine)","SIERRA","Scombridae",4691695.17,42957923.18
2006,"Scorpaena","Demersal marine fishes","OTRAS","Scorpaenidae",15376,108188
2006,"Selene","Pelagic marine fish (excl. anchovy & sardine)","RONCO","Carangidae",289020.2,1272434
2006,"Seriola","Pelagic marine fish (excl. anchovy & sardine)","ESMEDREGAL","Carangidae",413290.5,4415473
2006,"Sphoeroides","Demersal marine fishes","OTRAS","Tetraodontidae",269250.5,5623147
2006,"Sphyraena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Sphyraenidae",88,880
2006,"Sphyrna","Sharks","TIBURON","Sphyrnidae",1991.5,13796
2006,"Squatina","Sharks","TIBURON","Squatinidae",469886.95,5407682.5
