"","cinfo.stock.i.","stock","yr","ct.raw","B","lcl.B","ucl.B","B.Bmsy","lcl.B.Bmsy","ucl.B.Bmsy","F.Fmsy","lcl.F.Fmsy","ucl.F.Fmsy"
"178","jaiba","jaiba",2002,6.939346,460.835223492237,373.821541952605,599.821552074797,0.756145587522825,0.613372188276755,0.984196512726181,0.48544667524311,0.372962469096686,0.598443112482762
"179","jaiba","jaiba",2003,4.673488,467.822545387129,379.815521024325,599.983019666895,0.767610493741117,0.623207202172697,0.984461451257503,0.322053957061933,0.251113943238524,0.396677054003439
"180","jaiba","jaiba",2004,6.424437,477.082939761335,387.75207753046,604.161319633903,0.782805092564779,0.636229627274585,0.991317270696515,0.43412004895454,0.34280789324624,0.53413322884981
"181","jaiba","jaiba",2005,9.167585,487.456229171687,396.702566607669,610.443712096624,0.799825746837459,0.650915728676763,1.001625517761,0.606300569423132,0.484147814874807,0.745003975756815
"182","jaiba","jaiba",2006,12.80653525,497.705756076585,404.673378795474,615.46167950081,0.816643329670222,0.663994361032833,1.00985907656376,0.829521489137203,0.670809627445315,1.02022431315273
"183","jaiba","jaiba",2007,11.9626228,504.544454896637,411.088899461424,616.343457043933,0.827864372840475,0.674521046919509,1.01130591084295,0.764355908127283,0.625708816416648,0.938121986554135
"184","jaiba","jaiba",2008,16.856801,509.543157855626,415.869238108669,614.344587789867,0.836066322242549,0.682364700769551,1.0080261351456,1.06650486517854,0.884569128909362,1.30673348031927
"185","jaiba","jaiba",2009,10.311636,512.045728589831,418.057274439753,608.191983251751,0.840172579146682,0.685954864743022,0.9979308461223,0.649213409709267,0.54658226767068,0.795170838326787
"186","jaiba","jaiba",2010,7.173371,514.470670965684,419.861529937981,602.745650293029,0.84415146223553,0.68891531516912,0.988994418468811,0.449501687627538,0.383670018558442,0.55078976839842
"187","jaiba","jaiba",2011,10.648938,519.359718803239,423.81324776443,601.069983108027,0.852173487812352,0.695399355115028,0.986244957742926,0.661007962233886,0.571149648194616,0.810028736013726
"188","jaiba","jaiba",2012,12.199416,526.62398763781,429.690050811806,603.602636757643,0.864092812867878,0.705042104771487,0.990400575161595,0.746804728511324,0.651563230783758,0.915276682279186
