"year","eu_rnpa","total_catch_kg"
2018,"2508008741",31130.4
2018,"2508009053",862251
2018,"2508009079",85633.4
2018,"2508009095",23428.8
2018,"2508009111",14996.8
2018,"2508009202",92490.6
2018,"2508009210",85305.2
2018,"2508009368",22268.6
2018,"2508009525",81819326.32
2018,"2508009566",2585908.12
2018,"2508009624",732320
2018,"2508009822",45385.6
2018,"2508009897",141226.9
2018,"2508009921",126649.4
2018,"2508009947",13841.6
2018,"2508010127",47390.55
2018,"2508010150",3533528
2018,"2508010168",54183
2018,"2508010481",100545.6
2018,"2508010507",177611.9
2018,"2508010515",16355.2
2018,"2508010556",157292
2018,"2508010614",23813
2018,"2508010689",185950
2018,"2508010762",112769.582
2018,"2508010788",69697.8
2018,"2508010838",75977.8
2018,"2508010887",121639
2018,"2508010986",61704.8
2018,"2508011026",48222.5
2018,"2508011182",714700.6
2018,"2508011224",611519.56
2018,"2508011232",8352
2018,"2508011240",521835.8
2018,"2508011265",38939
2018,"2508011463",12920950
2018,"2508011489",55697.05
2018,"2508011547",122270.4
2018,"2508011679",71410.2
2018,"2508011752",9115
2018,"2508011802",37233.6
2018,"2508011828",29046.8
2018,"2508011851",23553
2018,"2508011885",7857
2018,"2508011893",10588
2018,"2508011927",4604
2018,"2508011935",13497
2018,"2508011943",8110
2018,"2508011950",3110
2018,"2508011968",9040
2018,"2508011976",11068
2018,"2508011984",4934
2018,"2508012008",13180
2018,"2508012016",3915
2018,"2508012024",7239
2018,"2508012032",10479
2018,"2508012040",2179
2018,"2508012057",12225
2018,"2508012073",6540
2018,"2508012081",10430
2018,"2508012099",9265
2018,"2508012107",18744
2018,"2508012115",4450
2018,"2508012123",7035
2018,"2508012149",9926
2018,"2508012156",15197.5
2018,"2508012164",11531
2018,"2508012180",15379
2018,"2508012198",14958
2018,"2508012206",13728
2018,"2508012230",9669
2018,"2508012255",13060
2018,"2508012263",12300
2018,"2508012271",7317
2018,"2508012289",8765
2018,"2508012297",7315
2018,"2508012305",7954
2018,"2508012313",1389
2018,"2508012321",7055
2018,"2508012347",16250
2018,"2508012354",5210
2018,"2508012370",9304
2018,"2508012388",13060
2018,"2508012396",8915
2018,"2508012404",3594
2018,"2508012412",7950
2018,"2508012420",3730
2018,"2508012438",5961
2018,"2508012446",3993
2018,"2508012461",3452
2018,"2508012487",6005
2018,"2508012495",5515
2018,"2508012503",11999
2018,"2508012511",13516
2018,"2508012529",20708
2018,"2508012537",8813
2018,"2508012545",15013
2018,"2508012552",5078
2018,"2508012560",13787
2018,"2508012578",13022
2018,"2508012586",10945
2018,"2508012594",12008
2018,"2508012602",12079
2018,"2508012610",7174
2018,"2508012628",3967
2018,"2508012636",18124
2018,"2508012644",18511
2018,"2508012651",15003
2018,"2508012669",3983
2018,"2508012677",18038
2018,"2508012693",7900
2018,"2508012701",9790
2018,"2508012719",2680
2018,"2508012727",2820
2018,"2508012735",9920
2018,"2508012743",16196
2018,"2508012750",13989
2018,"2508012768",15150
2018,"2508012776",13266
2018,"2508012784",12050
2018,"2508012792",11940
2018,"2508012800",13160
2018,"2508012818",8025
2018,"2508012834",6507
2018,"2508012859",18317
2018,"2508012867",13169
2018,"2508012875",8270
2018,"2508012891",20657
2018,"2508012958",15871
2018,"2508012966",33220
2018,"2508012982",7655
2018,"2508012990",6740
2018,"2508013014",13897
2018,"2508013022",12262
2018,"2508013030",3308
2018,"2508013055",2898
2018,"2508013063",8625
2018,"2508013071",3120
2018,"2508013097",18481
2018,"2508013113",6893
2018,"2508013188",17380
2018,"2508013204",13405
2018,"2508013212",16511
2018,"2508013220",4760
2018,"2508013253",9524
2018,"2508013261",1391
2018,"2508013279",16884
2018,"2508013303",5525
2018,"2508013337",2050
2018,"2508013410",10613
2018,"2508013428",7960
2018,"2508013436",3262
2018,"2508013444",4622
2018,"2508013451",2420
2018,"2508013469",6130
2018,"2508013477",4162
2018,"2508013485",10592
2018,"2508013501",14310
2018,"2508013535",3968
2018,"2508013550",6870
2018,"2508013592",9504
2018,"2508013600",12693
2018,"2508013626",16456
2018,"2508013634",17223
2018,"2508013642",13063
2018,"2508013659",18305
2018,"2508013667",15590
2018,"2508013675",4170
2018,"2508013683",2350
2018,"2508013709",6890
2018,"2508013725",17069
2018,"2508013790",56373.8
2018,"2508013840",12046
2018,"2508013881",1450
2018,"2508013931",17346
2018,"2508013949",5799
2018,"2508013980",42380
2018,"2508014038",3385
2018,"2508014079",3763
2018,"2508014087",8025
2018,"2508014111",3101
2018,"2508014145",4746
2018,"2508014186",7275
2018,"2508014319",11404
2018,"2508014418",12008.75
2018,"2508014525",52554.25
2018,"2508014533",1947.8
2018,"2508014590",3895
2018,"2508014624",7816
2018,"2508014632",27685.4
2018,"2508014673",2944
2018,"2508014723",9091
2018,"2508014749",5944
2018,"2508014756",1780
2018,"2508014939",280
2018,"2508014996",458
2018,"2508015001",114638.2
2018,"2508015373",3560
2018,"2508015407",3055
2018,"2508015571",9190.35
2018,"2508015589",85089.1
2018,"2508015720",5220
2018,"2508015761",8728.25
2018,"2508015787",5016
2018,"2508015803",9933
2018,"2508015811",4726.25
2018,"2508015845",6450
2018,"2508015852",14809
2018,"2508015894",4338
2018,"2508015969",29704.8
2018,"2508015977",215943.2
2018,"2508016017",106535.95
2018,"2508016041",22260.2
2018,"2508016116",45099.2
2018,"2508016165",8250
2018,"2508016173",92000
2018,"2508016298",33205.45
2018,"2508016314",15040
2018,"2508016322",2828
2018,"2508016330",453
2018,"2508016355",122145.2
2018,"2508016553",485
2018,"2508016637",2813
2018,"2508016678",36498.4
2018,"2508016751",26814.4
2018,"2508016785",8015
2018,"2508016793",8085
2018,"2508016843",669126.4
2018,"2508016850",115317.25
2018,"2508016868",18151.6
2018,"2508016900",167121.9
2018,"2508016918",7660
2018,"2508016942",6020
2018,"2508016967",245526
2018,"2508016991",8215
2018,"2508017015",5560
2018,"2508017031",7210
2018,"2508017056",9140
2018,"2508017098",88796.5
2018,"2508017221",2460
2018,"2508017247",32969
2018,"2508017304",17505
2018,"2508017551",5800
2018,"2508017585",79376.25
2018,"2508017601",967042
2018,"2508017627",98310.4
2018,"2508017650",22680
2018,"2508017668",116562
2018,"2508017734",9095
2018,"2508017791",12984.4
2018,"2508017817",14518560
2018,"2508017866",1954192
2018,"2508017882",10958
2018,"2508017916",7930
2018,"2508018047",7670
2018,"2508018138",5070
2018,"2508018146",7385
2018,"2508018161",6966914.65
2018,"2508018187",562855
2018,"2508018195",4621
2018,"2508018203",4935
2018,"2509000127",35590.1
2018,"2509000184",441563.5
2018,"2509000192",301520
2018,"2509000200",347684.7
2018,"2509000218",557262.2
2018,"2509000325",401851.15
2018,"2509000333",382227.7
2018,"2509000408",554778.35
2018,"2509000432",348958
2018,"2509000440",166223
2018,"2509000713",174194.8
2018,"2509000754",8861.35
2018,"2509000804",146220
2018,"2509001257",82120
2018,"2509001265",39729.3
2018,"2509001331",72636.7
2018,"2509001372",268325.45
2018,"2509001422",88364.6
2018,"2509001455",134263
2018,"2509001463",291747.65
2018,"2509001471",39925
2018,"2509001489",94297
2018,"2509001505",165101.4
2018,"2509001513",57400
2018,"2509001521",9004
2018,"2509001554",78650
2018,"2509001612",198416
2018,"2509001778",189480.9
2018,"2509001810",96260
2018,"2509001943",54490.9
2018,"2509001950",210216.1
2018,"2509001968",32084
2018,"2509002149",11013.9
2018,"2509002289",33600
2018,"2509002305",34900
2018,"2509002339",109389.9
2018,"2509002420",75275
2018,"2509002552",241801
2018,"2509002768",6935
2018,"2509002792",710
2018,"2509002818",2595
2018,"2509003022",79247.1
2018,"2509003121",410724.35
2018,"2509003147",306549.5
2018,"2509003154",82128
2018,"2509003196",13779.4
2018,"2509003246",3075
2018,"2509003360",213388.7
2018,"2509003485",32979
2018,"2510000025",2033
2018,"2510000033",120
2018,"2510000074",24540.5
2018,"2510000082",288
2018,"2510000173",228
2018,"2510000181",110
2018,"2510000231",79911
2018,"2510000306",234465
2018,"2510000322",30
2018,"2510000405",145
2018,"2510000421",105
2018,"2510000439",160
2018,"2510000447",40
2018,"2510000454",345
2018,"2510000462",130
2018,"2510000504",250
2018,"2510000686",108226
2018,"2510000710",1244
2018,"2510000736",1732
2018,"2510000777",5655
2018,"2510000785",97754
2018,"2510000801",420
2018,"2510000918",272
2018,"2510000959",1515
2018,"2510000967",618
2018,"2510000975",440
2018,"2510000983",100
2018,"2510001320",116790
2018,"2510001338",11145
2018,"2510001460",154628.5
2018,"2511000065",289968.6
2018,"2511000099",120947.6
2018,"2511000131",100058
2018,"2511000883",22924.5
2018,"2511000917",33137.5
2018,"2511001063",821665
2018,"2511001154",38228.8
2018,"2511001195",4300
2018,"2511001196",50951
2018,"2511001204",224810.65
2018,"2511001212",67370
2018,"2511001246",269428.65
2018,"2511001337",59712
2018,"2511001345",352434.65
2018,"2511001436",10240
2018,"2511001451",35785.05
2018,"2511001691",44330.4
2018,"2511001790",207728.4
2018,"2511001972",14040
2018,"2511002020",48347
2018,"2511002046",114461.85
2018,"2511002079",28254
2018,"2511002103",22970
2018,"2511002111",89707
2018,"2511002145",50282
2018,"2511002152",463554.15
2018,"2511002178",2336
2018,"2511002228",54271.15
2018,"2511002236",232235.35
2018,"2511002244",3568
2018,"2511002277",25870.5
2018,"2511002293",39047.2
2018,"2601000405",440
2018,"2601000413",55186.3
2018,"2602000115",8676.8
2018,"2602000479",16843.2
2018,"2602000974",5932.8
2018,"2602001089",9920
2018,"2602001105",640
2018,"2602001162",1011853
2018,"2602001238",1120
2018,"2602001261",578710
2018,"2602001378",30840
2018,"2602001394",24300
2018,"2602001402",65550
2018,"2602001436",11760
2018,"2602001444",347052
2018,"2602001527",36260
2018,"2602001857",31215
2018,"2602001865",5946
2018,"2602001907",14785
2018,"2602002236",135425
2018,"2602003689",41490
2018,"2602003705",5920
2018,"2602003713",281872
2018,"2602003721",31050
2018,"2602003754",8907.6
2018,"2602003762",3232
2018,"2602005072",6729.6
2018,"2602005320",76500
2018,"2602005338",181080
2018,"2602006625",4812.8
2018,"2602006633",82644.2
2018,"2602006666",126930
2018,"2602006765",5388
2018,"2602006781",11387.2
2018,"2602006963",4320
2018,"2602007045",14400
2018,"2602007102",10488
2018,"2602007128",288996.8
2018,"2602007193",19569.68
2018,"2602007201",7600
2018,"2602007219",11360
2018,"2602007227",180670
2018,"2602007235",7456
2018,"2602007243",3944
2018,"2602007557",27528
2018,"2602007805",11180
2018,"2602007813",8400
2018,"2602007821",2560
2018,"2602008373",2640
2018,"2602008589",70400
2018,"2602008597",58400
2018,"2602009405",119743
2018,"2602009413",3200
2018,"2602401057",4100
2018,"2602401164",75550
2018,"2602401172",6131
2018,"2602401297",13876
2018,"2602401305",152040
2018,"2602401321",27488
2018,"2602401347",22050
2018,"2602401354",900
2018,"2602401388",125579.2
2018,"2602402154",10308.8
2018,"2603000056",332910.9
2018,"2603000105",207618.6
2018,"2603000106",65482.1
2018,"2603000117",306963.3
2018,"2603000122",840017
2018,"2603000155",698454
2018,"2603000189",101400
2018,"2603000205",548847
2018,"2603000270",863600.7
2018,"2603000296",213930
2018,"2603000304",2666143.6
2018,"2603000312",1020896
2018,"2603000338",582235.9
2018,"2603000346",776347.8
2018,"2603000353",185280
2018,"2603000361",772335
2018,"2603000387",473363.6
2018,"2603000445",1466715.9
2018,"2603000452",103800
2018,"2603000486",3417397
2018,"2603000502",667516.8
2018,"2603000544",417325
2018,"2603000569",287359.8
2018,"2603000585",2148215.2
2018,"2603000593",266625
2018,"2603000601",303360
2018,"2603000619",323054
2018,"2603000627",2546242.1
2018,"2603000635",525026
2018,"2603000643",5371118
2018,"2603000650",304620
2018,"2603000718",107608.5
2018,"2603000726",386645
2018,"2603000734",463444
2018,"2603000742",508080
2018,"2603000759",208580
2018,"2603000767",338890.7
2018,"2603000775",1057300
2018,"2603000783",185040
2018,"2603000809",300264.7
2018,"2603000825",761889.3
2018,"2603000833",74170
2018,"2603000841",376989
2018,"2603000858",325720
2018,"2603000866",351685
2018,"2603000874",67607.8
2018,"2603000882",5254.7
2018,"2603000908",375703.6
2018,"2603000916",209332.3
2018,"2603000924",585385.4
2018,"2603000932",213323.7
2018,"2603000940",147614.4
2018,"2603000957",225334
2018,"2603000973",220210
2018,"2603000981",275610
2018,"2603000999",617620
2018,"2603001005",382273
2018,"2603001013",909831
2018,"2603001039",1166636
2018,"2603001047",1027531.7
2018,"2603001054",617909
2018,"2603001062",73065.8
2018,"2603001070",487994.9
2018,"2603001088",15302
2018,"2603001096",56796
2018,"2603001104",206050
2018,"2603001112",518271.6
2018,"2603001120",369098
2018,"2603001138",1930504.6
2018,"2603001146",41540
2018,"2603001153",361221.6
2018,"2603001161",84880
2018,"2603001583",24904.8
2018,"2603001609",220931
2018,"2603001617",2420
2018,"2603003241",276612
2018,"2603003266",111440
2018,"2603003282",252700
2018,"2603003308",28815.4
2018,"2603003316",104776
2018,"2603003324",1650
2018,"2603003332",15650
2018,"2603003340",240348.2
2018,"2603003357",55543.3
2018,"2603003365",3300
2018,"2603003381",78800
2018,"2603003399",444950
2018,"2603003407",34481.9
2018,"2603003415",96175
2018,"2603003423",94116
2018,"2603003449",61060
2018,"2603003456",55361.8
2018,"2603003464",224850
2018,"2603003480",4164.6
2018,"2603003530",183700
2018,"2603003548",277600
2018,"2603003555",43500
2018,"2603007481",1072141.3
2018,"2603007499",1628181.25
2018,"2603007507",2036330.3
2018,"2603007515",11400
2018,"2603007531",33350
2018,"2603007549",366546
2018,"2603007556",53428.3
2018,"2603007572",20000
2018,"2603007580",42200
2018,"2603007598",156124.3
2018,"2603007606",25844.5
2018,"2603007614",69175
2018,"2603007655",44400
2018,"2603007671",476279.7
2018,"2603007705",1114387
2018,"2603007721",91546.4
2018,"2603007739",1380375
2018,"2603007747",278482.5
2018,"2603007754",976890
2018,"2603007782",94511
2018,"2603007804",75282.3
2018,"2603007812",68181.5
2018,"2603007820",100000
2018,"2603007846",205995
2018,"2603007879",148910
2018,"2603007887",127235
2018,"2603007895",2001520
2018,"2603007903",71650
2018,"2603007929",37000
2018,"2603007945",200000
2018,"2603007952",310850
2018,"2603007960",243681
2018,"2603007986",99975
2018,"2603007994",75415
2018,"2603008018",74150
2018,"2603008026",41000
2018,"2603008034",25100
2018,"2603008042",91220
2018,"2603008059",70300
2018,"2603008067",227150
2018,"2604000048",153798
2018,"2604000321",52491.65
2018,"2604000378",932441.4
2018,"2604000386",16480
2018,"2604000402",3200
2018,"2604000444",907.8
2018,"2604000493",85939.2
2018,"2604000502",9037
2018,"2604000569",56775
2018,"2604000634",44819
2018,"2604000923",67196
2018,"2604001038",4960
2018,"2604001162",34930
2018,"2604001186",182628.8
2018,"2604001244",1528
2018,"2604001301",93658.6
2018,"2604001319",2851
2018,"2604001327",5000
2018,"2604001400",8660
2018,"2604001459",18608
2018,"2604001467",53716
2018,"2604001525",600
2018,"2604001574",48944
2018,"2604001590",74385
2018,"2604001608",19000
2018,"2604001616",19120
2018,"2604001632",752
2018,"2604001640",153972
2018,"2604001657",7500
2018,"2604001665",2000
2018,"2604001681",990.4
2018,"2604001707",63949
2018,"2604001731",10448
2018,"2604001749",9813
2018,"2604001772",116005.6
2018,"2604001848",48830
2018,"2604003752",25301
2018,"2604004727",29549318.72
2018,"2604004883",119985.3
2018,"2604004974",169760
2018,"2604005021",145590
2018,"2604005831",130510
2018,"2604005930",50446
2018,"2604006003",20320
2018,"2604006086",7392
2018,"2604006110",1172710.4
2018,"2604006268",68328.7
2018,"2604006342",49849.96
2018,"2604006433",7248
2018,"2604006458",70832
2018,"2604006599",11392
2018,"2604006839",9046.4
2018,"2604007027",131432
2018,"2604007514",22328
2018,"2604007704",34538304
2018,"2604007720",151024
2018,"2604007803",16505.6
2018,"2604007811",132515.4
2018,"2604007845",17638.4
2018,"2604007860",83663.1
2018,"2604008082",5006.4
2018,"2604008116",6067.2
2018,"2604008165",83571.2
2018,"2604008322",109304
2018,"2604008447",34433
2018,"2604008637",3936
2018,"2604008652",227874
2018,"2604008769",295376.85
2018,"2604009023",9920
2018,"2604009171",437984
2018,"2604009346",12004
2018,"2604009379",5730
2018,"2604009452",58584338.4
2018,"2604009494",227278.2
2018,"2604009528",151101.2
2018,"2604009551",16048.6
2018,"2604009577",11734.4
2018,"2604009585",22560
2018,"2604009593",12422
2018,"2604009619",20960
2018,"2604009668",50956.1
2018,"2604009700",172304.7
2018,"2604009734",4944
2018,"2604009775",10648
2018,"2604009791",29289.1
2018,"2604009809",47239.2
2018,"2604009916",125280
2018,"2604009999",31907.2
2018,"2604010054",88104
2018,"2604010062",29145.6
2018,"2604010195",5328
2018,"2604010302",32345.6
2018,"2604010450",95584
2018,"2604010476",8456
2018,"2604010500",79080
2018,"2604010609",13968
2018,"2604010625",17728
2018,"2604010641",180488
2018,"2604010781",34484
2018,"2604011133",65092
2018,"2604011300",147520
2018,"2604011359",320
2018,"2604011409",134717.5
2018,"2604011425",44665
2018,"2604011458",169236
2018,"2604011540",12752
2018,"2604011557",103909.2
2018,"2604011565",87209291.68
2018,"2604011573",23680
2018,"2604011581",14960
2018,"2604011664",68480
2018,"2604011680",480
2018,"2604011698",52263.4
2018,"2604011771",49646
2018,"2604011789",13760
2018,"2604011872",105983.3
2018,"2604091039",133458.25
2018,"2604091054",48780
2018,"2604091062",500
2018,"2604091088",23476.8
2018,"2604091104",25520
2018,"2604609509",151544.7
2018,"2604609525",5000
2018,"2604609541",35044
2018,"2604609582",31760
2018,"2604609608",31850
2018,"2604609616",2935
2018,"2604609806",6320
2018,"2604609848",11040
2018,"2604609863",14328
2018,"2604609871",17960
2018,"2604609889",22548
2018,"2604609897",49707
2018,"2604609905",62848
2018,"2604609913",69063.5
2018,"2604609921",53146
2018,"2604609947",98876
2018,"2604609954",7200
2018,"2604609970",157331.45
2018,"2604610002",17890
2018,"2604610010",46685510.8
2018,"2604610036",32190
2018,"2604610077",239200
2018,"2604610093",4286
2018,"2604610119",125696
2018,"2604611638",74077105.16
2018,"2604612081",67575.6
2018,"2604612750",21904
2018,"2604612958",6240
2018,"2604612966",3185
2018,"2604613758",40288
2018,"2604613774",28259
2018,"2604614822",6000
2018,"2604615027",67424
2018,"2604615076",12960
2018,"2605000203",21050.6
2018,"2607000029",50720
2018,"2607000201",417122.5
