"state","landing_site","est_habitat","lat_final","lon_final","FLAGS","HemKey_lat","HemKey_lon","MelKey_lat","MelKey_lon","OHI_region_draft","site_notes_Mel"
"NAYARIT","SANTA CRUZ",NA,22.2555356746032,-104.843184484127,"alert 2: multiple lat-long values in Hem's key that are more than 1 degree apart",22.2555356746032,-104.843184484127,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","PRESA ALBERTO ANDRES ALVARADO ARAMBURO (PRESA LA HIGUERILLA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","PRESA MELON ZAPOTE (SAN JUAN BAUTISTA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","RIO BALUARTE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","EMBARCADERO LOS NEGROS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","MANZANILLO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","YAVAROS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","PUERTO ANGEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","PUNTA ABREOJOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","PUERTO PE√ëASCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","LA NUEVA ""U""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","CA√ëADA EL PALILLO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","LA TOBA (CAMPO)",NA,30.43,-114.6338,NA,NA,NA,30.43,-114.6338,"Baja_California_South",NA
"BAJA CALIFORNIA SUR","PUERTO MEJIA",NA,24.2919069444444,-110.193929166667,"high confidence",24.2919069444444,-110.193929166667,24.3039,-110.214,"Baja_California_Sur_South",NA
"NAYARIT","ATASCOSA, LA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ISLA ARENA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","ISLA MONSERRAT",NA,25.6799317,-111.0341183,"high confidence",25.6799317,-111.0341183,25.6808,-111.0492,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA","ISLA RAZA",NA,28.81550555,-112.9785,"high confidence",28.81550555,-112.9785,28.8074,-112.977,"Baja_California_South",NA
"SONORA","RIB. ALTA 2DA SEC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","LA CAMPANA (PRESA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","PRESA LOS CIRUELOS","freshwater",20.61,-103.2,NA,NA,NA,20.61,-103.2,"Nayarit/Jalisco","Jalisco"
"JALISCO","PRESA LAS PINTAS","freshwater",20.58,-103.28,NA,NA,NA,20.58,-103.28,"Nayarit/Jalisco","Jalisco"
"NAYARIT","COLORADO DE LA MORA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","PRESA DEL AHOGADO","freshwater",20.6,-103.28,NA,NA,NA,20.6,-103.28,"Nayarit/Jalisco","Jalisco"
"NAYARIT","POTRERO",NA,22.66381,-105.352,"high confidence",22.66381,-105.352,NA,NA,NA,NA
"BAJA CALIFORNIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","EL CASTILLO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","MANZANILLO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","EL EQUIPALITO",NA,26.8786,-111.9167,NA,NA,NA,26.8786,-111.9167,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","PUNTA SAN LUCAS",NA,27.3001,-112.2335,NA,NA,NA,27.3001,-112.2335,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","RODRIGUEZ",NA,24.1865,-110.4623,NA,NA,NA,24.1865,-110.4623,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA","BAJO MACHO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","PLAYA EL SALADO","marine",20.6624758,-105.2589154,"high confidence",20.6624758,-105.2589154,20.7,-105.24,"Nayarit/Jalisco","near Boca de Tomatlán / PV coast"
"NAYARIT","ESTERO ""EL POZO""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","AGUA CHALE",NA,30.7218,-114.7053,NA,NA,NA,30.7218,-114.7053,"Baja_California_South",NA
"BAJA CALIFORNIA SUR","NOPOLO",NA,25.9352688888889,-111.359309722222,"high confidence",25.9352688888889,-111.359309722222,24.997,-110.756,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA","BAJO LA BRUJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","EL SARGENTO",NA,29.335205,-112.304,"high confidence",29.335205,-112.304,29.3439,-112.276,"Sonora_Mid",NA
"SINALOA","DISTRITO DE RIEGO #108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","MINITAS (EN ISLA SAN JOSE)",NA,25.2,-110.7,NA,NA,NA,25.2,-110.7,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA","ANTON LIZARDO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","CARRIZALITO",NA,25.59818,-111.182,"high confidence",25.59818,-111.182,25.089,-110.863,"Baja_California_Sur_South",NA
"SONORA","CERRO PRIETO",NA,28.2016,-111.341,"alert 4: the lat-long values in Hem's key do not match the lat-long values in Mel's key by more than 2 degrees",30.2040977777778,-112.11752787037,28.2016,-111.341,"Sonora_South",NA
"BAJA CALIFORNIA SUR","PUNTA BOCA DE SAN BRUNO",NA,27.1602777,-112.1586111,"high confidence",27.1602777,-112.1586111,25.2912,-110.9319,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","EL MOGOTE",NA,24.1665,-110.3455,NA,NA,NA,24.1665,-110.3455,"Baja_California_Sur_South",NA
"SONORA","LA VIUDA",NA,27.187755,-110.0555,"high confidence",27.187755,-110.0555,27.1863,-110.301,"Sonora_South",NA
"SINALOA","MARISMA DE TECUALILLA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","TORIL, EL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","RIO BARRERA","freshwater",20.73,-103.21,NA,NA,NA,20.73,-103.21,"Nayarit/Jalisco","inland"
"JALISCO","PRESA VIEJA","freshwater",20.72,-103.17,NA,NA,NA,20.72,-103.17,"Nayarit/Jalisco","GDL south belt"
"JALISCO","ESTANQUE LOMA DEL AIRE","freshwater",20.71,-103.17,NA,NA,NA,20.71,-103.17,"Nayarit/Jalisco","inland"
"JALISCO","RIO EL TANQUE","freshwater",20.68,-103.28,NA,NA,NA,20.68,-103.28,"Nayarit/Jalisco","inland"
"JALISCO","PRESA ""CHARCO AZUL""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","EL PRETIL","freshwater",20.82,-103.32,NA,NA,NA,20.82,-103.32,"Nayarit/Jalisco","Los Altos"
"SINALOA","DIQUE SANTA ROSA",NA,25.676,-107.688,"high confidence",25.676,-107.688,NA,NA,NA,NA
"SINALOA","ENSENADA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","MAZATLAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","GUAYMAS",NA,27.918,-110.905,NA,NA,NA,27.918,-110.905,"Baja_California_South",NA
"SONORA","LA PAZ",NA,24.1422,-110.3108,NA,NA,NA,24.1422,-110.3108,"Sonora_South",NA
"SINALOA","SAN CARLOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ISLA ENCANTADA (CENTRO)",NA,31.024,-114.837,NA,NA,NA,31.024,-114.837,"Baja_California_North",NA
"BAJA CALIFORNIA SUR","PUNTA PILITAS",NA,24.3546,-110.2972,NA,NA,NA,24.3546,-110.2972,"Baja_California_Sur_South",NA
"SINALOA","LAS LETRAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","CANAL DEL INFIERNILLO",NA,29.101181,-112.167664,"high confidence",29.101181,-112.167664,29.1046,-112.2,"Sonora_Mid",NA
"BAJA CALIFORNIA SUR","PUNTA PAREDONES PRIETOS",NA,24.3080589,-110.2177989,"high confidence",24.3080589,-110.2177989,24.3094,-110.2158,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","AGUAS LITORALES (LORETO)",NA,26.014,-111.295,NA,NA,NA,26.014,-111.295,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA","LA PALMITA (VARADERO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","PUERTO LIBERTAD",NA,29.909,-112.673,NA,NA,NA,29.909,-112.673,"Baja_California_South",NA
"BAJA CALIFORNIA SUR","PUNTA CANDELEROS",NA,27.4385,-112.3135,NA,NA,NA,27.4385,-112.3135,"Baja_California_Sur_North",NA
"SINALOA","VARIOS CAMPOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","ISLA TIBURON",NA,29.0004089,-112.3814624,"high confidence",29.0004089,-112.3814624,29.04,-112.356,"Sonora_Mid",NA
"SINALOA","CAPOMITOS",NA,26.41521475,-108.51296235,"high confidence",26.41521475,-108.51296235,NA,NA,NA,NA
"NAYARIT","HIGUERA BLANCA",NA,20.7985144444444,-105.466691944444,"high confidence",20.7985144444444,-105.466691944444,NA,NA,NA,NA
"SONORA","EL MEZQUITE",NA,28.0691,-111.15,"high confidence",28.0691,-111.15,28.0691,-111.15,"Sonora_South",NA
"SINALOA","LAS DIVISAS Y CARBANERAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","SANCHEZ MAGALLANES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","PUERTO DE ABRIGO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","SAN BLAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","SALINA CRUZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","PUERTO MADERO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","ISLOTE LOS GALLLEGOS",NA,25.7328,-111.0679,NA,NA,NA,25.7328,-111.0679,"Baja_California_Sur_South",NA
"SINALOA","JUAN JOSE RIOS",NA,25.7576275222222,-108.834208922222,"high confidence",25.7576275222222,-108.834208922222,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","PUNTA SANTA MARIA",NA,27.4166,-112.323,NA,NA,NA,27.4166,-112.323,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","EL TECOLOTE",NA,24.33647,-110.315,"high confidence",24.33647,-110.315,24.3393,-110.3209,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","PUNTA GRANDE",NA,27.1596,-112.1551,NA,NA,NA,27.1596,-112.1551,"Baja_California_Sur_North",NA
"NAYARIT","ESTERO LA PALICIENTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","SAN PEDRO",NA,25.3981235555556,-107.741145888889,"alert 1: multiple lat-long values in Hem's key that are more than 0.5 degree apart",25.3981235555556,-107.741145888889,NA,NA,NA,NA
"BAJA CALIFORNIA","MALECOM SEYBAPLAYA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","LA VENTANA (CULT.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","ESTERO DE PONCE (CULT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SAN MATEO",NA,25.49975,-111.441,"high confidence",25.49975,-111.441,25.3707,-110.987,"Baja_California_Sur_South",NA
"SINALOA","ZATAYA",NA,24.628643,-107.657455,"high confidence",24.628643,-107.657455,NA,NA,NA,NA
"SINALOA","POZO MUCIO (CULT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","ANTONIO R. LAURELES",NA,22.2364327777778,-105.426147777778,"high confidence",22.2364327777778,-105.426147777778,NA,NA,NA,NA
"NAYARIT","EMBARCADERO LA PERLA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","SALVADOR ALVARADO",NA,25.4606326,-108.0785167,"high confidence",25.4606326,-108.0785167,NA,NA,NA,NA
"SINALOA","CHIAPAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","BAHIA DE KINO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","EL SABALO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","CELESTUN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","NICOLAS NIPAROLI (CULT.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","CABO VIRGENES",NA,27.552,-112.373,NA,NA,NA,27.552,-112.373,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","AGUAS LITORALES (LA PAZ)",NA,-24.14,-110.31,NA,NA,NA,-24.14,-110.31,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","LOS AZABACHES",NA,24.3398783333333,-110.304378055556,"high confidence",24.3398783333333,-110.304378055556,24.3447,-110.3045,"Baja_California_Sur_South",NA
"NAYARIT","IXTLACUAHUILT CHICOX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","PUNTA GUADALUPE",NA,26.8327,-111.8331,NA,NA,NA,26.8327,-111.8331,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","PUNTA GALLITO (EN SANTA ROSALIA)",NA,27.35,-112.25,NA,NA,NA,27.35,-112.25,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA","BAHIA DE PUERTO ANGEL",NA,29.03,-113.551,NA,NA,NA,29.03,-113.551,"Baja_California_South",NA
"BAJA CALIFORNIA SUR","EL COLORADITO",NA,27.2294,-112.1012,NA,NA,NA,27.2294,-112.1012,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","ISLA MORENA",NA,25.2748,-110.9324,NA,NA,NA,25.2748,-110.9324,"Baja_California_Sur_South",NA
"SINALOA","PERICOS",NA,25.0860183333333,-107.704121805556,"high confidence",25.0860183333333,-107.704121805556,NA,NA,NA,NA
"SINALOA","DISTRITO DE RIEGO #26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","PUERTA DE LA LIMA",NA,21.0962094,-105.18252775,"high confidence",21.0962094,-105.18252775,NA,NA,NA,NA
"SINALOA","EL ESTERON",NA,24.7405486111111,-107.958461111111,"high confidence",24.7405486111111,-107.958461111111,NA,NA,NA,NA
"NAYARIT","ESTERO LA GATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","PUENTE QUILA",NA,24.7991555,-107.385982,"high confidence",24.7991555,-107.385982,NA,NA,NA,NA
"SONORA","PUERTO PE—ASCO",NA,31.31,-113.54,NA,NA,NA,31.31,-113.54,"Sonora_North",NA
"SINALOA","PUERTO PE—ASCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","PUERTO ANGEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","PTO ADOLFO LOPEZ MATEOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","EL SAUZAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","CA—ADA EL PALILLO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","PE—ASCO",NA,31.31,-113.54,NA,NA,NA,31.31,-113.54,"Sonora_North",NA
"JALISCO","PUNTA PE—ITAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","PLAYA DE LA PE—ITA DE JALTEMBA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","PIEDRAS GORDAS (EN ISLA CERRALVO)",NA,24.2357,-109.8693,NA,NA,NA,24.2357,-109.8693,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","PUNTA COLORADA (EN SANTA ROSALIA)",NA,26.9255,-111.9687,NA,NA,NA,26.9255,-111.9687,"Baja_California_Sur_North",NA
"SONORA","LOS BA—OS",NA,26.3755,-109.164,NA,NA,NA,26.3755,-109.164,"Sonora_South",NA
"BAJA CALIFORNIA SUR","PUNTA ARENA ( EN LOS CABOS)",NA,23.39,-109.41,NA,NA,NA,23.39,-109.41,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","ISLA LA PARTIDA",NA,24.5631,-110.3885,NA,NA,NA,24.5631,-110.3885,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","PUNTA PIEDRA (EN ISLA SAN MARCOS)",NA,27.17,-112.05,NA,NA,NA,27.17,-112.05,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","PUNTA PRIETA II (EN SANTA ROSALIA)",NA,27.3,-112.24,NA,NA,NA,27.3,-112.24,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","SALINAS",NA,24.0939,-109.8641,NA,NA,NA,24.0939,-109.8641,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","PUNTA LA VIBORA",NA,25.1847,-110.9118,NA,NA,NA,25.1847,-110.9118,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","PLAYA LA SORPRESA",NA,24.2113,-110.0851,NA,NA,NA,24.2113,-110.0851,"Baja_California_Sur_South",NA
"NAYARIT","FTE. AL CALLEJON PLAYA DE SAN CAYETANO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","LOS VALLECITOS",NA,23.31,-109.42,"alert 4: the lat-long values in Hem's key do not match the lat-long values in Mel's key by more than 2 degrees",30.4476163888889,-109.338654166667,23.31,-109.42,"Sonora_South",NA
"SINALOA","LA ANEGADA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","BARRA LA TONINA (CULT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","ESTERO EL ERMITA—O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","LAS PIEDRITAS (CULT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","LAS MARISMAS","marine",22.95,-105.91,"alert 4: the lat-long values in Hem's key do not match the lat-long values in Mel's key by more than 2 degrees",19.68,-105.27,22.95,-105.91,"Nayarit/Jalisco","northern boundary toward Nayarit wetland system"
"NAYARIT","FLOREÒO, EL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","SAN NICOLAS DE ACU—A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","PRESA CAJON DE PE—AS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","PRESA LA CA—ADA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","ENSENADA",NA,31.8659,-116.6077,NA,NA,NA,31.8659,-116.6077,"Sonora_North",NA
"BAJA CALIFORNIA","PUERTO MADERO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","PUERTO EXTRANJERO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","ROSALILLITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","SAN LUCAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","CHACALILLA (ATRACADERO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","TAPADA, LA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","PUNTA GORDA (EN LOS CABOS)",NA,23.3,-109.9,NA,NA,NA,23.3,-109.9,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA","ISLA SALSIPUEDES",NA,28.7362,-112.98,NA,NA,NA,28.7362,-112.98,"Baja_California_South",NA
"NAYARIT","ESCUELA INGENIERIA PESQUERA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","LOS PINITOS",NA,27.872,-110.898,NA,NA,NA,27.872,-110.898,"Sonora_South",NA
"BAJA CALIFORNIA","ISLA SAN LORENZO",NA,28.6336,-112.8289,NA,NA,NA,28.6336,-112.8289,"Baja_California_South",NA
"SINALOA","VALDEZ MONTOYA (PRESA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","BAJO SACRAMENTO O EL TIMON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","LA VIBORA (I. ANGEL DE LA GUARDA)",NA,29.2898,-113.3649,NA,NA,NA,29.2898,-113.3649,"Baja_California_South",NA
"BAJA CALIFORNIA SUR","PUNTA SAN LORENZO",NA,24.3558,-110.2848,NA,NA,NA,24.3558,-110.2848,"Baja_California_Sur_South",NA
"SINALOA","AGUSTINA RAMIREZ (PRESA EL PE∫ON)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","NOTRI",NA,25.869,-111.338,NA,NA,NA,25.869,-111.338,"Baja_California_Sur_South",NA
"SINALOA","SALIACA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","PUNTA PULPITO",NA,26.446,-111.47,NA,NA,NA,26.446,-111.47,"Baja_California_Sur_North",NA
"SINALOA","CUECHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","BORDO EL AGUAJE","freshwater",20.61,-103.2,NA,NA,NA,20.61,-103.2,"Nayarit/Jalisco","inland"
"BAJA CALIFORNIA SUR","PUNTA BLANCA",NA,25.089,-110.863,NA,NA,NA,25.089,-110.863,"Baja_California_Sur_South",NA
"SINALOA","DISTRITO DE RIEGO NUMERO 10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","ISLA SANTA CRUZ",NA,25.283,-110.716,NA,NA,NA,25.283,-110.716,"Baja_California_Sur_South",NA
"SINALOA","PUERTO DE ABRIGO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","ACUACULTURA DE CHAMETLA (CULT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","LOS PATOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","DISTRITO DE RIEGO NO.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","DISTRITO DE RIEGO NO.134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ARROYO AMARGO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","EL PAPAYO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","PUNTA CONCEPCION",NA,26.935,-111.952,NA,NA,NA,26.935,-111.952,"Baja_California_South",NA
"BAJA CALIFORNIA","PE√ëASCO",NA,31.317,-113.535,NA,NA,NA,31.317,-113.535,"Baja_California_North",NA
"BAJA CALIFORNIA","PLAYA EL FARO",NA,29.8408,-114.4102,NA,NA,NA,29.8408,-114.4102,"Baja_California_South",NA
"SONORA","DONDE CANTO LA PALOMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","DTO. DE RIEGO NO.64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ISLA ESPIRITU SANTO",NA,24.585,-110.39,NA,NA,NA,24.585,-110.39,"Baja_California_South",NA
"SONORA","LA GUASIMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","PE√ëASCO",NA,31.31,-113.54,NA,NA,NA,31.31,-113.54,"Baja_California_Sur_North",NA
"SINALOA","POBLADO 7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","ASTILLERO NAVARRO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","PLAYA CALETILLA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","DISTRITO DE RIEGO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","LA ESPERANZA",NA,28.4652,-111.76,NA,NA,NA,28.4652,-111.76,"Sonora_Mid",NA
"SONORA","CERRO CABEZON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","GUASIMA, LA",NA,27.8551,-109.3451,NA,NA,NA,27.8551,-109.3451,"Sonora_South",NA
"SONORA","SANTO TOMAS",NA,30.7599,-113.107,NA,NA,NA,30.7599,-113.107,"Sonora_Mid",NA
"SINALOA","CANAL DE RIEGO DEL VALLE DEL CARRIZAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","BAHIA SAN FRANCISQUITO",NA,28.4,-112.9,NA,NA,NA,28.4,-112.9,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA","BAJO SUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","RIO SINALOA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ISLA MIRAMAR",NA,30.0851,-114.5414,"high confidence",30.0851,-114.5414,30.0851,-114.5414,"Baja_California_South",NA
"BAJA CALIFORNIA SUR","PUNTA BOTELLA",NA,26.238,-111.383,NA,NA,NA,26.238,-111.383,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA","R/A. BITZAL 5TA. SECC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","CHETUMAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","CABILDO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
