Index,main_species_group,recorded_species_name,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,recorded_species_name_clean,recorded_scientific_name,recorded_scientific_name_clean,common_name_english_estimated,species_estimated,genus_estimated,family_estimated,source_of_estimate,classification_certainty
561,TIBURON,TIBURON AZUL FILETE FCO. (PRIONACE GLAUCA),FILETE,FCO.,NA,NA,NA,TIBURON AZUL (PRIONACE GLAUCA),PRIONACE GLAUCA,Prionace glauca,Blue shark,Prionace glauca,Prionace,Carcharhinidae,taxize,high
562,TIBURON,ALETA SECA DE TIBURON MARTILLO (SPHYRNA LEWINI),ALETA,SECA DE,NA,NA,NA,TIBURON MARTILLO (SPHYRNA LEWINI),SPHYRNA LEWINI,Sphyrna lewini,Scalloped hammerhead shark,Sphyrna lewini,Sphyrna,Sphyrnidae,taxize,high
563,TIBURON,PEZ MARTILLO ENT. FCO. (SPHYRNA LEWINI),ENT.,FCO.,NA,NA,NA,PEZ MARTILLO (SPHYRNA LEWINI),SPHYRNA LEWINI,Sphyrna lewini,Scalloped hammerhead shark,Sphyrna lewini,Sphyrna,Sphyrnidae,taxize,high
564,TIBURON,TIBURON MARTILLO DESV FCO (SPHYRNA LEWINI),DESV,FCO,NA,NA,NA,TIBURON MARTILLO (SPHYRNA LEWINI),SPHYRNA LEWINI,Sphyrna lewini,Scalloped hammerhead shark,Sphyrna lewini,Sphyrna,Sphyrnidae,taxize,high
565,TIBURON,TIBURON MARTILLO DESV Y DESC FCO (SPHYRNA LEWINI),DESV,DESC,FCO,NA,NA,TIBURON MARTILLO (SPHYRNA LEWINI),SPHYRNA LEWINI,Sphyrna lewini,Scalloped hammerhead shark,Sphyrna lewini,Sphyrna,Sphyrnidae,taxize,high
566,TIBURON,TIBURON MARTILLO DESV. FCO. (SPHYRNA LEWINI),DESV.,FCO.,NA,NA,NA,TIBURON MARTILLO (SPHYRNA LEWINI),SPHYRNA LEWINI,Sphyrna lewini,Scalloped hammerhead shark,Sphyrna lewini,Sphyrna,Sphyrnidae,taxize,high
567,TIBURON,TIBURON MARTILLO DESV. Y DESC. FCO. (SPHYRNA LEWINI),DESV.,DESC.,FCO.,NA,NA,TIBURON MARTILLO (SPHYRNA LEWINI),SPHYRNA LEWINI,Sphyrna lewini,Scalloped hammerhead shark,Sphyrna lewini,Sphyrna,Sphyrnidae,taxize,high
568,TIBURON,TIBURON MARTILLO ENT FCO (SPHYRNA LEWINI),ENT,FCO,NA,NA,NA,TIBURON MARTILLO (SPHYRNA LEWINI),SPHYRNA LEWINI,Sphyrna lewini,Scalloped hammerhead shark,Sphyrna lewini,Sphyrna,Sphyrnidae,taxize,high
569,TIBURON,TIBURON MARTILLO ENT. FCO. (SPHYRNA LEWINI),ENT.,FCO.,NA,NA,NA,TIBURON MARTILLO (SPHYRNA LEWINI),SPHYRNA LEWINI,Sphyrna lewini,Scalloped hammerhead shark,Sphyrna lewini,Sphyrna,Sphyrnidae,taxize,high
570,TIBURON,TIBURON MARTILLO FILETE FCO. (SPHYRNA LEWINI),FILETE,FCO.,NA,NA,NA,TIBURON MARTILLO (SPHYRNA LEWINI),SPHYRNA LEWINI,Sphyrna lewini,Scalloped hammerhead shark,Sphyrna lewini,Sphyrna,Sphyrnidae,taxize,high
571,TIBURON,ALETA FCA DE TIBURON MARTILLO (SPHYRNA MOKARRAN),ALETA,FCA,NA,NA,NA,DE TIBURON MARTILLO (SPHYRNA MOKARRAN),SPHYRNA MOKARRAN,Sphyrna mokarran,Great hammerhead shark,Sphyrna mokarran,Sphyrna,Sphyrnidae,taxize,high
572,TIBURON,ALETA SECA DE TIBURON MARTILLO (SPHYRNA MOKARRAN),ALETA,SECA DE,NA,NA,NA,TIBURON MARTILLO (SPHYRNA MOKARRAN),SPHYRNA MOKARRAN,Sphyrna mokarran,Great hammerhead shark,Sphyrna mokarran,Sphyrna,Sphyrnidae,taxize,high
573,TIBURON,TIBURON CORNUDA GIGANTE DESV. FCO. (SPHYRNA MOKARRAN),DESV.,FCO.,NA,NA,NA,TIBURON CORNUDA GIGANTE (SPHYRNA MOKARRAN),SPHYRNA MOKARRAN,Sphyrna mokarran,Great hammerhead shark,Sphyrna mokarran,Sphyrna,Sphyrnidae,taxize,high
574,TIBURON,TIBURON CORNUDA GIGANTE DESV. Y DESC. FCO. (SPHYRNA MOKARRAN),DESV.,DESC.,FCO.,NA,NA,TIBURON CORNUDA GIGANTE (SPHYRNA MOKARRAN),SPHYRNA MOKARRAN,Sphyrna mokarran,Great hammerhead shark,Sphyrna mokarran,Sphyrna,Sphyrnidae,taxize,high
575,TIBURON,TIBURON CORNUDA GIGANTE ENT. FCO. (SPHYRNA MOKARRAN),ENT.,FCO.,NA,NA,NA,TIBURON CORNUDA GIGANTE (SPHYRNA MOKARRAN),SPHYRNA MOKARRAN,Sphyrna mokarran,Great hammerhead shark,Sphyrna mokarran,Sphyrna,Sphyrnidae,taxize,high
576,TIBURON,TIBURON MARTILLO DESV. FCO. (SPHYRNA MOKARRAN),DESV.,FCO.,NA,NA,NA,TIBURON MARTILLO (SPHYRNA MOKARRAN),SPHYRNA MOKARRAN,Sphyrna mokarran,Great hammerhead shark,Sphyrna mokarran,Sphyrna,Sphyrnidae,taxize,high
577,TIBURON,TIBURON MARTILLO DESV. Y DESC. FCO. (SPHYRNA MOKARRAN),DESV.,DESC.,FCO.,NA,NA,TIBURON MARTILLO (SPHYRNA MOKARRAN),SPHYRNA MOKARRAN,Sphyrna mokarran,Great hammerhead shark,Sphyrna mokarran,Sphyrna,Sphyrnidae,taxize,high
578,TIBURON,TIBURON MARTILLO ENT. FCO. (SPHYRNA MOKARRAN),ENT.,FCO.,NA,NA,NA,TIBURON MARTILLO (SPHYRNA MOKARRAN),SPHYRNA MOKARRAN,Sphyrna mokarran,Great hammerhead shark,Sphyrna mokarran,Sphyrna,Sphyrnidae,taxize,high
579,TIBURON,ALETA FCA DE TIBURON CORNUDA (SPHYRNA ZYGAENA),ALETA,FCA,NA,NA,NA,DE TIBURON CORNUDA (SPHYRNA ZYGAENA),SPHYRNA ZYGAENA,Sphyrna zygaena,Smooth hammerhead shark,Sphyrna zygaena,Sphyrna,Sphyrnidae,taxize,high
580,TIBURON,ALETA FCA DE TIBURON CORNUDA PRIETA (SPHYRNA ZYGAENA),ALETA,FCA,NA,NA,NA,DE TIBURON CORNUDA PRIETA (SPHYRNA ZYGAENA),SPHYRNA ZYGAENA,Sphyrna zygaena,Smooth hammerhead shark,Sphyrna zygaena,Sphyrna,Sphyrnidae,taxize,high
581,TIBURON,CORNUDA DESV. FCA. (SPHYRNA ZYGAENA),DESV.,FCA.,NA,NA,NA,CORNUDA (SPHYRNA ZYGAENA),SPHYRNA ZYGAENA,Sphyrna zygaena,Smooth hammerhead shark,Sphyrna zygaena,Sphyrna,Sphyrnidae,taxize,high
582,TIBURON,CORNUDA DESV. Y DESC. FCA. (SPHYRNA ZYGAENA),DESV.,DESC.,FCA.,NA,NA,CORNUDA (SPHYRNA ZYGAENA),SPHYRNA ZYGAENA,Sphyrna zygaena,Smooth hammerhead shark,Sphyrna zygaena,Sphyrna,Sphyrnidae,taxize,high
583,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),ENT.,FCA.,NA,NA,NA,CORNUDA (SPHYRNA ZYGAENA),SPHYRNA ZYGAENA,Sphyrna zygaena,Smooth hammerhead shark,Sphyrna zygaena,Sphyrna,Sphyrnidae,taxize,high
584,TIBURON,CORNUDA FILETE DE FCO. (SPHYRNA ZYGAENA),FILETE DE,FCO.,NA,NA,NA,CORNUDA (SPHYRNA ZYGAENA),SPHYRNA ZYGAENA,Sphyrna zygaena,Smooth hammerhead shark,Sphyrna zygaena,Sphyrna,Sphyrnidae,taxize,high
585,TIBURON,CORNUDA FILETE DE SECO (SPHYRNA ZYGAENA),FILETE DE,SECO,NA,NA,NA,CORNUDA (SPHYRNA ZYGAENA),SPHYRNA ZYGAENA,Sphyrna zygaena,Smooth hammerhead shark,Sphyrna zygaena,Sphyrna,Sphyrnidae,taxize,high
586,TIBURON,CORNUDA PIEL DE FCA. (SPHYRNA ZYGAENA),FCA.,NA,NA,NA,NA,CORNUDA PIEL DE (SPHYRNA ZYGAENA),SPHYRNA ZYGAENA,Sphyrna zygaena,Smooth hammerhead shark,Sphyrna zygaena,Sphyrna,Sphyrnidae,taxize,high
587,TIBURON,FILETE DE SECO DE TIBURON CORNUDA PRIETA (SPHYRNA ZYGAENA),FILETE DE,SECO DE,NA,NA,NA,TIBURON CORNUDA PRIETA (SPHYRNA ZYGAENA),SPHYRNA ZYGAENA,Sphyrna zygaena,Smooth hammerhead shark,Sphyrna zygaena,Sphyrna,Sphyrnidae,taxize,high
588,TIBURON,FILETE FCO. DE TIBURON CORNUDA PRIETA (SPHYRNA ZYGAENA),FILETE,FCO.,NA,NA,NA,DE TIBURON CORNUDA PRIETA (SPHYRNA ZYGAENA),SPHYRNA ZYGAENA,Sphyrna zygaena,Smooth hammerhead shark,Sphyrna zygaena,Sphyrna,Sphyrnidae,taxize,high
589,TIBURON,PIEL SECA DE TIBURON CORNUDA PRIETA (SPHYRNA ZYGAENA),SECA DE,NA,NA,NA,NA,PIEL TIBURON CORNUDA PRIETA (SPHYRNA ZYGAENA),SPHYRNA ZYGAENA,Sphyrna zygaena,Smooth hammerhead shark,Sphyrna zygaena,Sphyrna,Sphyrnidae,taxize,high
590,TIBURON,TIBURON CORNUDA PRIETA DESV. FCO. (SPHYRNA ZYGAENA),DESV.,FCO.,NA,NA,NA,TIBURON CORNUDA PRIETA (SPHYRNA ZYGAENA),SPHYRNA ZYGAENA,Sphyrna zygaena,Smooth hammerhead shark,Sphyrna zygaena,Sphyrna,Sphyrnidae,taxize,high
591,TIBURON,TIBURON CORNUDA PRIETA DESV. Y DESC. FCO. (SPHYRNA ZYGAENA),DESV.,DESC.,FCO.,NA,NA,TIBURON CORNUDA PRIETA (SPHYRNA ZYGAENA),SPHYRNA ZYGAENA,Sphyrna zygaena,Smooth hammerhead shark,Sphyrna zygaena,Sphyrna,Sphyrnidae,taxize,high
592,TIBURON,TIBURON CORNUDA PRIETA ENT. FCO. (SPHYRNA ZYGAENA),ENT.,FCO.,NA,NA,NA,TIBURON CORNUDA PRIETA (SPHYRNA ZYGAENA),SPHYRNA ZYGAENA,Sphyrna zygaena,Smooth hammerhead shark,Sphyrna zygaena,Sphyrna,Sphyrnidae,taxize,high
593,TIBURON,ANGELITO DESV. FCO. (SQUATINA SQUATINA),DESV.,FCO.,NA,NA,NA,ANGELITO (SQUATINA SQUATINA),SQUATINA SQUATINA,Squatina squatina,Angelshark,Squatina squatina,Squatina,Squatinidae,taxize,high
594,TIBURON,ANGELITO DESV. Y DESC. FCO. (SQUATINA SQUATINA),DESV.,DESC.,FCO.,NA,NA,ANGELITO (SQUATINA SQUATINA),SQUATINA SQUATINA,Squatina squatina,Angelshark,Squatina squatina,Squatina,Squatinidae,taxize,high
595,TIBURON,ANGELITO ENT. FCO. (SQUATINA SQUATINA),ENT.,FCO.,NA,NA,NA,ANGELITO (SQUATINA SQUATINA),SQUATINA SQUATINA,Squatina squatina,Angelshark,Squatina squatina,Squatina,Squatinidae,taxize,high
596,TIBURON,ANGELITO FILETE DE FCO. (SQUATINA SQUATINA),FILETE DE,FCO.,NA,NA,NA,ANGELITO (SQUATINA SQUATINA),SQUATINA SQUATINA,Squatina squatina,Angelshark,Squatina squatina,Squatina,Squatinidae,taxize,high
597,TIBURON,TIBURON ANGELITO DESV. FCO. (SQUATINA SQUATINA),DESV.,FCO.,NA,NA,NA,TIBURON ANGELITO (SQUATINA SQUATINA),SQUATINA SQUATINA,Squatina squatina,Angelshark,Squatina squatina,Squatina,Squatinidae,taxize,high
598,TIBURON,TIBURON ANGELITO DESV. Y DESC. FCO. (SQUATINA SQUATINA),DESV.,DESC.,FCO.,NA,NA,TIBURON ANGELITO (SQUATINA SQUATINA),SQUATINA SQUATINA,Squatina squatina,Angelshark,Squatina squatina,Squatina,Squatinidae,taxize,high
599,TIBURON,TIBURON ANGELITO ENT. FCO. (SQUATINA SQUATINA),ENT.,FCO.,NA,NA,NA,TIBURON ANGELITO (SQUATINA SQUATINA),SQUATINA SQUATINA,Squatina squatina,Angelshark,Squatina squatina,Squatina,Squatinidae,taxize,high
600,TIBURON,TIBURON ANGELITO FILETE FCO. (SQUATINA SQUATINA),FILETE,FCO.,NA,NA,NA,TIBURON ANGELITO (SQUATINA SQUATINA),SQUATINA SQUATINA,Squatina squatina,Angelshark,Squatina squatina,Squatina,Squatinidae,taxize,high
