"year","estimated_genus_name","Major_Functional_Group","estimated_taxa_group","total_biomass_kg","total_revenue"
2019,"Sarda","Pelagic marine fish (excl. anchovy & sardine)","BONITO",4431263,79532059
2019,"Sardinops","Anchovy & Sardine (small pelagics)","SARDINA",154742174.74,261767688.5
2019,"Scomber","Pelagic marine fish (excl. anchovy & sardine)","MACARELA",87784529.12,153661404
2019,"Scomberomorus","Pelagic marine fish (excl. anchovy & sardine)","SIERRA",8466679.411,182392213.76
2019,"Scorpaena","Demersal marine fishes","OTRAS",20155.6,376142
2019,"Selene","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",712122.8,6671650
2019,"Seriola","Pelagic marine fish (excl. anchovy & sardine)","ESMEDREGAL",1358576.6,41008572.5
2019,"Sicyonia","Shrimps, prawns","CAMARON",8150.4,813060
2019,"Sphoeroides","Demersal marine fishes","OTRAS",1030124.7,60475494.6394
2019,"Sphyraena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",5211,153450
2019,"Sphyrna","Sharks","TIBURON",1064226.6,16127211
2019,"Squatina","Sharks","TIBURON",823680.35,11381644
2019,"Stereolepis","Demersal marine fishes","OTRAS",1847.4,37300
2019,"Stomolophus","Jellies","OTRAS",45417673,135426987.3
2019,"Synodus","Demersal marine fishes","OTRAS",512826.1,4891878
2019,"Thunnus","Pelagic marine fish (excl. anchovy & sardine)","ATUN",74978715.52,892370279
2019,"Trachinotus","Pelagic marine fish (excl. anchovy & sardine)","PAMPANO",277712.1,5036531
2019,"Trichiurus","Pelagic marine fish (excl. anchovy & sardine)","CINTILLA",8283,573080
2019,"Turbo","Molluscs excl. Cephalopods","CARACOL",10073,343884.85
2019,"Xiphias","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",599084,37749583
2020,"Ablennes","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",14231,271186
2020,"Acanthurus","Demersal marine fishes","OTRAS",26199,977439
2020,"Aetobatus","Demersal marine fishes","RAYA Y SIMILARES",55266.25,659255
2020,"Alopias","Sharks","TIBURON",1189933.45,20129876
2020,"Anisotremus","Demersal marine fishes","OTRAS",54134.3,1465967
2020,"Anoplopoma","Demersal marine fishes","OTRAS",6863.3,465590
2020,"Argopecten","Molluscs excl. Cephalopods","ALMEJA",755530,5683019
2020,"Ariopsis","Demersal marine fishes","BAGRE",27047.4,404200
2020,"Balistes","Demersal marine fishes","OTRAS",2502574.65,37808967.6
2020,"Brotula","Demersal marine fishes","LENGUADO",931644.5,86902207
2020,"Calamus","Demersal marine fishes","MOJARRA",15151,238354
2020,"Callinectes","Crustaceans","JAIBA",1611933,53843296.85
2020,"Caranx","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",37395.2,1350680
2020,"Carcharhinus","Sharks","TIBURON",3761901.25,53209918
2020,"Caulolatilus","Demersal marine fishes","PIERNA",308493.8,7129041
2020,"Centropomus","Demersal marine fishes","ROBALO",1242104.2,77650210.3
2020,"Cetengraulis","Anchovy & Sardine (small pelagics)","SARDINA",12589607.98,19722096
2020,"Chanos","Diadromous fishes","OTRAS",250275,2830134
2020,"Chione","Molluscs excl. Cephalopods","ALMEJA",171420,2363925
2020,"Coryphaena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",126863.8,3873887
2020,"Cynoscion","Demersal marine fishes","CORVINA",3138635.191,105413979.1967
2020,"Diapterus","Demersal marine fishes","MOJARRA",52863,563940
2020,"Diplectrum","Demersal marine fishes","OTRAS",111998.8,8884280
2020,"Dosidicus","Cephalopods","CALAMAR",302444.4,6162464.4
2020,"Dosinia","Molluscs excl. Cephalopods","ALMEJA",1202131,7938149.75
2020,"Epinephelus","Demersal marine fishes","MERO",49410.3,1840607
2020,"Especies","Echinoderms","PEPINO DE MAR",110466,1252981
2020,"Etrumeus","Anchovy & Sardine (small pelagics)","SARDINA",6914008.32,14347342
2020,"Eucinostomus","Demersal marine fishes","MOJARRA",106383.3,1690107
2020,"Eugerres","Demersal marine fishes","MOJARRA",58767,482732
2020,"Euthynnus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE",1431477,17299966
2020,"Farfantepenaeus","Shrimps, prawns","CAMARON",115814,7485542
2020,"Galeocerdo","Sharks","TIBURON",9407.5,110672
2020,"Gelidium","Marine algae","ALGAS",232728,669568
2020,"Gerres","Demersal marine fishes","BANDERA",199940.8,2266402
2020,"Ginglymostoma","Sharks","TIBURON",961,10977
2020,"Haemulon","Demersal marine fishes","OTRAS",785203.55,9781266
2020,"Haemulopsis","Demersal marine fishes","RONCO",129577.6,2139140
2020,"Haliotis","Molluscs excl. Cephalopods","ABULON",3571.8,548490
2020,"Hexaplex","Molluscs excl. Cephalopods","CARACOL",1703916,19256192
2020,"Hoplopagrus","Demersal marine fishes","PARGO",142828.2,5633623
2020,"Hypanus","Demersal marine fishes","RAYA Y SIMILARES",2156764.2,22649967
2020,"Hyporthodus","Demersal marine fishes","MERO",2566944.95,141134457
2020,"Istiophorus","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",27058.4,606149
2020,"Isurus","Sharks","TIBURON",647138.1,12149250
2020,"Katsuwonus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE",5282919,62876861
2020,"Lamna","Sharks","TIBURON",68920.75,3368598
2020,"Larimus","Demersal marine fishes","CORVINA",4015,185810
2020,"Litopenaeus","Shrimps, prawns","CAMARON",156384894.1,14879527189.41
2020,"Lobatus","Molluscs excl. Cephalopods","CARACOL",14116,1108010
2020,"Lutjanus","Demersal marine fishes","GUACHINANGO",6227918.27,336286027.51
2020,"Megapitaria","Molluscs excl. Cephalopods","ALMEJA",242844,3887825
2020,"Megastraea","Molluscs excl. Cephalopods","CARACOL",106104,743400
2020,"Menticirrhus","Demersal marine fishes","BERRUGATA",36222.5,386636
2020,"Merluccius","Demersal marine fishes","OTRAS",4945353.5,56963048
2020,"Mesocentrotus","Echinoderms","ERIZO",2856,185300
2020,"Microlepidotus","Demersal marine fishes","OTRAS",157533,1267576
2020,"Micropogonias","Demersal marine fishes","BERRUGATA",4424973.95,65933520
2020,"Mugil","Demersal marine fishes","LISA",2383624.2,35093960.6
2020,"Mustelus","Sharks","TIBURON",351542,4795080
2020,"Mycteroperca","Demersal marine fishes","CABRILLA",915405.8,42482234
2020,"Nasolamia","Sharks","TIBURON",32813.25,993600
2020,"Nematistius","Demersal marine fishes","OTRAS",7313.5,84980
2020,"Nicholsina","Demersal marine fishes","OTRAS",1171.9,23640
2020,"Oligoplites","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",846747.52,1227033
2020,"Opisthonema","Anchovy & Sardine (small pelagics)","SARDINA",168548647.28,305595347
2020,"Orthopristis","Demersal marine fishes","OTRAS",102802,939068
2020,"Panopea","Molluscs excl. Cephalopods","ALMEJA",1833176,54946976.62
2020,"Panulirus","Crustaceans","LANGOSTA",237444.3,81943763
2020,"Paralabrax","Demersal marine fishes","OTRAS",1509984.8,29013793.1
2020,"Paranthias","Demersal marine fishes","OTRAS",56635.8,885139
2020,"Parapsettus","Demersal marine fishes","OTRAS",6368,120715
2020,"Penaeus","Shrimps, prawns","CAMARON",29692882.044,2533506379.6791
2020,"Prionace","Sharks","TIBURON",1021208.8,13892063
2020,"Pseudobatos","Demersal marine fishes","RAYA Y SIMILARES",605310,7248098.5
2020,"Pseudupeneus","Demersal marine fishes","OTRAS",1499.2,110250
2020,"Rimapenaeus","Shrimps, prawns","CAMARON",97055.4,3013747
2020,"Sarda","Pelagic marine fish (excl. anchovy & sardine)","BONITO",2648724.7,38686579
2020,"Sardinops","Anchovy & Sardine (small pelagics)","SARDINA",241538082.6,414967366
2020,"Scomber","Pelagic marine fish (excl. anchovy & sardine)","MACARELA",46107519.76,495614538
2020,"Scomberomorus","Pelagic marine fish (excl. anchovy & sardine)","SIERRA",7623371.51,170397880.5
2020,"Scorpaena","Demersal marine fishes","OTRAS",2505.9,36947
2020,"Selene","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",514379.9,4482707
2020,"Seriola","Pelagic marine fish (excl. anchovy & sardine)","ESMEDREGAL",1012553.4,26355562
2020,"Sicyonia","Shrimps, prawns","CAMARON",8881.2,801480
2020,"Sphoeroides","Demersal marine fishes","OTRAS",666519.25,37707469.35
2020,"Sphyraena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",4970,122803
2020,"Sphyrna","Sharks","TIBURON",1243052.15,19979396
2020,"Squatina","Sharks","TIBURON",584932.5,8591073
2020,"Stereolepis","Demersal marine fishes","OTRAS",1018.8,37860
2020,"Stomolophus","Jellies","OTRAS",12369021,30577238.1
2020,"Strongylocentrotus","Echinoderms","ERIZO",900,62000
2020,"Synodus","Demersal marine fishes","OTRAS",304551.2,2397472
2020,"Thunnus","Pelagic marine fish (excl. anchovy & sardine)","ATUN",77638455.74,892436194
2020,"Trachinotus","Pelagic marine fish (excl. anchovy & sardine)","PAMPANO",157287.2,3051361
2020,"Trichiurus","Pelagic marine fish (excl. anchovy & sardine)","CINTILLA",9433,511330
2020,"Turbo","Molluscs excl. Cephalopods","CARACOL",7351,392750.63
2020,"Xiphias","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",611032.5,41182944
2021,"Ablennes","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",23762.5,514195
2021,"Acanthurus","Demersal marine fishes","OTRAS",8128,393077
2021,"Aetobatus","Demersal marine fishes","RAYA Y SIMILARES",17651.1,230880
2021,"Alopias","Sharks","TIBURON",1005623.1,13171073
2021,"Anisotremus","Demersal marine fishes","OTRAS",71136,1758215
2021,"Anoplopoma","Demersal marine fishes","OTRAS",3249.6,226010
2021,"Argopecten","Molluscs excl. Cephalopods","ALMEJA",3111656,29896021
2021,"Ariopsis","Demersal marine fishes","BAGRE",19384.7,226903
2021,"Balistes","Demersal marine fishes","OTRAS",2599955.25,40844821
2021,"Brotula","Demersal marine fishes","LENGUADO",1597091.2,38768219
2021,"Calamus","Demersal marine fishes","MOJARRA",9946,150130
2021,"Callinectes","Crustaceans","JAIBA",2261087,76449322.5
2021,"Caranx","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",55714.1,1633438
2021,"Carcharhinus","Sharks","TIBURON",3211628.25,39819159
2021,"Caulolatilus","Demersal marine fishes","PIERNA",527526,10032041
2021,"Centropomus","Demersal marine fishes","ROBALO",1653638.38,114376960
2021,"Cetengraulis","Anchovy & Sardine (small pelagics)","SARDINA",117062060.04,207934159
2021,"Chanos","Diadromous fishes","OTRAS",422050.8,4449058
2021,"Chione","Molluscs excl. Cephalopods","ALMEJA",231602,3438045
2021,"Coryphaena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",122226.8,3759107
2021,"Cynoscion","Demersal marine fishes","CORVINA",4530806.05,94599715.29
2021,"Diapterus","Demersal marine fishes","MOJARRA",35376,599172
2021,"Diplectrum","Demersal marine fishes","OTRAS",100063.5,8854073
2021,"Dosidicus","Cephalopods","CALAMAR",692971.75,17180291
2021,"Dosinia","Molluscs excl. Cephalopods","ALMEJA",1327512,10260278.84
2021,"Epinephelus","Demersal marine fishes","MERO",59909.5,2285712
2021,"Especies","Echinoderms","PEPINO DE MAR",104708,1072630
2021,"Etrumeus","Anchovy & Sardine (small pelagics)","SARDINA",3543139.96,6543623
2021,"Eucinostomus","Demersal marine fishes","MOJARRA",100859.5,1619747
2021,"Eugerres","Demersal marine fishes","MOJARRA",44521,476181
2021,"Euthynnus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE",2078659,20849113
2021,"Farfantepenaeus","Shrimps, prawns","CAMARON",339417.6,23304279
2021,"Galeocerdo","Sharks","TIBURON",2387.75,34506
2021,"Gelidium","Marine algae","ALGAS",150000,175000
2021,"Gerres","Demersal marine fishes","BANDERA",107196.1,1422889
2021,"Ginglymostoma","Sharks","TIBURON",381.4,5677
2021,"Haemulon","Demersal marine fishes","OTRAS",724375.45,9038362
2021,"Haemulopsis","Demersal marine fishes","RONCO",130517.2,2271578
2021,"Haliotis","Molluscs excl. Cephalopods","ABULON",119,2500
2021,"Hexaplex","Molluscs excl. Cephalopods","CARACOL",1189550,13428050
2021,"Hoplopagrus","Demersal marine fishes","PARGO",143173.9,5818694
2021,"Hypanus","Demersal marine fishes","RAYA Y SIMILARES",2710962.6,29046451
2021,"Hyporthodus","Demersal marine fishes","MERO",1874853.95,102173029
2021,"Istiophorus","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",22896.75,396900
2021,"Isurus","Sharks","TIBURON",796511,9888285
2021,"Katsuwonus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE",5004082.2,46002414
2021,"Lamna","Sharks","TIBURON",294906.85,4426644
2021,"Larimus","Demersal marine fishes","CORVINA",4264,83956
2021,"Litopenaeus","Shrimps, prawns","CAMARON",167808729.6,16800124950.05
2021,"Lobatus","Molluscs excl. Cephalopods","CARACOL",49155,907042
2021,"Lutjanus","Demersal marine fishes","GUACHINANGO",5217189.6,295828289.39
2021,"Megapitaria","Molluscs excl. Cephalopods","ALMEJA",404875,5646283
2021,"Megastraea","Molluscs excl. Cephalopods","CARACOL",36181,428415
2021,"Menticirrhus","Demersal marine fishes","BERRUGATA",37380.9,561206
2021,"Merluccius","Demersal marine fishes","OTRAS",8074232.2,78619061
2021,"Mesocentrotus","Echinoderms","ERIZO",336,10000
2021,"Microlepidotus","Demersal marine fishes","OTRAS",49473,880965
2021,"Micropogonias","Demersal marine fishes","BERRUGATA",11872738.8,148524513.9
2021,"Mugil","Demersal marine fishes","LISA",1552090.7,19555707
2021,"Mustelus","Sharks","TIBURON",457872.5,6404254
2021,"Mycteroperca","Demersal marine fishes","CABRILLA",1161390.85,51954173.64
2021,"Nasolamia","Sharks","TIBURON",56642.5,1689025
2021,"Nematistius","Demersal marine fishes","OTRAS",8841.1,104125
2021,"Nicholsina","Demersal marine fishes","OTRAS",583,10583
2021,"Oligoplites","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",906294.96,2646066
2021,"Opisthonema","Anchovy & Sardine (small pelagics)","SARDINA",171821495.64,425572127
2021,"Orthopristis","Demersal marine fishes","OTRAS",125155,1350696
2021,"Panopea","Molluscs excl. Cephalopods","ALMEJA",1944951,62293764.31
2021,"Panulirus","Crustaceans","LANGOSTA",185713,45386890
2021,"Paralabrax","Demersal marine fishes","OTRAS",1712477.7,32996265
2021,"Paranthias","Demersal marine fishes","OTRAS",140847.8,2237494
2021,"Parapsettus","Demersal marine fishes","OTRAS",17631,351557
2021,"Penaeus","Shrimps, prawns","CAMARON",36485763.69,3173956269.53
2021,"Prionace","Sharks","TIBURON",964986.6,13895074
2021,"Pseudobatos","Demersal marine fishes","RAYA Y SIMILARES",828288.1,10491157.5
2021,"Pseudupeneus","Demersal marine fishes","OTRAS",1603.1,129990
2021,"Rimapenaeus","Shrimps, prawns","CAMARON",70639.2,2439320
2021,"Sarda","Pelagic marine fish (excl. anchovy & sardine)","BONITO",5395028.55,84990593
2021,"Sardinops","Anchovy & Sardine (small pelagics)","SARDINA",246899399.6,465828095
2021,"Scomber","Pelagic marine fish (excl. anchovy & sardine)","MACARELA",26327682.52,58047794
2021,"Scomberomorus","Pelagic marine fish (excl. anchovy & sardine)","SIERRA",9207270.83,217089805.93
2021,"Scorpaena","Demersal marine fishes","OTRAS",10753,191844
2021,"Selene","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",595681.7,5474236
2021,"Seriola","Pelagic marine fish (excl. anchovy & sardine)","ESMEDREGAL",1490677.6,32636336
2021,"Sicyonia","Shrimps, prawns","CAMARON",22857.6,2100080
2021,"Sphoeroides","Demersal marine fishes","OTRAS",510478.4,20886352.35
2021,"Sphyraena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",4300,106099
2021,"Sphyrna","Sharks","TIBURON",1321476.65,15362006
2021,"Squatina","Sharks","TIBURON",678864.9,10572022
2021,"Stereolepis","Demersal marine fishes","OTRAS",4614.5,235820
2021,"Stomolophus","Jellies","OTRAS",78489089,283939991.6
2021,"Synodus","Demersal marine fishes","OTRAS",371446.7,2988486
2021,"Thunnus","Pelagic marine fish (excl. anchovy & sardine)","ATUN",78241993.2,811821337
2021,"Trachinotus","Pelagic marine fish (excl. anchovy & sardine)","PAMPANO",247339.4,3089977
2021,"Trichiurus","Pelagic marine fish (excl. anchovy & sardine)","CINTILLA",6043,317240
2021,"Turbo","Molluscs excl. Cephalopods","CARACOL",6941,260559.83
2021,"Xiphias","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",431339,25283345
2022,"Ablennes","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",30911.45,733322
2022,"Acanthurus","Demersal marine fishes","OTRAS",14828,686155
2022,"Aetobatus","Demersal marine fishes","RAYA Y SIMILARES",76634.3,1694866
2022,"Alopias","Sharks","TIBURON",1003197.1,15281767
2022,"Anisotremus","Demersal marine fishes","OTRAS",121578.45,5341669
2022,"Anoplopoma","Demersal marine fishes","OTRAS",5911.4,381600
2022,"Argopecten","Molluscs excl. Cephalopods","ALMEJA",6231301,50340969
2022,"Ariopsis","Demersal marine fishes","BAGRE",19487,391123
2022,"Balistes","Demersal marine fishes","OTRAS",2445170.9,45559853
2022,"Brotula","Demersal marine fishes","LENGUADO",1570605,35571167
2022,"Calamus","Demersal marine fishes","MOJARRA",12445,144110
2022,"Callinectes","Crustaceans","JAIBA",2341690,90065895
2022,"Caranx","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",98695.1,1391707
2022,"Carcharhinus","Sharks","TIBURON",2944689.8,30077273.55
2022,"Caulolatilus","Demersal marine fishes","PIERNA",441946.05,11235003
2022,"Centropomus","Demersal marine fishes","ROBALO",1256894.74,76483918
2022,"Cetengraulis","Anchovy & Sardine (small pelagics)","SARDINA",63428994.88,121312245.32
2022,"Chanos","Diadromous fishes","OTRAS",397430.7,4764643
2022,"Chione","Molluscs excl. Cephalopods","ALMEJA",649963,5374220
2022,"Coryphaena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",165685.05,5132670
2022,"Cynoscion","Demersal marine fishes","CORVINA",3341150.45,104537651
2022,"Diapterus","Demersal marine fishes","MOJARRA",71749,1029018
2022,"Diplectrum","Demersal marine fishes","OTRAS",111938.45,9278393
2022,"Dosidicus","Cephalopods","CALAMAR",848586.35,26712195
2022,"Dosinia","Molluscs excl. Cephalopods","ALMEJA",1661011,12796502.08
2022,"Epinephelus","Demersal marine fishes","MERO",29583.3,1151667
2022,"Especies","Echinoderms","PEPINO DE MAR",13724,643810
2022,"Etrumeus","Anchovy & Sardine (small pelagics)","SARDINA",4103045.28,8457495.5
2022,"Eucinostomus","Demersal marine fishes","MOJARRA",266225,3536855
2022,"Eugerres","Demersal marine fishes","MOJARRA",85586,918729
2022,"Euthynnus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE",2521459,26941160
2022,"Farfantepenaeus","Shrimps, prawns","CAMARON",283780.2,19509719
2022,"Galeocerdo","Sharks","TIBURON",6007.3,126996
2022,"Gelidium","Marine algae","ALGAS",1400,8400
2022,"Gerres","Demersal marine fishes","BANDERA",156813.9,3328330
2022,"Ginglymostoma","Sharks","TIBURON",1325.8,25174
2022,"Haemulon","Demersal marine fishes","OTRAS",745138.25,9174161
2022,"Haemulopsis","Demersal marine fishes","RONCO",143721.3,2484706
2022,"Haliotis","Molluscs excl. Cephalopods","ABULON",218.06,15400
2022,"Hexaplex","Molluscs excl. Cephalopods","CARACOL",741521,14616688.8
2022,"Hoplopagrus","Demersal marine fishes","PARGO",182264.6,10160785
2022,"Hypanus","Demersal marine fishes","RAYA Y SIMILARES",2439022.5,32446301
2022,"Hyporthodus","Demersal marine fishes","MERO",1588719.5,96264999
2022,"Istiophorus","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",32216,609889
2022,"Isurus","Sharks","TIBURON",855813.85,25114750
2022,"Katsuwonus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE",7828357.4,70714711
2022,"Lamna","Sharks","TIBURON",45550.4,761250
2022,"Larimus","Demersal marine fishes","CORVINA",3409,95865
2022,"Litopenaeus","Shrimps, prawns","CAMARON",183948047,21608446083.48
2022,"Lobatus","Molluscs excl. Cephalopods","CARACOL",34072,1195160
2022,"Lutjanus","Demersal marine fishes","GUACHINANGO",5034521.35,335836294.81
2022,"Megapitaria","Molluscs excl. Cephalopods","ALMEJA",875108,11409680
2022,"Megastraea","Molluscs excl. Cephalopods","CARACOL",116628,769100
2022,"Menticirrhus","Demersal marine fishes","BERRUGATA",43210.2,501402
2022,"Merluccius","Demersal marine fishes","OTRAS",18466921.1,176557270.5
2022,"Mesocentrotus","Echinoderms","ERIZO",1862,261100
2022,"Microlepidotus","Demersal marine fishes","OTRAS",40871,807448
2022,"Micropogonias","Demersal marine fishes","BERRUGATA",10831920.8,162851151.96
2022,"Mugil","Demersal marine fishes","LISA",2197419.6,30007620
2022,"Mustelus","Sharks","TIBURON",545945.35,8307635
2022,"Mycteroperca","Demersal marine fishes","CABRILLA",1112037.25,57058612
2022,"Nasolamia","Sharks","TIBURON",23594.5,531635
2022,"Nematistius","Demersal marine fishes","OTRAS",2372,26454
2022,"Nicholsina","Demersal marine fishes","OTRAS",892.1,18873
2022,"Oligoplites","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",977357.48,3980626.25
2022,"Opisthonema","Anchovy & Sardine (small pelagics)","SARDINA",211423765.72,494413003.65
2022,"Orthopristis","Demersal marine fishes","OTRAS",71499,908759
2022,"Panopea","Molluscs excl. Cephalopods","ALMEJA",1928645,80884840.88
2022,"Panulirus","Crustaceans","LANGOSTA",211767,59668549
2022,"Paralabrax","Demersal marine fishes","OTRAS",1669730.7,33048973
2022,"Paranthias","Demersal marine fishes","OTRAS",16386.3,242061
2022,"Parapsettus","Demersal marine fishes","OTRAS",35705,1970330
2022,"Penaeus","Shrimps, prawns","CAMARON",40417476.54,3587617610.86
2022,"Prionace","Sharks","TIBURON",1822697.85,34831829
2022,"Pseudobatos","Demersal marine fishes","RAYA Y SIMILARES",535438.2,7035138
2022,"Pseudupeneus","Demersal marine fishes","OTRAS",22,800
2022,"Rimapenaeus","Shrimps, prawns","CAMARON",88096,3513512
2022,"Sarda","Pelagic marine fish (excl. anchovy & sardine)","BONITO",2456871,40354007
2022,"Sardinops","Anchovy & Sardine (small pelagics)","SARDINA",74797178.16,144955948.67
2022,"Scomber","Pelagic marine fish (excl. anchovy & sardine)","MACARELA",31721364.24,66963853.43
2022,"Scomberomorus","Pelagic marine fish (excl. anchovy & sardine)","SIERRA",10889337.89,244883938.06
2022,"Scorpaena","Demersal marine fishes","OTRAS",5297.7,174882
2022,"Selene","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",414112.1,3819415
2022,"Seriola","Pelagic marine fish (excl. anchovy & sardine)","ESMEDREGAL",1584792.8,45610061
2022,"Sicyonia","Shrimps, prawns","CAMARON",528,7050
2022,"Sphoeroides","Demersal marine fishes","OTRAS",864007.55,42020641
2022,"Sphyraena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",4998,147661
2022,"Sphyrna","Sharks","TIBURON",488853.65,7724219
2022,"Squatina","Sharks","TIBURON",475360.2,8984447
2022,"Stereolepis","Demersal marine fishes","OTRAS",2185.2,97562
2022,"Stomolophus","Jellies","OTRAS",55280697,169231014.6
2022,"Strongylocentrotus","Echinoderms","ERIZO",900,5400
2022,"Synodus","Demersal marine fishes","OTRAS",417309.9,6843091
2022,"Thunnus","Pelagic marine fish (excl. anchovy & sardine)","ATUN",88279609.4,976685768
2022,"Trachinotus","Pelagic marine fish (excl. anchovy & sardine)","PAMPANO",185762.6,4113308
2022,"Trichiurus","Pelagic marine fish (excl. anchovy & sardine)","CINTILLA",3477,205670
2022,"Turbo","Molluscs excl. Cephalopods","CARACOL",8451,290690.45
2022,"Xiphias","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",569216.25,33253797
2023,"Ablennes","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",32112,804009
2023,"Acanthurus","Demersal marine fishes","OTRAS",10614,539510
2023,"Aetobatus","Demersal marine fishes","RAYA Y SIMILARES",39225,687796
2023,"Alopias","Sharks","TIBURON",1728924,25690031
2023,"Anisotremus","Demersal marine fishes","OTRAS",227163,6282338
2023,"Anoplopoma","Demersal marine fishes","OTRAS",33343,1005875
2023,"Argopecten","Molluscs excl. Cephalopods","ALMEJA",317164,4632759
2023,"Ariopsis","Demersal marine fishes","BAGRE",25458,461780
2023,"Balistes","Demersal marine fishes","OTRAS",3018157,52410947
2023,"Brotula","Demersal marine fishes","LENGUADO",1535647,35005041
2023,"Calamus","Demersal marine fishes","MOJARRA",12459,166150
2023,"Callinectes","Crustaceans","JAIBA",3691041,143127965
2023,"Caranx","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",164200,3609542
2023,"Carcharhinus","Sharks","TIBURON",3853435,50344812
2023,"Caulolatilus","Demersal marine fishes","PIERNA",401009,9970522
2023,"Centropomus","Demersal marine fishes","ROBALO",1141721,72207043
2023,"Cetengraulis","Anchovy & Sardine (small pelagics)","SARDINA",223069249,482662459
2023,"Chanos","Diadromous fishes","OTRAS",586440,5401683
2023,"Chione","Molluscs excl. Cephalopods","ALMEJA",280833,4150493
2023,"Coryphaena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",184596,5474058
2023,"Cynoscion","Demersal marine fishes","CORVINA",4576527,126310409
2023,"Diapterus","Demersal marine fishes","MOJARRA",33576,483092
2023,"Diplectrum","Demersal marine fishes","OTRAS",94389,7380560
2023,"Dosidicus","Cephalopods","CALAMAR",1117009,34045789
2023,"Dosinia","Molluscs excl. Cephalopods","ALMEJA",1419905,10386661
2023,"Epinephelus","Demersal marine fishes","MERO",24522,291771
2023,"Especies","Echinoderms","PEPINO DE MAR",5,125
2023,"Etrumeus","Anchovy & Sardine (small pelagics)","SARDINA",4099559,8924284
2023,"Eucinostomus","Demersal marine fishes","MOJARRA",253683,5413285
2023,"Eugerres","Demersal marine fishes","MOJARRA",75998,907851
2023,"Euthynnus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE",1007120,11235746
2023,"Farfantepenaeus","Shrimps, prawns","CAMARON",45136,2796140
2023,"Galeocerdo","Sharks","TIBURON",11521,232019
2023,"Gerres","Demersal marine fishes","BANDERA",178224,2668256
2023,"Ginglymostoma","Sharks","TIBURON",1956,34288
2023,"Haemulon","Demersal marine fishes","OTRAS",629199,8074820
2023,"Haemulopsis","Demersal marine fishes","RONCO",120987,2475926
2023,"Haliotis","Molluscs excl. Cephalopods","ABULON",7252,2187025
2023,"Hexaplex","Molluscs excl. Cephalopods","CARACOL",925719,10581186
2023,"Hoplopagrus","Demersal marine fishes","PARGO",151964,7380104
2023,"Hypanus","Demersal marine fishes","RAYA Y SIMILARES",2818128,38498825
2023,"Hyporthodus","Demersal marine fishes","MERO",2096469,128032555
2023,"Istiophorus","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",51186,946740
2023,"Isurus","Sharks","TIBURON",863995,22566559
2023,"Katsuwonus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE",9198837,86100527
2023,"Lamna","Sharks","TIBURON",2732,42610
2023,"Larimus","Demersal marine fishes","CORVINA",1866,75720
2023,"Lobatus","Molluscs excl. Cephalopods","CARACOL",34857,657200
2023,"Lutjanus","Demersal marine fishes","GUACHINANGO",4968180,341942096
2023,"Megapitaria","Molluscs excl. Cephalopods","ALMEJA",486355,7556150
2023,"Megastraea","Molluscs excl. Cephalopods","CARACOL",43785,312750
2023,"Menticirrhus","Demersal marine fishes","BERRUGATA",62532,1065180
2023,"Merluccius","Demersal marine fishes","OTRAS",19807540,176015551
2023,"Mesocentrotus","Echinoderms","ERIZO",17840,270375
2023,"Microlepidotus","Demersal marine fishes","OTRAS",37009,760298
