RNP ACTIVO,NOMBRE ACTIVO,CLAVE SITIO DESEMBARQUE,NOMBRE SITIO DESEMBARQUE,RNPA UNIDAD ECONOMICA,UNIDAD ECONOMICA,NOMBRE ESTADO,CLAVE OFICINA,NOMBRE OFICINA,TIPO AVISO,FOLIO AVISO,FECHA AVISO,ORIGEN PESCA,CLAVE LUGARCAPTURA,NOMBRE LUGARCAPTURA,NUMERO EMBARCACIONES,MES CORTE,A—O CORTE,PERIODO INICIO,PERIODO FIN,DURACION,DIAS EFECTIVOS,TIPO ZONA,PRODUCCION ACUACULTURAL,NUMERO PERMISO,FECHA EXPEDICION,FECHA VIGENCIA,NOMBRE PRINCIPAL,CLAVE ESPECIE,NOMBRE ESPECIE,PESO DESEMBARCADO_KILOGRAMOS,PESO VIVO_KILOGRAMOS,PRECIO_PESOS,VALOR_PESOS,LITORAL
,,2603001,GOLFO DE SANTA CLARA,2603000858,ENSENADA DE ADAIR SC DE RL DE CV,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047382,4/10/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),7,ABRIL,2025,4/9/25,4/10/25,2,2,LITORAL,NO,1.26E+11,8/5/21,8/5/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,70,0,300,21000,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000833,SCPP.MARTINEZ DEL BORRASCOSO SC DE RL DE CV,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047385,4/10/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),2,ABRIL,2025,4/9/25,4/10/25,2,2,LITORAL,NO,1.26E+11,2/19/21,2/19/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,70,0,300,21000,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000569,SCPP ESTERO SANTA ISABEL SC DE RL,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047387,4/10/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),6,ABRIL,2025,4/8/25,4/9/25,2,2,LITORAL,NO,1.26E+11,2/9/21,2/9/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,129,0,450,58050,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603001153,SCPP JOSUE RAMIREZ RAMIREZ SC DE RL DE CV,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047398,4/10/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),3,ABRIL,2025,4/8/25,4/9/25,2,2,LITORAL,NO,1.26E+11,2/8/21,2/8/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,75,0,450,33750,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000924,SCPP. COSTA DE SANTA CLARA SC DE RL DE CV,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047404,4/10/25,CAPTURA,2603001,GOLFO DE SANTA CLARA,8,ABRIL,2025,4/9/25,4/10/25,2,2,LITORAL,NO,1.26E+11,2/18/21,2/18/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,184,0,200,36800,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000270,SCPP DE RIBERA Y ALTAMAR LA SALINA SCL,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047405,4/10/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),15,ABRIL,2025,4/9/25,4/10/25,2,2,LITORAL,NO,1.26E+11,2/11/21,2/11/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,120,0,350,42000,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2607004195,SCPP ARENA Y MAR DE PE—ASCO SC DE RL,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047406,4/10/25,CAPTURA,2603001,GOLFO DE SANTA CLARA,9,ABRIL,2025,4/9/25,4/10/25,2,2,LITORAL,NO,1.26E+11,3/5/21,3/5/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,207,0,200,41400,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2607103526,ALBERTO DELGADILLO BA—UELOS,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047407,4/10/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),1,ABRIL,2025,4/9/25,4/9/25,1,1,LITORAL,NO,1.26E+11,2/8/21,2/8/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,15,0,450,6750,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2607103526,ALBERTO DELGADILLO BA—UELOS,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047412,4/10/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),1,ABRIL,2025,4/9/25,4/9/25,1,1,LITORAL,NO,1.26E+11,2/8/21,2/8/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,38,0,450,17100,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603001609,FRANCISCO SILVESTRE MEDINA DE LOS SANTOS,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047419,4/10/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),1,ABRIL,2025,4/9/25,4/9/25,1,1,LITORAL,NO,1.26E+11,1/8/21,1/8/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,28,0,450,12600,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2607101462,AGUSTIN PEREZ PARTIDA,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047433,4/10/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),2,ABRIL,2025,4/9/25,4/9/25,1,1,LITORAL,NO,1.26E+11,2/8/21,2/8/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,49,0,450,22050,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000296,SCPP BRISAMAR SCL,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047521,4/10/25,CAPTURA,2603001,GOLFO DE SANTA CLARA,13,ABRIL,2025,4/8/25,4/9/25,2,2,LITORAL,NO,1.26E+11,2/8/21,2/8/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,43,0,50,2150,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000718,SCPP. Y ST. CERRO DE MATIAS SC DE RL,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047530,4/10/25,CAPTURA,2603001,GOLFO DE SANTA CLARA,12,ABRIL,2025,4/8/25,4/9/25,2,2,LITORAL,NO,1.26E+11,4/11/22,4/11/27,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,45,0,50,2250,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000809,PUESTA DEL SUR SC DE RL DE CV,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047553,4/10/25,CAPTURA,2603001,GOLFO DE SANTA CLARA,4,ABRIL,2025,4/8/25,4/10/25,3,3,LITORAL,NO,1.26E+12,10/30/24,10/30/29,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,322,0,200,64400,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603001112,PURO BOCHO DEL GOLFO SC DE RL DE CV,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047608,4/10/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),6,ABRIL,2025,4/8/25,4/9/25,2,2,LITORAL,NO,1.26E+11,2/9/21,2/9/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,148,0,450,66600,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000841,SCPP SOL Y MAR DE SANTA CLARA SC DE RL,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047609,4/10/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),6,ABRIL,2025,4/9/25,4/9/25,1,1,LITORAL,NO,1.26E+11,2/15/21,2/15/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,50,0,450,22500,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603007614,LUCAS CAZAREZ GARCIA,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047611,4/10/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),1,ABRIL,2025,4/9/25,4/9/25,1,1,LITORAL,NO,1.26E+11,2/8/21,2/8/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,24,0,450,10800,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000726,SCPP EL NUEVO GOLFO SC DE RL,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047612,4/10/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),6,ABRIL,2025,4/9/25,4/10/25,2,2,LITORAL,NO,1.26E+11,4/1/24,4/1/29,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,24,0,450,10800,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000866,CPP A Y T GOLFO DE CALIFORNIA SC DE RL DE CV,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047620,4/11/25,CAPTURA,2603006,EL CANALON,7,ABRIL,2025,4/9/25,4/10/25,2,2,LITORAL,NO,1.26E+12,6/1/23,6/1/25,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,506,0,450,227700,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000361,SCPP FRANCO SCL,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047808,4/11/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),1,ABRIL,2025,4/9/25,4/10/25,2,2,LITORAL,NO,1.26E+11,2/18/21,2/18/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,92,0,450,41400,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000957,SCPP BAJO DEL TAMBORIYO SC DE RL DE CV,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047820,4/11/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),7,ABRIL,2025,4/8/25,4/10/25,3,3,LITORAL,NO,1.26E+11,2/18/21,2/18/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,175,0,450,78750,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000544,SCPP Y A MORENO SC DE RL,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047853,4/11/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),10,ABRIL,2025,4/10/25,4/10/25,1,1,LITORAL,NO,1.26E+11,2/18/21,2/18/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,92,0,450,41400,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000866,CPP A Y T GOLFO DE CALIFORNIA SC DE RL DE CV,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047856,4/11/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),7,ABRIL,2025,4/9/25,4/10/25,2,2,LITORAL,NO,1.26E+11,3/5/21,3/5/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,72,0,450,32400,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000387,SCPP Y ACUICOLA ISLA PELICANO SC DE RL,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047857,4/11/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),6,ABRIL,2025,4/9/25,4/10/25,2,2,LITORAL,NO,1.26E+11,2/8/21,2/8/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,49,0,450,22050,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603007671,LOS DELFINES DEL ALTO GOLFO LDAG SC DE RL DE CV,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047890,4/11/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),4,ABRIL,2025,4/9/25,4/10/25,2,2,LITORAL,NO,1.26E+11,2/15/21,2/15/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,92,0,450,41400,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000593,SCPP BAJAMAR SC DE RL,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047891,4/11/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),5,ABRIL,2025,4/9/25,4/10/25,2,2,LITORAL,NO,1.26E+12,5/24/24,5/24/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,184,0,450,82800,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603001112,PURO BOCHO DEL GOLFO SC DE RL DE CV,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047944,4/11/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),6,ABRIL,2025,4/9/25,4/11/25,3,3,LITORAL,NO,1.26E+12,11/28/24,11/28/29,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,345,0,10,3450,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000759,SCPP ENSENADA DELTA DEL ALTO GOLFO SC DE RL DE CV,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047964,4/11/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),3,ABRIL,2025,4/7/25,4/11/25,5,5,LITORAL,NO,1.26E+12,8/28/23,8/28/25,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,120,0,400,48000,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000809,PUESTA DEL SUR SC DE RL DE CV,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047974,4/11/25,CAPTURA,2603001,GOLFO DE SANTA CLARA,4,ABRIL,2025,4/9/25,4/11/25,3,3,LITORAL,NO,1.26E+12,10/30/24,10/30/29,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,322,0,200,64400,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000825,SCPP NATIVOS DE SANTA CLARA SC DE RL DE CV,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025047981,4/11/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),8,ABRIL,2025,4/9/25,4/10/25,2,2,LITORAL,NO,1.26E+11,2/9/21,2/9/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,100,0,350,35000,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000270,SCPP DE RIBERA Y ALTAMAR LA SALINA SCL,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025048010,4/11/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),15,ABRIL,2025,4/10/25,4/11/25,2,2,LITORAL,NO,1.26E+11,2/11/21,2/11/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,179,0,350,62650,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603007481,SCPP Y A. PARAISO DEL GOLFO SC DE RL DE CV,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025048176,4/11/25,CAPTURA,2603001,GOLFO DE SANTA CLARA,4,ABRIL,2025,4/10/25,4/11/25,2,2,LITORAL,NO,1.26E+12,7/22/24,7/22/29,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,322,0,200,64400,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000486,SCPP Y A PLAYA CURVINA SC DE RL,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025048307,4/12/25,CAPTURA,2603001,GOLFO DE SANTA CLARA,13,ABRIL,2025,4/10/25,4/11/25,2,2,LITORAL,NO,1.26E+12,10/12/23,10/12/28,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,322,0,200,64400,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000304,SOCIEDAD DE PRODUCCION PESQUERA Y ACUICOLA MORALES S.C.L.,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025048379,4/12/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),5,ABRIL,2025,4/10/25,4/10/25,1,1,LITORAL,NO,1.26E+11,2/23/21,2/23/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,115,0,400,46000,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000304,SOCIEDAD DE PRODUCCION PESQUERA Y ACUICOLA MORALES S.C.L.,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025048382,4/12/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),8,ABRIL,2025,4/11/25,4/11/25,1,1,LITORAL,NO,1.26E+11,2/23/21,2/23/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,24,0,400,9600,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000585,SCPP ESTERO DEL GUERO VETA SC DE RL,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025048654,4/13/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),17,ABRIL,2025,4/12/25,4/13/25,2,2,LITORAL,NO,1.26E+12,6/18/24,6/18/29,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,55,0,100,5500,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000304,SOCIEDAD DE PRODUCCION PESQUERA Y ACUICOLA MORALES S.C.L.,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025048995,4/14/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),7,ABRIL,2025,4/13/25,4/13/25,1,1,LITORAL,NO,1.26E+12,11/12/24,11/12/29,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,15,0,400,6000,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000759,SCPP ENSENADA DELTA DEL ALTO GOLFO SC DE RL DE CV,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025049200,4/14/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),3,ABRIL,2025,4/10/25,4/14/25,5,5,LITORAL,NO,1.26E+12,8/28/23,8/28/25,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,50,0,400,20000,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000759,SCPP ENSENADA DELTA DEL ALTO GOLFO SC DE RL DE CV,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025049208,4/14/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),3,ABRIL,2025,4/11/25,4/14/25,4,4,LITORAL,NO,1.26E+12,8/28/23,8/28/25,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,50,0,400,20000,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000585,SCPP ESTERO DEL GUERO VETA SC DE RL,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025049365,4/14/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),16,ABRIL,2025,4/13/25,4/14/25,2,2,LITORAL,NO,1.26E+12,6/18/24,6/18/29,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,100,0,100,10000,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000106,SCPP EL TORNILLALITO SC DE RL DE CV,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025049380,4/14/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),3,ABRIL,2025,4/13/25,4/14/25,2,2,LITORAL,NO,1.26E+12,12/1/23,12/1/25,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,40,0,100,4000,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603001054,SCPP. DON CHILO SC DE RL DE CV,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025049692,4/15/25,CAPTURA,2603001,GOLFO DE SANTA CLARA,4,ABRIL,2025,4/15/25,4/15/25,1,1,LITORAL,NO,1.26E+11,2/16/21,2/16/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,276,0,200,55200,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000759,SCPP ENSENADA DELTA DEL ALTO GOLFO SC DE RL DE CV,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025052924,4/24/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),3,ABRIL,2025,4/10/25,4/22/25,13,13,LITORAL,NO,1.26E+12,8/28/23,8/28/25,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,50,0,300,15000,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000759,SCPP ENSENADA DELTA DEL ALTO GOLFO SC DE RL DE CV,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025052929,4/24/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),3,ABRIL,2025,4/22/25,4/24/25,3,3,LITORAL,NO,1.26E+12,8/28/23,8/28/25,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,50,0,300,15000,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000759,SCPP ENSENADA DELTA DEL ALTO GOLFO SC DE RL DE CV,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025052961,4/24/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),3,ABRIL,2025,4/18/25,4/22/25,5,5,LITORAL,NO,1.26E+12,8/28/23,8/28/25,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,50,0,300,15000,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000759,SCPP ENSENADA DELTA DEL ALTO GOLFO SC DE RL DE CV,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025052967,4/24/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),3,ABRIL,2025,4/22/25,4/24/25,3,3,LITORAL,NO,1.26E+12,8/28/23,8/28/25,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,50,0,300,15000,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000106,SCPP EL TORNILLALITO SC DE RL DE CV,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025053127,4/24/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),3,ABRIL,2025,4/17/25,4/24/25,8,8,LITORAL,NO,1.26E+12,12/1/23,12/1/25,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,35,0,100,3500,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000585,SCPP ESTERO DEL GUERO VETA SC DE RL,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025053131,4/24/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),17,ABRIL,2025,4/21/25,4/23/25,3,3,LITORAL,NO,1.26E+12,6/18/24,6/18/29,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,100,0,100,10000,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000585,SCPP ESTERO DEL GUERO VETA SC DE RL,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025053245,4/24/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),17,ABRIL,2025,4/23/25,4/24/25,2,2,LITORAL,NO,1.26E+12,6/18/24,6/18/29,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,100,0,100,10000,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000759,SCPP ENSENADA DELTA DEL ALTO GOLFO SC DE RL DE CV,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025053858,4/25/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),3,ABRIL,2025,4/23/25,4/25/25,3,3,LITORAL,NO,1.26E+12,8/28/23,8/28/25,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,50,0,300,15000,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000585,SCPP ESTERO DEL GUERO VETA SC DE RL,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025054150,4/26/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),18,ABRIL,2025,4/25/25,4/26/25,2,2,LITORAL,NO,1.26E+12,6/18/24,6/18/29,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,105,0,100,10500,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000585,SCPP ESTERO DEL GUERO VETA SC DE RL,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025054152,4/26/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),17,ABRIL,2025,4/26/25,4/26/25,1,1,LITORAL,NO,1.26E+12,6/18/24,6/18/29,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,98,0,100,9800,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000585,SCPP ESTERO DEL GUERO VETA SC DE RL,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025056642,4/30/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),18,ABRIL,2025,4/29/25,4/29/25,1,1,LITORAL,NO,1.26E+12,6/18/24,6/18/29,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,100,0,100,10000,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000585,SCPP ESTERO DEL GUERO VETA SC DE RL,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025056661,4/30/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),17,ABRIL,2025,4/30/25,4/30/25,1,1,LITORAL,NO,1.26E+12,6/18/24,6/18/29,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,105,0,100,10500,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000585,SCPP ESTERO DEL GUERO VETA SC DE RL,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025057218,4/30/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),17,ABRIL,2025,4/29/25,4/30/25,2,2,LITORAL,NO,1.26E+12,6/18/24,6/18/29,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,100,0,100,10000,PACIFICO
,,2603001,GOLFO DE SANTA CLARA,2603000585,SCPP ESTERO DEL GUERO VETA SC DE RL,SONORA,2603,GOLFO DE SANTA CLARA,MENORES,BE2025057221,4/30/25,CAPTURA,2603005,ZONA DE AMORTIGUAMIENTO (GOLFO SANTA CLARA),17,ABRIL,2025,4/29/25,4/30/25,2,2,LITORAL,NO,1.26E+12,6/18/24,6/18/29,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,100,0,100,10000,PACIFICO
