cinfo.stock.i.,stock,yr,ct.raw,B,lcl.B,ucl.B,B.Bmsy,lcl.B.Bmsy,ucl.B.Bmsy,F.Fmsy,lcl.F.Fmsy,ucl.F.Fmsy
nasolamia,nasolamia,2020,32.81325,655.5342507,521.547168,755.6740387,1.051298416,0.836419624,1.211895365,0.97387631,0.844820974,1.22406815
nasolamia,nasolamia,2021,56.6425,629.9512471,474.6866817,742.6607993,1.010270246,0.761268166,1.191025673,1.749385068,1.483890501,2.321588845
nasolamia,nasolamia,2022,23.5945,609.4327346,432.6653878,733.4234159,0.977364139,0.693877454,1.176211426,0.753242719,0.625901437,1.060983345
nasolamia,nasolamia,2023,24.404,603.0576542,405.3967303,736.0536355,0.967140247,0.650145954,1.180429582,0.787321524,0.645062056,1.171199064
nasolamia,nasolamia,2024,31.66375,598.6262021,382.5196088,741.088371,0.960033404,0.613457281,1.188503926,1.029097606,0.831270352,1.610492056
turbo,turbo,2000,14.97,204.0524241,162.1355075,246.2878715,1.5008172,1.192515891,1.811461321,0.259452519,0.214959491,0.326528817
turbo,turbo,2001,14.97,215.5521545,171.3955855,250.7850291,1.585398372,1.260624293,1.844538171,0.2456107,0.211104769,0.308887276
turbo,turbo,2002,14.97,224.3615838,172.227756,256.1916239,1.650192226,1.266744954,1.884303984,0.235966936,0.206649674,0.307394794
turbo,turbo,2003,14.97,231.1320184,170.4845025,259.4682471,1.699989158,1.253923225,1.908403734,0.229054875,0.204040055,0.310537995
turbo,turbo,2004,14.97,235.3758051,167.3574448,261.3450054,1.731202451,1.230923537,1.922207399,0.224925053,0.202574813,0.316340367
turbo,turbo,2005,14.97,238.0826954,163.3166439,262.2029659,1.751111783,1.201203217,1.928517746,0.222367759,0.201911963,0.3241673
turbo,turbo,2006,14.97,239.8022904,159.0248273,262.5606901,1.763759503,1.169636661,1.931148829,0.220773185,0.201636869,0.332916038
turbo,turbo,2007,14.97,240.8356609,155.0722456,262.7418372,1.771360001,1.140565198,1.932481176,0.219825898,0.201497851,0.341401618
turbo,turbo,2008,14.97,241.3797484,151.6481947,262.7865109,1.775361796,1.115381108,1.932809753,0.219330395,0.201463596,0.349110094
turbo,turbo,2009,14.97,241.7052845,148.5390829,262.8581574,1.777756133,1.092513414,1.933336717,0.219034994,0.201408684,0.356417412
turbo,turbo,2010,14.97,241.9182853,144.8549274,262.8733441,1.779322765,1.065416241,1.933448416,0.218842141,0.201397048,0.365482324
turbo,turbo,2011,11.985,242.0193512,142.2195652,262.9275863,1.780066111,1.046033001,1.933847371,0.175132117,0.161205455,0.298027639
turbo,turbo,2012,0.3,243.2212557,141.0501735,263.3275652,1.788906187,1.037432059,1.936789238,0.00436212,0.004029051,0.007521864
turbo,turbo,2013,1.719,248.7491535,151.5318826,265.4367892,1.82956419,1.114525626,1.952302701,0.024439489,0.022903013,0.040118964
turbo,turbo,2014,1.756,256.1079155,173.254519,267.9887529,1.883688303,1.274296854,1.97107254,0.024248192,0.023173188,0.035844109
turbo,turbo,2015,12.53,263.3223506,199.8244693,270.3095097,1.936750885,1.469720352,1.988141838,0.168283369,0.163933457,0.221758489
turbo,turbo,2016,11.161,262.4333635,212.6940654,269.1736554,1.930212334,1.564376964,1.979787565,0.150404875,0.146638634,0.185577614
turbo,turbo,2017,8.293,258.9888019,214.6192266,267.6353238,1.904877387,1.578536634,1.968473049,0.11324226,0.109583731,0.136653541
turbo,turbo,2018,10.361,255.3021515,210.7493787,266.2878139,1.877761864,1.550073682,1.958562036,0.143524172,0.137603104,0.173865423
turbo,turbo,2019,10.073,254.2781665,209.5719833,266.108695,1.870230395,1.541413872,1.957244607,0.140096606,0.13386826,0.169982206
turbo,turbo,2020,7.351,254.1283453,209.7890695,266.1596452,1.869128452,1.543010554,1.957619348,0.102298947,0.097674695,0.123920003
turbo,turbo,2021,6.941,254.3482995,210.2186773,266.3178607,1.870746228,1.546170343,1.958783032,0.09650972,0.092172125,0.116769278
turbo,turbo,2022,8.451,255.5329446,213.6602301,266.8324999,1.87945936,1.57148316,1.962568233,0.116960456,0.112007532,0.139882138
turbo,turbo,2023,11.415,256.6816978,217.5192279,267.2623821,1.887908505,1.599866309,1.965730041,0.157274699,0.151048331,0.185590659
turbo,turbo,2024,8.019,255.8842082,217.029667,266.8119723,1.882042924,1.596265561,1.962417251,0.110829297,0.106290084,0.130670923
