"Year","Major_Functional_Group","estimated_taxa_group","Stock","Total_Landed_Biomass","n_Records"
2021,"Pelagic marine fishes","MACARELA","Scomber",26327682.52,282
2021,"Pelagic marine fishes","OTRAS","Ablennes",23762.5,203
2021,"Pelagic marine fishes","OTRAS","Coryphaena",117276.8,574
2021,"Pelagic marine fishes","OTRAS","Istiophorus",22896.75,86
2021,"Pelagic marine fishes","OTRAS","Sphyraena",4300,79
2021,"Pelagic marine fishes","OTRAS","Xiphias",431339,156
2021,"Pelagic marine fishes","PAMPANO","Trachinotus",247339.4,836
2021,"Pelagic marine fishes","RONCO","Selene",595681.7,1432
2021,"Pelagic marine fishes","SARDINA","Cetengraulis",117062060.04,596
2021,"Pelagic marine fishes","SARDINA","Etrumeus",3543139.96,49
2021,"Pelagic marine fishes","SARDINA","Oligoplites",906294.96,35
2021,"Pelagic marine fishes","SARDINA","Opisthonema",171821495.64,1395
2021,"Pelagic marine fishes","SARDINA","Sardinops",246899399.6,1777
2021,"Pelagic marine fishes","SIERRA","Scomberomorus",9207270.83,6369
2021,"Shrimps, prawns","CAMARON","Farfantepenaeus",339417.6,103
2021,"Shrimps, prawns","CAMARON","Litopenaeus",2319662.6,1755
2021,"Shrimps, prawns","CAMARON","Penaeus",32855222.77,14914
2021,"Shrimps, prawns","CAMARON","Rimapenaeus",70639.2,37
2021,"Shrimps, prawns","CAMARON","Sicyonia",22857.6,20
2022,"Cephalopods","CALAMAR","Dosidicus",848586.35,1056
2022,"Crustaceans","JAIBA","Callinectes",2341690,2012
2022,"Crustaceans","LANGOSTA","Panulirus",211767,300
2022,"Demersal marine fishes","BANDERA","Ariopsis",8059,23
2022,"Demersal marine fishes","BANDERA","Gerres",156512.5,419
2022,"Demersal marine fishes","BAQUETA","Hyporthodus",1535898.9,3222
2022,"Demersal marine fishes","BERRUGATA","Menticirrhus",43210.2,178
2022,"Demersal marine fishes","BERRUGATA","Micropogonias",10831920.8,5407
2022,"Demersal marine fishes","CABRILLA","Mycteroperca",1093070.25,2789
2022,"Demersal marine fishes","CABRILLA","Paralabrax",1669730.7,2239
2022,"Demersal marine fishes","CARPA","Balistes",2445170.9,2565
2022,"Demersal marine fishes","CINTILLA","Trichiurus",3477,16
2022,"Demersal marine fishes","CORVINA","Cynoscion",3338950.45,6841
2022,"Demersal marine fishes","CORVINA","Larimus",3409,21
2022,"Demersal marine fishes","GUACHINANGO","Lutjanus",4895700.25,13525
2022,"Demersal marine fishes","LENGUADO","Brotula",1570605,1210
2022,"Demersal marine fishes","LISA","Mugil",2197419.6,3585
2022,"Demersal marine fishes","MERO","Hyporthodus niphobles",52820.6,235
2022,"Demersal marine fishes","MOJARRA","Anisotremus",121578.45,473
2022,"Demersal marine fishes","MOJARRA","Calamus",12445,127
2022,"Demersal marine fishes","MOJARRA","Diapterus",71749,189
2022,"Demersal marine fishes","MOJARRA","Eucinostomus argenteus",171707,585
2022,"Demersal marine fishes","MOJARRA","Eugerres",85586,386
2022,"Demersal marine fishes","MOJARRA","Haemulon",745138.25,2482
2022,"Demersal marine fishes","OTRAS","Acanthurus",14828,75
2022,"Demersal marine fishes","OTRAS","Anoplopoma",5911.4,43
2022,"Demersal marine fishes","OTRAS","Diplectrum",111938.45,298
2022,"Demersal marine fishes","OTRAS","Merluccius",18466921.1,855
2022,"Demersal marine fishes","OTRAS","Microlepidotus",40871,306
2022,"Demersal marine fishes","OTRAS","Nematistius",2372,8
2022,"Demersal marine fishes","OTRAS","Nicholsina",892.1,18
2022,"Demersal marine fishes","OTRAS","Orthopristis",71499,403
2022,"Demersal marine fishes","OTRAS","Paranthias",6450.6,20
2022,"Demersal marine fishes","OTRAS","Parapsettus",35705,99
2022,"Demersal marine fishes","OTRAS","Pseudupeneus",22,1
2022,"Demersal marine fishes","OTRAS","Scorpaena",5297.7,40
2022,"Demersal marine fishes","OTRAS","Sphoeroides",864007.55,1559
2022,"Demersal marine fishes","OTRAS","Stereolepis",2185.2,33
2022,"Demersal marine fishes","OTRAS","Synodus",379689.9,1180
2022,"Demersal marine fishes","PARGO","Hoplopagrus",182264.6,710
2022,"Demersal marine fishes","PIERNA","Caulolatilus",441946.05,1146
2022,"Demersal marine fishes","RAYA Y SIMILARES","Aetobatus",76634.3,152
2022,"Demersal marine fishes","RAYA Y SIMILARES","Hypanus",2439022.5,1749
2022,"Demersal marine fishes","RAYA Y SIMILARES","Pseudobatos",535438.2,712
2022,"Demersal marine fishes","ROBALO","Centropomus",1254776.64,3898
2022,"Demersal marine fishes","RONCO","Haemulopsis",143721.3,419
2022,"Demersal marine fishes","TIBURON","Alopias",1003197.1,530
2022,"Demersal marine fishes","TIBURON","Carcharhinus",2944689.8,2076
2022,"Demersal marine fishes","TIBURON","Galeocerdo",6007.3,27
2022,"Demersal marine fishes","TIBURON","Ginglymostoma",1325.8,10
2022,"Demersal marine fishes","TIBURON","Isurus",855813.85,492
2022,"Demersal marine fishes","TIBURON","Lamna",45550.4,89
2022,"Demersal marine fishes","TIBURON","Mustelus",545945.35,346
2022,"Demersal marine fishes","TIBURON","Nasolamia",23594.5,33
2022,"Demersal marine fishes","TIBURON","Prionace",1822697.85,477
2022,"Demersal marine fishes","TIBURON","Sphyrna",488853.65,448
2022,"Demersal marine fishes","TIBURON","Squatina",475360.2,707
2022,"Diadromous fishes","OTRAS","Chanos",397430.7,389
2022,"Marine algae","ALGAS","Gelidium",1400,1
2022,"Marine fishes NEI","MERO","Epinephelus",29583.3,231
2022,"Miscellaneous aquatic animals","ERIZO","Mesocentrotus",1862,12
2022,"Miscellaneous aquatic animals","ERIZO","Strongylocentrotus",900,1
2022,"Molluscs excl. Cephalopods","ABULON","Haliotis",218.06,3
2022,"Molluscs excl. Cephalopods","ALMEJA","Argopecten",6213801,596
2022,"Molluscs excl. Cephalopods","ALMEJA","Chione",649963,296
2022,"Molluscs excl. Cephalopods","ALMEJA","Dosinia",1604519,556
2022,"Molluscs excl. Cephalopods","ALMEJA","Megapitaria",865208,789
2022,"Molluscs excl. Cephalopods","ALMEJA","Panopea",1917313,1053
2022,"Molluscs excl. Cephalopods","CARACOL","Hexaplex",741521,419
2022,"Molluscs excl. Cephalopods","CARACOL","Lobatus",34072,78
2022,"Molluscs excl. Cephalopods","CARACOL","Megastraea",116628,25
2022,"Molluscs excl. Cephalopods","CARACOL","Turbo",8451,34
2022,"Pelagic marine fishes","ATUN","Thunnus",88279609.4,647
2022,"Pelagic marine fishes","BARRILETE","Euthynnus",2521459,95
2022,"Pelagic marine fishes","BARRILETE","Katsuwonus",7828357.4,235
2022,"Pelagic marine fishes","BONITO","Sarda",2456871,107
2022,"Pelagic marine fishes","JUREL","Caranx",98695.1,210
2022,"Pelagic marine fishes","JUREL","Seriola",1584792.8,1612
2022,"Pelagic marine fishes","MACARELA","Scomber",31721364.24,343
2022,"Pelagic marine fishes","OTRAS","Ablennes",30911.45,217
2022,"Pelagic marine fishes","OTRAS","Coryphaena",165685.05,659
2022,"Pelagic marine fishes","OTRAS","Istiophorus",32216,102
2022,"Pelagic marine fishes","OTRAS","Sphyraena",4998,76
2022,"Pelagic marine fishes","OTRAS","Xiphias",569216.25,189
2022,"Pelagic marine fishes","PAMPANO","Trachinotus",185762.6,819
2022,"Pelagic marine fishes","RONCO","Selene",414112.1,1225
2022,"Pelagic marine fishes","SARDINA","Cetengraulis",63428994.88,377
2022,"Pelagic marine fishes","SARDINA","Etrumeus",4103045.28,70
2022,"Pelagic marine fishes","SARDINA","Oligoplites",977357.48,180
2022,"Pelagic marine fishes","SARDINA","Opisthonema",211423765.72,1806
2022,"Pelagic marine fishes","SARDINA","Sardinops",74797178.16,634
2022,"Pelagic marine fishes","SIERRA","Scomberomorus",10889337.89,6188
2022,"Shrimps, prawns","CAMARON","Farfantepenaeus",283780.2,79
2022,"Shrimps, prawns","CAMARON","Litopenaeus",2797550,1673
2022,"Shrimps, prawns","CAMARON","Penaeus",35937234.6,17090
2022,"Shrimps, prawns","CAMARON","Rimapenaeus",88096,69
2022,"Shrimps, prawns","CAMARON","Sicyonia",528,2
2023,"Cephalopods","CALAMAR","Dosidicus",1117009,1191
2023,"Crustaceans","JAIBA","Callinectes",3690801,3248
2023,"Crustaceans","LANGOSTA","Panulirus",198010,276
2023,"Demersal marine fishes","BANDERA","Ariopsis",43,1
2023,"Demersal marine fishes","BANDERA","Gerres",174858,447
2023,"Demersal marine fishes","BAQUETA","Hyporthodus",2000495,3575
2023,"Demersal marine fishes","BERRUGATA","Menticirrhus",62532,201
2023,"Demersal marine fishes","BERRUGATA","Micropogonias",14643950,5431
2023,"Demersal marine fishes","CABRILLA","Mycteroperca",1176975,3056
2023,"Demersal marine fishes","CABRILLA","Paralabrax",1761074,2537
2023,"Demersal marine fishes","CARPA","Balistes",3016727,2786
2023,"Demersal marine fishes","CINTILLA","Trichiurus",200,3
2023,"Demersal marine fishes","CORVINA","Cynoscion",4576727,7118
2023,"Demersal marine fishes","CORVINA","Larimus",1866,14
2023,"Demersal marine fishes","GUACHINANGO","Lutjanus",4812522,13735
2023,"Demersal marine fishes","LENGUADO","Brotula",1535647,1311
2023,"Demersal marine fishes","LISA","Mugil",394470,1130
2023,"Demersal marine fishes","MERO","Hyporthodus niphobles",95974,285
2023,"Demersal marine fishes","MOJARRA","Anisotremus",227163,694
2023,"Demersal marine fishes","MOJARRA","Calamus",12459,92
2023,"Demersal marine fishes","MOJARRA","Diapterus",33576,96
2023,"Demersal marine fishes","MOJARRA","Eucinostomus argenteus",245758,559
2023,"Demersal marine fishes","MOJARRA","Eugerres",75399,310
2023,"Demersal marine fishes","MOJARRA","Haemulon",629199,2100
2023,"Demersal marine fishes","OTRAS","Acanthurus",10614,51
2023,"Demersal marine fishes","OTRAS","Anoplopoma",33343,105
2023,"Demersal marine fishes","OTRAS","Diplectrum",94389,355
2023,"Demersal marine fishes","OTRAS","Merluccius",19807540,901
2023,"Demersal marine fishes","OTRAS","Microlepidotus",37009,323
2023,"Demersal marine fishes","OTRAS","Nematistius",1821,11
2023,"Demersal marine fishes","OTRAS","Nicholsina",7749,32
2023,"Demersal marine fishes","OTRAS","Orthopristis",66553,359
2023,"Demersal marine fishes","OTRAS","Paranthias",6112,32
2023,"Demersal marine fishes","OTRAS","Parapsettus",8708,36
2023,"Demersal marine fishes","OTRAS","Scorpaena",3793,23
2023,"Demersal marine fishes","OTRAS","Sphoeroides",978644,2242
2023,"Demersal marine fishes","OTRAS","Stereolepis",4569,43
2023,"Demersal marine fishes","OTRAS","Synodus",325146,1171
2023,"Demersal marine fishes","PARGO","Hoplopagrus",151964,803
2023,"Demersal marine fishes","PIERNA","Caulolatilus",401009,1145
2023,"Demersal marine fishes","RAYA Y SIMILARES","Aetobatus",39225,120
2023,"Demersal marine fishes","RAYA Y SIMILARES","Hypanus",2818128,2030
2023,"Demersal marine fishes","RAYA Y SIMILARES","Pseudobatos",522604,707
2023,"Demersal marine fishes","ROBALO","Centropomus",1112942,3623
2023,"Demersal marine fishes","RONCO","Haemulopsis",122287,368
2023,"Demersal marine fishes","TIBURON","Alopias",1728924,585
2023,"Demersal marine fishes","TIBURON","Carcharhinus",3853435,2022
2023,"Demersal marine fishes","TIBURON","Galeocerdo",11521,26
2023,"Demersal marine fishes","TIBURON","Ginglymostoma",1956,18
2023,"Demersal marine fishes","TIBURON","Isurus",863995,578
2023,"Demersal marine fishes","TIBURON","Lamna",2732,24
2023,"Demersal marine fishes","TIBURON","Mustelus",435350,336
2023,"Demersal marine fishes","TIBURON","Nasolamia",24404,32
2023,"Demersal marine fishes","TIBURON","Prionace",2079833,495
2023,"Demersal marine fishes","TIBURON","Sphyrna",481265,70
2023,"Demersal marine fishes","TIBURON","Squatina",469208,642
2023,"Diadromous fishes","OTRAS","Chanos",586440,413
2023,"Marine fishes NEI","MERO","Epinephelus",24522,65
2023,"Miscellaneous aquatic animals","ERIZO","Mesocentrotus",17840,21
2023,"Molluscs excl. Cephalopods","ABULON","Haliotis",7308,14
2023,"Molluscs excl. Cephalopods","ALMEJA","Argopecten",309714,138
2023,"Molluscs excl. Cephalopods","ALMEJA","Chione",280833,280
2023,"Molluscs excl. Cephalopods","ALMEJA","Dosinia",1366816,443
2023,"Molluscs excl. Cephalopods","ALMEJA","Megapitaria",479235,730
2023,"Molluscs excl. Cephalopods","ALMEJA","Panopea",2079754,1156
2023,"Molluscs excl. Cephalopods","CARACOL","Hexaplex",925719,427
2023,"Molluscs excl. Cephalopods","CARACOL","Lobatus",34857,54
2023,"Molluscs excl. Cephalopods","CARACOL","Megastraea",43785,8
2023,"Molluscs excl. Cephalopods","CARACOL","Turbo",11415,31
2023,"Pelagic marine fishes","ATUN","Thunnus",101763931,675
2023,"Pelagic marine fishes","BARRILETE","Euthynnus",1007120,38
2023,"Pelagic marine fishes","BARRILETE","Katsuwonus",9198837,184
2023,"Pelagic marine fishes","JUREL","Caranx",163030,333
2023,"Pelagic marine fishes","JUREL","Seriola",1326580,1582
2023,"Pelagic marine fishes","MACARELA","Scomber",50800309,509
2023,"Pelagic marine fishes","OTRAS","Ablennes",32012,210
2023,"Pelagic marine fishes","OTRAS","Coryphaena",184486,744
2023,"Pelagic marine fishes","OTRAS","Istiophorus",51186,128
2023,"Pelagic marine fishes","OTRAS","Sphyraena",4657,46
2023,"Pelagic marine fishes","OTRAS","Xiphias",420960,181
2023,"Pelagic marine fishes","PAMPANO","Trachinotus",186466,805
2023,"Pelagic marine fishes","RONCO","Selene",355633,895
2023,"Pelagic marine fishes","SARDINA","Cetengraulis",223069249,1087
2023,"Pelagic marine fishes","SARDINA","Etrumeus",4099559,73
2023,"Pelagic marine fishes","SARDINA","Oligoplites",905,27
2023,"Pelagic marine fishes","SARDINA","Opisthonema",200706537,1944
2023,"Pelagic marine fishes","SARDINA","Sardinops",99040239,855
2023,"Pelagic marine fishes","SIERRA","Scomberomorus",10903077,6406
2023,"Shrimps, prawns","CAMARON","Farfantepenaeus",45136,22
2023,"Shrimps, prawns","CAMARON","Penaeus",36536309,16405
2023,"Shrimps, prawns","CAMARON","Rimapenaeus",263225,129
2023,"Shrimps, prawns","CAMARON","Sicyonia",630,3
2024,"Cephalopods","CALAMAR","Dosidicus",1183391.02,1174
2024,"Crustaceans","LANGOSTA","Panulirus",184638.3,242
2024,"Demersal marine fishes","BANDERA","Gerres",367918.6,656
2024,"Demersal marine fishes","BAQUETA","Hyporthodus",2146175.801,3981
2024,"Demersal marine fishes","BERRUGATA","Menticirrhus",29083.832,106
2024,"Demersal marine fishes","BERRUGATA","Micropogonias",12947470.35,4588
2024,"Demersal marine fishes","CABRILLA","Mycteroperca",982820.774,2811
2024,"Demersal marine fishes","CABRILLA","Paralabrax",1896787.56,2483
2024,"Demersal marine fishes","CARPA","Balistes",2784333.28,2549
2024,"Demersal marine fishes","CINTILLA","Trichiurus",538,9
2024,"Demersal marine fishes","CORVINA","Cynoscion",6343757.354,7585
2024,"Demersal marine fishes","CORVINA","Larimus",2592,19
2024,"Demersal marine fishes","GUACHINANGO","Lutjanus",4959686.6895,13394
2024,"Demersal marine fishes","LENGUADO","Brotula",1228514.775,1152
2024,"Demersal marine fishes","LISA","Mugil",362586.5,969
2024,"Demersal marine fishes","MERO","Hyporthodus niphobles",61288.04,283
2024,"Demersal marine fishes","MOJARRA","Anisotremus",484584.017,754
2024,"Demersal marine fishes","MOJARRA","Calamus",11628.5,103
2024,"Demersal marine fishes","MOJARRA","Diapterus",59437,162
2024,"Demersal marine fishes","MOJARRA","Eucinostomus argenteus",260792.5,645
2024,"Demersal marine fishes","MOJARRA","Eugerres",87374,341
2024,"Demersal marine fishes","MOJARRA","Haemulon",783599.35,2341
2024,"Demersal marine fishes","OTRAS","Acanthurus",7179,55
2024,"Demersal marine fishes","OTRAS","Anoplopoma",5326.6,44
2024,"Demersal marine fishes","OTRAS","Diplectrum",105484.7,325
2024,"Demersal marine fishes","OTRAS","Merluccius",27453117.7,984
2024,"Demersal marine fishes","OTRAS","Microlepidotus",43525,287
2024,"Demersal marine fishes","OTRAS","Nematistius",2762,11
2024,"Demersal marine fishes","OTRAS","Nicholsina",391,8
2024,"Demersal marine fishes","OTRAS","Orthopristis",111531,465
2024,"Demersal marine fishes","OTRAS","Paranthias",5811.35,38
2024,"Demersal marine fishes","OTRAS","Parapsettus",11650,20
2024,"Demersal marine fishes","OTRAS","Scorpaena",1065,20
2024,"Demersal marine fishes","OTRAS","Sphoeroides",999235.155,1845
2024,"Demersal marine fishes","OTRAS","Stereolepis",110160.5,37
2024,"Demersal marine fishes","OTRAS","Synodus",443262.6,1087
2024,"Demersal marine fishes","PARGO","Hoplopagrus",174942.08,936
2024,"Demersal marine fishes","PIERNA","Caulolatilus",271283.95,1115
2024,"Demersal marine fishes","RAYA Y SIMILARES","Aetobatus",20008.9,91
2024,"Demersal marine fishes","RAYA Y SIMILARES","Hypanus",3210633.31,2157
2024,"Demersal marine fishes","RAYA Y SIMILARES","Pseudobatos",737954.9,757
2024,"Demersal marine fishes","ROBALO","Centropomus",1555817.513,4142
2024,"Demersal marine fishes","RONCO","Haemulopsis",115161.8,375
2024,"Demersal marine fishes","TIBURON","Alopias",913881.05,358
2024,"Demersal marine fishes","TIBURON","Carcharhinus",8612992.6,1586
2024,"Demersal marine fishes","TIBURON","Galeocerdo",46184.25,23
2024,"Demersal marine fishes","TIBURON","Ginglymostoma",862.6,18
2024,"Demersal marine fishes","TIBURON","Isurus",1039622.925,396
2024,"Demersal marine fishes","TIBURON","Lamna",4759.95,24
2024,"Demersal marine fishes","TIBURON","Mustelus",806789.55,503
2024,"Demersal marine fishes","TIBURON","Nasolamia",31663.75,35
2024,"Demersal marine fishes","TIBURON","Prionace",5146010.8,743
2024,"Demersal marine fishes","TIBURON","Sphyrna",564158.8,106
2024,"Demersal marine fishes","TIBURON","Squatina",557648,673
2024,"Diadromous fishes","OTRAS","Chanos",659921,549
2024,"Marine fishes NEI","MERO","Epinephelus",9404.9,107
2024,"Miscellaneous aquatic animals","ERIZO","Mesocentrotus",13088,30
2024,"Miscellaneous aquatic animals","ERIZO","Strongylocentrotus",2800,2
2024,"Molluscs excl. Cephalopods","ABULON","Haliotis",4889.94,15
2024,"Molluscs excl. Cephalopods","ALMEJA","Argopecten",385752,173
2024,"Molluscs excl. Cephalopods","ALMEJA","Dosinia",1463217,349
2024,"Molluscs excl. Cephalopods","ALMEJA","Megapitaria",42893,110
2024,"Molluscs excl. Cephalopods","ALMEJA","Panopea",1613920.15,870
2024,"Molluscs excl. Cephalopods","CARACOL","Hexaplex",219333,142
2024,"Molluscs excl. Cephalopods","CARACOL","Lobatus",51045,36
2024,"Molluscs excl. Cephalopods","CARACOL","Megastraea",81193,21
2024,"Molluscs excl. Cephalopods","CARACOL","Turbo",8019,20
2024,"Pelagic marine fishes","ATUN","Thunnus",119250413.29,698
2024,"Pelagic marine fishes","BARRILETE","Euthynnus",1285807,70
2024,"Pelagic marine fishes","BARRILETE","Katsuwonus",13539845.93,230
2024,"Pelagic marine fishes","JUREL","Caranx",140527.7,344
2024,"Pelagic marine fishes","JUREL","Seriola",4492.6,39
2024,"Pelagic marine fishes","MACARELA","Scomber",33863265.7864,441
2024,"Pelagic marine fishes","OTRAS","Ablennes",18387.9,134
2024,"Pelagic marine fishes","OTRAS","Coryphaena",140983.58,732
2024,"Pelagic marine fishes","OTRAS","Istiophorus",68068.5,137
2024,"Pelagic marine fishes","OTRAS","Sphyraena",2715,14
2024,"Pelagic marine fishes","OTRAS","Xiphias",497036.25,154
2024,"Pelagic marine fishes","PAMPANO","Trachinotus",94257.791,598
2024,"Pelagic marine fishes","RONCO","Selene",424211.1,924
2024,"Pelagic marine fishes","SARDINA","Cetengraulis",78075835.02,484
2024,"Pelagic marine fishes","SARDINA","Etrumeus",4723042.08,103
2024,"Pelagic marine fishes","SARDINA","Oligoplites",1990,39
2024,"Pelagic marine fishes","SARDINA","Opisthonema",234375650.0836,2339
2024,"Pelagic marine fishes","SARDINA","Sardinops",31270274.0712,387
2024,"Pelagic marine fishes","SIERRA","Scomberomorus",12159328.73,6475
2024,"Shrimps, prawns","CAMARON","Farfantepenaeus",9566.4,5
2024,"Shrimps, prawns","CAMARON","Penaeus",23870585.494,10592
2024,"Shrimps, prawns","CAMARON","Rimapenaeus",18480,10
2024,"Shrimps, prawns","CAMARON","Sicyonia",800,1
