id,fishery_unit,fishery_unit_description,fishery,common_name,highest_taxonomic_id,highest_taxonomic_resolution,IHH_functional_detailed_groups_sm,IHH_functional_major_groups_sm,species,genus,subfamily,family,order,class,superclass,phylum,kingdom,ecosystem_type,motorization,orig_vessel_size,vessel_size_min,vessel_size_max,vessel_size_median,ISSCFV_vessel_type_code,ISSCFV_vessel_type_category,ISSCFG_gear_type_code,ISSCFG_gear_type_name,main_gear_category,main_gear_category_name
20769,MEXFISHESC001,BANDERA/PACIFICO,Escama,CHIHUIL DE AGUA DULCE,Ariidae,Family,Miscellaneous coastal fishes,Demersal marine fishes,NEI,NEI,NEI,Ariidae,Siluriformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic,Motorized vessel,<10.5,ND,10.5,10.5,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20770,MEXFISHESC001,BANDERA/PACIFICO,Escama,CUATETE,Ariopsis guatemalensis,Species,Miscellaneous coastal fishes,Demersal marine fishes,Ariopsis guatemalensis,Ariopsis,Ariinae,Ariidae,Siluriformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic,Motorized vessel,<10.5,ND,10.5,10.5,09.9.0,Multipurpose vessels,7.9; 2.9,Gillnets and entangling nets (nei); Seine nets (nei),Multiple,Multiple
20771,MEXFISHESC001,BANDERA/PACIFICO,Escama,TACAZONTLE,Gerreidae,Family,Miscellaneous coastal fishes,Demersal marine fishes,NEI,NEI,NEI,Gerreidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic,Motorized vessel,<10.5,ND,10.5,10.5,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20772,MEXFISHESC002,"BAQUETAS, CABRILLAS/PACIFICO",Escama,BAQUETA,Hyporthodus acanthistius,Species,Miscellaneous coastal fishes,Demersal marine fishes,Hyporthodus acanthistius,Hyporthodus,Epinephelinae,Serranidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic,Motorized vessel,5-10.5,5,10.5,7.75,09.9.0,Multipurpose vessels,9.39; 7.9; 9.1; 8.9; 9.31; 3.9; 8.3,Longlines (nei); Gillnets and entangling nets (nei); Handlines and hand-operated pole-and-lines; Traps (nei); Set longlines; Trawls (nei); Fyke nets,Multiple,Multiple
20773,MEXFISHESC002,"BAQUETAS, CABRILLAS/PACIFICO",Escama,BAYA,Mycteroperca jordani,Species,Miscellaneous coastal fishes,Demersal marine fishes,Mycteroperca jordani,Mycteroperca,Epinephelinae,Serranidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,ND,Motorized vessel,5-10.5,5,10.5,7.75,09.9.0,Multipurpose vessels,9.39; 7.9; 9.1; 8.9; 9.31,Longlines (nei); Gillnets and entangling nets (nei); Handlines and hand-operated pole-and-lines; Traps (nei); Set longlines,Multiple,Multiple
20774,MEXFISHESC002,"BAQUETAS, CABRILLAS/PACIFICO",Escama,CABRILLA,Mycteroperca acutirostris,Species,Miscellaneous coastal fishes,Demersal marine fishes,Mycteroperca acutirostris,Mycteroperca,Epinephelinae,Serranidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Reef,Motorized vessel,5-10.5,5,10.5,7.75,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20775,MEXFISHESC002,"BAQUETAS, CABRILLAS/PACIFICO",Escama,CABRILLA DE CUERO,Dermatolepis dermatolepis,Species,Miscellaneous coastal fishes,Demersal marine fishes,Dermatolepis dermatolepis,Dermatolepis,Epinephelinae,Serranidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Reef,Motorized vessel,5-10.5,5,10.5,7.75,09.9.0,Multipurpose vessels,9.39; 7.9; 9.1; 8.9; 9.31,Longlines (nei); Gillnets and entangling nets (nei); Handlines and hand-operated pole-and-lines; Traps (nei); Set longlines,Multiple,Multiple
20776,MEXFISHESC002,"BAQUETAS, CABRILLAS/PACIFICO",Escama,CABRILLA DE ROCA,Paralabrax maculatofasciatus,Species,Miscellaneous coastal fishes,Demersal marine fishes,Paralabrax maculatofasciatus,Paralabrax,Serraninae,Serranidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Reef,Motorized vessel,5-10.5,5,10.5,7.75,09.9.0,Multipurpose vessels,9.39; 7.9; 9.1; 8.9; 9.31; 9.39; 3.9; 5.1,Longlines (nei); Gillnets and entangling nets (nei); Handlines and hand-operated pole-and-lines; Traps (nei); Set longlines; Longlines (nei); Trawls (nei); Portable lift nets,Multiple,Multiple
20777,MEXFISHESC002,"BAQUETAS, CABRILLAS/PACIFICO",Escama,CABRILLA HABANERA,Paralabrax auroguttatus,Species,Miscellaneous coastal fishes,Demersal marine fishes,Paralabrax auroguttatus,Paralabrax,Serraninae,Serranidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Reef,Motorized vessel,5-10.5,5,10.5,7.75,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20778,MEXFISHESC002,"BAQUETAS, CABRILLAS/PACIFICO",Escama,CABRILLA PIEDRERA,Epinephelus labriformis,Species,Miscellaneous coastal fishes,Demersal marine fishes,Epinephelus labriformis,Epinephelus,Epinephelinae,Serranidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Reef,Motorized vessel,5-10.5,5,10.5,7.75,09.9.0,Multipurpose vessels,9.39; 7.9; 9.1; 8.9; 9.31,Longlines (nei); Gillnets and entangling nets (nei); Handlines and hand-operated pole-and-lines; Traps (nei); Set longlines,Multiple,Multiple
20779,MEXFISHESC002,"BAQUETAS, CABRILLAS/PACIFICO",Escama,CABRILLA PINTA,Mycteroperca prionura,Species,Miscellaneous coastal fishes,Demersal marine fishes,Mycteroperca prionura,Mycteroperca,Epinephelinae,Serranidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Reef,Motorized vessel,5-10.5,5,10.5,7.75,09.9.0,Multipurpose vessels,9.39; 7.9; 9.1; 8.9; 9.31,Longlines (nei); Gillnets and entangling nets (nei); Handlines and hand-operated pole-and-lines; Traps (nei); Set longlines,Multiple,Multiple
20780,MEXFISHESC002,"BAQUETAS, CABRILLAS/PACIFICO",Escama,CABRILLA PRIETA,Paralabrax maculatofasciatus,Species,Miscellaneous coastal fishes,Demersal marine fishes,Paralabrax maculatofasciatus,Paralabrax,Serraninae,Serranidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Reef,Motorized vessel,5-10.5,5,10.5,7.75,09.9.0,Multipurpose vessels,9.39; 7.9; 9.1; 8.9; 9.31; 9.39; 3.9; 5.1,Longlines (nei); Gillnets and entangling nets (nei); Handlines and hand-operated pole-and-lines; Traps (nei); Set longlines; Longlines (nei); Trawls (nei); Portable lift nets,Multiple,Multiple
20781,MEXFISHESC002,"BAQUETAS, CABRILLAS/PACIFICO",Escama,CABRILLA ROSA,Mycteroperca rosacea,Species,Miscellaneous coastal fishes,Demersal marine fishes,Mycteroperca rosacea,Mycteroperca,Epinephelinae,Serranidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Reef,Motorized vessel,5-10.5,5,10.5,7.75,09.9.0,Multipurpose vessels,9.39; 7.9; 9.1; 8.9; 9.31,Longlines (nei); Gillnets and entangling nets (nei); Handlines and hand-operated pole-and-lines; Traps (nei); Set longlines,Multiple,Multiple
20782,MEXFISHESC002,"BAQUETAS, CABRILLAS/PACIFICO",Escama,CHEPE,Paralabrax spp,Genus,Miscellaneous coastal fishes,Demersal marine fishes,NEI,Paralabrax,Serraninae,Serranidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,ND,Motorized vessel,5-10.5,5,10.5,7.75,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20783,MEXFISHESC002,"BAQUETAS, CABRILLAS/PACIFICO",Escama,CHERNA,Epinephelus itajara,Species,Miscellaneous coastal fishes,Demersal marine fishes,Epinephelus itajara,Epinephelus,Epinephelinae,Serranidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Reef; Brackish/Estuarine,Motorized vessel,5-10.5,5,10.5,7.75,09.9.0,Multipurpose vessels,9.39; 7.9; 9.1; 8.9; 9.31,Longlines (nei); Gillnets and entangling nets (nei); Handlines and hand-operated pole-and-lines; Traps (nei); Set longlines,Multiple,Multiple
20784,MEXFISHESC002,"BAQUETAS, CABRILLAS/PACIFICO",Escama,ESTACUDA,Hyporthodus niphobles,Species,Miscellaneous coastal fishes,Demersal marine fishes,Hyporthodus niphobles,Hyporthodus,Epinephelinae,Serranidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Reef; Brackish/Estuarine,Motorized vessel,5-10.5,5,10.5,7.75,09.9.0,Multipurpose vessels,8.9; 9.1,Traps (nei); Handlines and hand-operated pole-and-lines,Multiple,Multiple
20785,MEXFISHESC002,"BAQUETAS, CABRILLAS/PACIFICO",Escama,EXTRANJERO,Paralabrax auroguttatus,Species,Miscellaneous coastal fishes,Demersal marine fishes,Paralabrax auroguttatus,Paralabrax,Serraninae,Serranidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,ND,Motorized vessel,5-10.5,5,10.5,7.75,09.9.0,Multipurpose vessels,9.39; 7.9; 9.1; 8.9; 9.31; 3.9; 8.3,Longlines (nei); Gillnets and entangling nets (nei); Handlines and hand-operated pole-and-lines; Traps (nei); Set longlines; Trawls (nei); Fyke nets,Multiple,Multiple
20786,MEXFISHESC002,"BAQUETAS, CABRILLAS/PACIFICO",Escama,GARROPA,Mycteroperca xenarcha,Species,Miscellaneous coastal fishes,Demersal marine fishes,Mycteroperca xenarcha,Mycteroperca,Epinephelinae,Serranidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Reef; Brackish/Estuarine,Motorized vessel,5-10.5,5,10.5,7.75,09.9.0,Multipurpose vessels,9.39; 7.9; 9.1; 8.9; 9.31,Longlines (nei); Gillnets and entangling nets (nei); Handlines and hand-operated pole-and-lines; Traps (nei); Set longlines,Multiple,Multiple
20787,MEXFISHESC002,"BAQUETAS, CABRILLAS/PACIFICO",Escama,JOSELILLO,Paralabrax auroguttatus,Species,Miscellaneous coastal fishes,Demersal marine fishes,Paralabrax auroguttatus,Paralabrax,Serraninae,Serranidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Brackish/Estuarine,Motorized vessel,5-10.5,5,10.5,7.75,09.9.0,Multipurpose vessels,9.39; 7.9; 9.1; 8.9; 9.31; 3.9; 8.3,Longlines (nei); Gillnets and entangling nets (nei); Handlines and hand-operated pole-and-lines; Traps (nei); Set longlines; Trawls (nei); Fyke nets,Multiple,Multiple
20788,MEXFISHESC002,"BAQUETAS, CABRILLAS/PACIFICO",Escama,LUCERO,Paralabrax loro,Species,Miscellaneous coastal fishes,Demersal marine fishes,Paralabrax loro,Paralabrax,Serraninae,Serranidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,ND,Motorized vessel,5-10.5,5,10.5,7.75,09.9.0,Multipurpose vessels,9.39; 7.9; 9.1; 8.9; 9.31,Longlines (nei); Gillnets and entangling nets (nei); Handlines and hand-operated pole-and-lines; Traps (nei); Set longlines,Multiple,Multiple
20789,MEXFISHESC002,"BAQUETAS, CABRILLAS/PACIFICO",Escama,MARANGUANA,Epinephelus labriformis,Species,Miscellaneous coastal fishes,Demersal marine fishes,Epinephelus labriformis,Epinephelus,Epinephelinae,Serranidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,ND,Motorized vessel,5-10.5,5,10.5,7.75,09.9.0,Multipurpose vessels,9.39; 7.9; 9.1; 8.9; 9.31,Longlines (nei); Gillnets and entangling nets (nei); Handlines and hand-operated pole-and-lines; Traps (nei); Set longlines,Multiple,Multiple
20790,MEXFISHESC002,"BAQUETAS, CABRILLAS/PACIFICO",Escama,PARGO BLANCO,Mycteroperca xenarcha,Species,Miscellaneous coastal fishes,Demersal marine fishes,Mycteroperca xenarcha,Mycteroperca,Epinephelinae,Serranidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Brackish/Estuarine,Motorized vessel,5-10.5,5,10.5,7.75,09.9.0,Multipurpose vessels,9.39; 7.9; 9.1; 8.9; 9.31,Longlines (nei); Gillnets and entangling nets (nei); Handlines and hand-operated pole-and-lines; Traps (nei); Set longlines,Multiple,Multiple
20791,MEXFISHESC002,"BAQUETAS, CABRILLAS/PACIFICO",Escama,PESCADA,Stereolepis gigas,Species,Miscellaneous coastal fishes,Demersal marine fishes,Stereolepis gigas,Stereolepis,NEI,Polyprionidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,ND,Motorized vessel,5-10.5,5,10.5,7.75,09.9.0,Multipurpose vessels,9.39; 7.9; 9.1; 8.9; 9.31,Longlines (nei); Gillnets and entangling nets (nei); Handlines and hand-operated pole-and-lines; Traps (nei); Set longlines,Multiple,Multiple
20792,MEXFISHESC002,"BAQUETAS, CABRILLAS/PACIFICO",Escama,PINTA,Epinephelus analogus,Species,Miscellaneous coastal fishes,Demersal marine fishes,Epinephelus analogus,Epinephelus,Epinephelinae,Serranidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,ND,Motorized vessel,5-10.5,5,10.5,7.75,09.9.0,Multipurpose vessels,9.39; 7.9; 9.1; 8.9; 9.31; 10.8; 10.1,Longlines (nei); Gillnets and entangling nets (nei); Handlines and hand-operated pole-and-lines; Traps (nei); Set longlines; Diving; Harpoons,Multiple,Multiple
20793,MEXFISHESC002,"BAQUETAS, CABRILLAS/PACIFICO",Escama,PINTILLO,Epinephelus analogus,Species,Miscellaneous coastal fishes,Demersal marine fishes,Epinephelus analogus,Epinephelus,Epinephelinae,Serranidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,ND,Motorized vessel,5-10.5,5,10.5,7.75,09.9.0,Multipurpose vessels,9.39; 7.9; 9.1; 8.9; 9.31; 10.8; 10.1,Longlines (nei); Gillnets and entangling nets (nei); Handlines and hand-operated pole-and-lines; Traps (nei); Set longlines; Diving; Harpoons,Multiple,Multiple
20794,MEXFISHESC002,"BAQUETAS, CABRILLAS/PACIFICO",Escama,SANDIA,Paranthias colonus,Species,Miscellaneous coastal fishes,Demersal marine fishes,Paranthias colonus,Paranthias,Epinephelinae,Serranidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,ND,Motorized vessel,5-10.5,5,10.5,7.75,09.9.0,Multipurpose vessels,9.39; 7.9; 8.9; 9.31,Longlines (nei); Gillnets and entangling nets (nei); Traps (nei); Set longlines,Multiple,Multiple
20795,MEXFISHESC002,"BAQUETAS, CABRILLAS/PACIFICO",Escama,TIJERETA,Paranthias colonus,Species,Miscellaneous coastal fishes,Demersal marine fishes,Paranthias colonus,Paranthias,Epinephelinae,Serranidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,ND,Motorized vessel,5-10.5,5,10.5,7.75,09.9.0,Multipurpose vessels,9.39; 7.9; 8.9; 9.31,Longlines (nei); Gillnets and entangling nets (nei); Traps (nei); Set longlines,Multiple,Multiple
20796,MEXFISHESC003,"BARRILETE NEGRO, BONITO/PACIFICO",Escama,BARRILETE,Katsuwonus pelamis,Species,"Tunas, bonitos, billfishes",Pelagic marine fishes,Katsuwonus pelamis,Katsuwonus,Scombrinae,Scombridae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic,Motorized vessel,<10.5,ND,10.5,10.5,09.9.0,Multipurpose vessels,9.1; 7.9; 9.5,Handlines and hand-operated pole-and-lines; Gillnets and entangling nets (nei); Trolling lines,Multiple,Multiple
20797,MEXFISHESC003,"BARRILETE NEGRO, BONITO/PACIFICO",Escama,BARRILETE NEGRO,Euthynnus lineatus,Species,"Tunas, bonitos, billfishes",Pelagic marine fishes,Euthynnus lineatus,Euthynnus,Scombrinae,Scombridae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic,Motorized vessel,<10.5,ND,10.5,10.5,09.9.0,Multipurpose vessels,9.1; 7.9; 9.5,Handlines and hand-operated pole-and-lines; Gillnets and entangling nets (nei); Trolling lines,Multiple,Multiple
20798,MEXFISHESC003,"BARRILETE NEGRO, BONITO/PACIFICO",Escama,BONITO,Caranx caballus,Species,Scads and mackerels,Pelagic marine fishes,Caranx caballus,Caranx,Caranginae,Carangidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic,Motorized vessel,<10.5,ND,10.5,10.5,09.9.0,Multipurpose vessels,7.9; 2.1; 9.5; 9.1,Gillnets and entangling nets (nei); Beach seines; Trolling lines; Handlines and hand-operated pole-and-lines,Multiple,Multiple
20799,MEXFISHESC004,CURVINA GOLFINA/PACIFICO,Escama,CORVINA GOLFINA,Cynoscion spp,Genus,Miscellaneous coastal fishes,Demersal marine fishes,NEI,Cynoscion,NEI,Sciaenidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Brackish/Estuarine,Motorized vessel,<10,ND,10,10,09.9.0,Multipurpose vessels,7.9; 9.1; 7.3,Gillnets and entangling nets (nei); Handlines and hand-operated pole-and-lines; Encircling gillnets,Multiple,Multiple
20800,MEXFISHESC005,"CURVINAS, BERRUGATAS/PACIFICO",Escama,BERRUGATA,Micropogonias ectenes,Species,Miscellaneous coastal fishes,Demersal marine fishes,Micropogonias ectenes,Micropogonias,NEI,Sciaenidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Reef; Brackish/Estuarine,Motorized vessel,6.7-10.5,6.7,10.5,8.6,09.9.0,Multipurpose vessels,7.9; 3.9; 9.1; 9.39; 2.9,Gillnets and entangling nets (nei); Trawls (nei); Handlines and hand-operated pole-and-lines; Longlines (nei); Seine nets (nei),Multiple,Multiple
20801,MEXFISHESC005,"CURVINAS, BERRUGATAS/PACIFICO",Escama,BOCADULCE,Menticirrhus nasus,Species,Miscellaneous coastal fishes,Demersal marine fishes,Menticirrhus nasus,Menticirrhus,NEI,Sciaenidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Reef; Brackish/Estuarine,Motorized vessel,6.7-10.5,6.7,10.5,8.6,09.9.0,Multipurpose vessels,7.9; 3.9; 9.1; 9.39; 2.9,Gillnets and entangling nets (nei); Trawls (nei); Handlines and hand-operated pole-and-lines; Longlines (nei); Seine nets (nei),Multiple,Multiple
20802,MEXFISHESC005,"CURVINAS, BERRUGATAS/PACIFICO",Escama,BOQUINETE,Sciaenidae,Family,Miscellaneous coastal fishes,Demersal marine fishes,NEI,NEI,NEI,Sciaenidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,ND,Motorized vessel,6.7-10.5,6.7,10.5,8.6,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20803,MEXFISHESC005,"CURVINAS, BERRUGATAS/PACIFICO",Escama,CHANO,Micropogonias megalops,Species,Miscellaneous coastal fishes,Demersal marine fishes,Micropogonias megalops,Micropogonias,NEI,Sciaenidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Reef; Brackish/Estuarine,Motorized vessel,6.7-10.5,6.7,10.5,8.6,09.9.0,Multipurpose vessels,7.9; 3.9; 9.1; 9.39; 2.9; 9.31; 9.5,Gillnets and entangling nets (nei); Trawls (nei); Handlines and hand-operated pole-and-lines; Longlines (nei); Seine nets (nei); Set longlines; Trolling lines,Multiple,Multiple
20804,MEXFISHESC005,"CURVINAS, BERRUGATAS/PACIFICO",Escama,CORVINA,Cynoscion acoupa,Species,Miscellaneous coastal fishes,Demersal marine fishes,Cynoscion acoupa,Cynoscion,NEI,Sciaenidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Brackish/Estuarine,Motorized vessel,6.7-10.5,6.7,10.5,8.6,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20805,MEXFISHESC005,"CURVINAS, BERRUGATAS/PACIFICO",Escama,CORVINA ALETA AMARILLA,Cynoscion xanthulus,Species,Miscellaneous coastal fishes,Demersal marine fishes,Cynoscion xanthulus,Cynoscion,NEI,Sciaenidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Brackish/Estuarine,Motorized vessel,6.7-10.5,6.7,10.5,8.6,09.9.0,Multipurpose vessels,7.9; 3.9; 9.1; 9.39; 2.9,Gillnets and entangling nets (nei); Trawls (nei); Handlines and hand-operated pole-and-lines; Longlines (nei); Seine nets (nei),Multiple,Multiple
20806,MEXFISHESC005,"CURVINAS, BERRUGATAS/PACIFICO",Escama,CORVINA ALETA CORTA,Cynoscion parvipinnis,Species,Miscellaneous coastal fishes,Demersal marine fishes,Cynoscion parvipinnis,Cynoscion,NEI,Sciaenidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Brackish/Estuarine,Motorized vessel,6.7-10.5,6.7,10.5,8.6,09.9.0,Multipurpose vessels,7.9; 3.9; 9.1; 9.39; 2.9,Gillnets and entangling nets (nei); Trawls (nei); Handlines and hand-operated pole-and-lines; Longlines (nei); Seine nets (nei),Multiple,Multiple
20807,MEXFISHESC005,"CURVINAS, BERRUGATAS/PACIFICO",Escama,CORVINA BLANCA,Cynoscion reticulatus,Species,Miscellaneous coastal fishes,Demersal marine fishes,Cynoscion reticulatus,Cynoscion,NEI,Sciaenidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Brackish/Estuarine,Motorized vessel,6.7-10.5,6.7,10.5,8.6,09.9.0,Multipurpose vessels,7.9; 3.9; 9.1; 9.39; 2.9,Gillnets and entangling nets (nei); Trawls (nei); Handlines and hand-operated pole-and-lines; Longlines (nei); Seine nets (nei),Multiple,Multiple
20808,MEXFISHESC005,"CURVINAS, BERRUGATAS/PACIFICO",Escama,CORVINA GRANIZA,Cynoscion reticulatus,Species,Miscellaneous coastal fishes,Demersal marine fishes,Cynoscion reticulatus,Cynoscion,NEI,Sciaenidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Brackish/Estuarine,Motorized vessel,6.7-10.5,6.7,10.5,8.6,09.9.0,Multipurpose vessels,7.9; 3.9; 9.1; 9.39; 2.9,Gillnets and entangling nets (nei); Trawls (nei); Handlines and hand-operated pole-and-lines; Longlines (nei); Seine nets (nei),Multiple,Multiple
20809,MEXFISHESC005,"CURVINAS, BERRUGATAS/PACIFICO",Escama,CORVINA PINTA,Cynoscion acoupa,Species,Miscellaneous coastal fishes,Demersal marine fishes,Cynoscion acoupa,Cynoscion,NEI,Sciaenidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Brackish/Estuarine,Motorized vessel,6.7-10.5,6.7,10.5,8.6,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20810,MEXFISHESC005,"CURVINAS, BERRUGATAS/PACIFICO",Escama,CORVINA PLATEADA,Cynoscion acoupa,Species,Miscellaneous coastal fishes,Demersal marine fishes,Cynoscion acoupa,Cynoscion,NEI,Sciaenidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Brackish/Estuarine,Motorized vessel,6.7-10.5,6.7,10.5,8.6,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20811,MEXFISHESC005,"CURVINAS, BERRUGATAS/PACIFICO",Escama,CORVINA RAYADA,Cynoscion reticulatus,Species,Miscellaneous coastal fishes,Demersal marine fishes,Cynoscion reticulatus,Cynoscion,NEI,Sciaenidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Brackish/Estuarine,Motorized vessel,6.7-10.5,6.7,10.5,8.6,09.9.0,Multipurpose vessels,7.9; 3.9; 9.1; 9.39; 2.9,Gillnets and entangling nets (nei); Trawls (nei); Handlines and hand-operated pole-and-lines; Longlines (nei); Seine nets (nei),Multiple,Multiple
20812,MEXFISHESC005,"CURVINAS, BERRUGATAS/PACIFICO",Escama,GURRUBATA,Sciaenidae,Family,Miscellaneous coastal fishes,Demersal marine fishes,NEI,NEI,NEI,Sciaenidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic; Reef; Brackish/Estuarine,Motorized vessel,6.7-10.5,6.7,10.5,8.6,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20813,MEXFISHESC005,"CURVINAS, BERRUGATAS/PACIFICO",Escama,RATON,Menticirrhus panamensis,Species,Miscellaneous coastal fishes,Demersal marine fishes,Menticirrhus panamensis,Menticirrhus,NEI,Sciaenidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic,Motorized vessel,6.7-10.5,6.7,10.5,8.6,09.9.0,Multipurpose vessels,7.9; 3.9; 9.1; 9.39; 2.9,Gillnets and entangling nets (nei); Trawls (nei); Handlines and hand-operated pole-and-lines; Longlines (nei); Seine nets (nei),Multiple,Multiple
20814,MEXFISHESC005,"CURVINAS, BERRUGATAS/PACIFICO",Escama,YOLO,Micropogonias ectenes,Species,Miscellaneous coastal fishes,Demersal marine fishes,Micropogonias ectenes,Micropogonias,NEI,Sciaenidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,ND,Motorized vessel,6.7-10.5,6.7,10.5,8.6,09.9.0,Multipurpose vessels,7.9; 3.9; 9.1; 9.39,Gillnets and entangling nets (nei); Trawls (nei); Handlines and hand-operated pole-and-lines; Longlines (nei),Multiple,Multiple
20815,MEXFISHESC006,ESCAMA ASOCIADA VARIOS/PACIFICO,Escama,AGUJA,Strongylura exilis,Species,Miscellaneous pelagic fishes,Pelagic marine fishes,Strongylura exilis,Strongylura,NEI,Belonidae,Beloniformes,Actinopterygii,Osteichthyes,Chordata,Animalia,ND,Motorized vessel,5.5-10.5,5.5,10.5,8,09.9.0,Multipurpose vessels,7.9; 2.1; 9.5; 10.8; 10.1,Gillnets and entangling nets (nei); Beach seines; Trolling lines; Diving; Harpoons,Multiple,Multiple
20816,MEXFISHESC006,ESCAMA ASOCIADA VARIOS/PACIFICO,Escama,AGUJON,Ablennes hians,Species,Miscellaneous pelagic fishes,Pelagic marine fishes,Ablennes hians,Ablennes,NEI,Belonidae,Beloniformes,Actinopterygii,Osteichthyes,Chordata,Animalia,ND,Motorized vessel,5.5-10.5,5.5,10.5,8,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20817,MEXFISHESC006,ESCAMA ASOCIADA VARIOS/PACIFICO,Escama,BACALAO,Anoplopoma fimbria,Species,Miscellaneous demersal fishes,Demersal marine fishes,Anoplopoma fimbria,Anoplopoma,NEI,Anoplopomatidae,Scorpaeniformes,Actinopterygii,Osteichthyes,Chordata,Animalia,ND,Motorized vessel,5.5-10.5,5.5,10.5,8,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20818,MEXFISHESC006,ESCAMA ASOCIADA VARIOS/PACIFICO,Escama,BACALAO NEGRO,Anoplopoma fimbria,Species,Miscellaneous demersal fishes,Demersal marine fishes,Anoplopoma fimbria,Anoplopoma,NEI,Anoplopomatidae,Scorpaeniformes,Actinopterygii,Osteichthyes,Chordata,Animalia,ND,Motorized vessel,5.5-10.5,5.5,10.5,8,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
