year,eu_rnpa,Major_Functional_Group,total_catch_kg
2022,2604005930,Molluscs excl. Cephalopods,3885
2022,2604005930,Pelagic marine fish (excl. anchovy & sardine),8232
2022,2604005930,Sharks,100
2022,2604005930,"Shrimps, prawns",8960
2022,2604006110,Demersal marine fishes,46206.6
2022,2604006110,"Shrimps, prawns",945475.2
2022,2604006458,"Shrimps, prawns",39040
2022,2604007704,Anchovy & Sardine (small pelagics),40914853
2022,2604007704,Pelagic marine fish (excl. anchovy & sardine),2500021
2022,2604007720,"Shrimps, prawns",88056
2022,2604007811,Demersal marine fishes,79865.55
2022,2604007811,"Shrimps, prawns",77820
2022,2604007860,Demersal marine fishes,33000
2022,2604008165,"Shrimps, prawns",38320
2022,2604008322,"Shrimps, prawns",50168
2022,2604008447,"Shrimps, prawns",1537.6
2022,2604008652,Demersal marine fishes,11192.9
2022,2604008652,Molluscs excl. Cephalopods,6300
2022,2604008652,"Shrimps, prawns",72480
2022,2604008769,Demersal marine fishes,200885.6
2022,2604008769,Pelagic marine fish (excl. anchovy & sardine),31567
2022,2604008769,Sharks,116174.25
2022,2604009171,"Shrimps, prawns",311485.4
2022,2604009379,Demersal marine fishes,12700
2022,2604009379,Pelagic marine fish (excl. anchovy & sardine),4600
2022,2604009452,Anchovy & Sardine (small pelagics),77132014.56
2022,2604009452,Pelagic marine fish (excl. anchovy & sardine),3495764.4
2022,2604009494,Crustaceans,139926
2022,2604009494,"Shrimps, prawns",10713.6
2022,2604009528,Cephalopods,770
2022,2604009528,Crustaceans,1680
2022,2604009528,Demersal marine fishes,4614
2022,2604009528,Marine or freshwater fishes NEI,165
2022,2604009528,Molluscs excl. Cephalopods,6965
2022,2604009528,"Shrimps, prawns",5996
2022,2604009551,Crustaceans,1201
2022,2604009577,Cephalopods,340
2022,2604009577,Molluscs excl. Cephalopods,4700
2022,2604009577,"Shrimps, prawns",1112
2022,2604009585,"Shrimps, prawns",2560
2022,2604009593,Crustaceans,18833
2022,2604009593,"Shrimps, prawns",886.4
2022,2604009619,"Shrimps, prawns",7200
2022,2604009668,"Shrimps, prawns",8928
2022,2604009700,Demersal marine fishes,14116
2022,2604009700,Pelagic marine fish (excl. anchovy & sardine),15592
2022,2604009700,"Shrimps, prawns",99747.2
2022,2604009791,Demersal marine fishes,21124
2022,2604009791,Marine or freshwater fishes NEI,110
2022,2604009791,Pelagic marine fish (excl. anchovy & sardine),26393
2022,2604009791,"Shrimps, prawns",8256
2022,2604009809,Demersal marine fishes,65220.25
2022,2604009809,"Shrimps, prawns",31200
2022,2604010054,Demersal marine fishes,152285
2022,2604010054,Pelagic marine fish (excl. anchovy & sardine),16860
2022,2604010054,"Shrimps, prawns",4336
2022,2604010195,"Shrimps, prawns",5280
2022,2604010302,"Shrimps, prawns",52172
2022,2604010450,Crustaceans,46088
2022,2604010450,Demersal marine fishes,19000
2022,2604010450,Molluscs excl. Cephalopods,11579
2022,2604010450,Pelagic marine fish (excl. anchovy & sardine),3180
2022,2604010450,"Shrimps, prawns",23176
2022,2604010500,Crustaceans,9750
2022,2604010500,Demersal marine fishes,2500
2022,2604010500,Pelagic marine fish (excl. anchovy & sardine),600
2022,2604010500,"Shrimps, prawns",25152
2022,2604010609,Cephalopods,200
2022,2604010609,"Shrimps, prawns",19235.2
2022,2604010625,"Shrimps, prawns",744488
2022,2604010641,"Shrimps, prawns",147385.6
2022,2604010781,"Shrimps, prawns",20225.6
2022,2604011133,Demersal marine fishes,28691
2022,2604011133,Sharks,330
2022,2604011133,"Shrimps, prawns",30136
2022,2604011300,"Shrimps, prawns",115040
2022,2604011409,Demersal marine fishes,8455
2022,2604011409,Pelagic marine fish (excl. anchovy & sardine),6032
2022,2604011409,"Shrimps, prawns",16693
2022,2604011425,Demersal marine fishes,2117.75
2022,2604011425,"Shrimps, prawns",7004.8
2022,2604011458,Demersal marine fishes,64612.25
2022,2604011458,"Shrimps, prawns",69545.6
2022,2604011565,Anchovy & Sardine (small pelagics),80001000.8
2022,2604011565,Pelagic marine fish (excl. anchovy & sardine),3321198.16
2022,2604011581,"Shrimps, prawns",11872
2022,2604011698,Cephalopods,4820
2022,2604011698,Molluscs excl. Cephalopods,65170
2022,2604011698,"Shrimps, prawns",72995.2
2022,2604011872,Crustaceans,100
2022,2604011872,Demersal marine fishes,169127.1
2022,2604011872,Molluscs excl. Cephalopods,420
2022,2604011872,Pelagic marine fish (excl. anchovy & sardine),135210
2022,2604011872,Sharks,185
2022,2604011872,"Shrimps, prawns",24259.2
2022,2604091054,Demersal marine fishes,90208
2022,2604091054,Molluscs excl. Cephalopods,6965
2022,2604091054,Pelagic marine fish (excl. anchovy & sardine),19273
2022,2604091088,"Shrimps, prawns",2880
2022,2604091104,"Shrimps, prawns",36096
2022,2604609509,Cephalopods,20171.8
2022,2604609509,Crustaceans,28416
2022,2604609509,Demersal marine fishes,79869.7
2022,2604609509,Marine or freshwater fishes NEI,55
2022,2604609509,Molluscs excl. Cephalopods,130291
2022,2604609509,Pelagic marine fish (excl. anchovy & sardine),1640.4
2022,2604609509,Sharks,1020
2022,2604609541,Cephalopods,1000
2022,2604609541,Demersal marine fishes,46363.9
2022,2604609541,Marine or freshwater fishes NEI,2524
2022,2604609541,Sharks,717
2022,2604609541,"Shrimps, prawns",36512
2022,2604609582,Cephalopods,1650
2022,2604609582,Crustaceans,3900
2022,2604609582,Demersal marine fishes,315976.5
2022,2604609582,Marine or freshwater fishes NEI,220
2022,2604609582,Pelagic marine fish (excl. anchovy & sardine),6989.5
2022,2604609582,Sharks,290439.3
2022,2604609590,Molluscs excl. Cephalopods,720
2022,2604609806,Crustaceans,13100
2022,2604609806,"Shrimps, prawns",5200
2022,2604609848,"Shrimps, prawns",75100.8
2022,2604609863,Cephalopods,9060
2022,2604609863,Crustaceans,2430
2022,2604609863,Demersal marine fishes,6000
2022,2604609863,Marine or freshwater fishes NEI,1500
2022,2604609863,Pelagic marine fish (excl. anchovy & sardine),15600
2022,2604609897,Crustaceans,4440
2022,2604609897,Sharks,3425
2022,2604609897,"Shrimps, prawns",27491.2
2022,2604609905,Crustaceans,3222
2022,2604609905,Demersal marine fishes,25009.9
2022,2604609905,Pelagic marine fish (excl. anchovy & sardine),2520
2022,2604609905,"Shrimps, prawns",27496
2022,2604609913,Crustaceans,2187
2022,2604609913,Demersal marine fishes,19066.9
2022,2604609913,Pelagic marine fish (excl. anchovy & sardine),1225
2022,2604609913,Sharks,2701.5
2022,2604609913,"Shrimps, prawns",26536
2022,2604609921,Pelagic marine fish (excl. anchovy & sardine),1495
2022,2604609921,"Shrimps, prawns",2208
2022,2604609947,Demersal marine fishes,47287.45
2022,2604609947,Marine or freshwater fishes NEI,349
2022,2604609947,"Shrimps, prawns",17523.2
2022,2604609954,"Shrimps, prawns",115842
2022,2604609970,"Shrimps, prawns",48528
2022,2604610010,Anchovy & Sardine (small pelagics),20709985.76
2022,2604610010,Pelagic marine fish (excl. anchovy & sardine),379723
2022,2604610036,Molluscs excl. Cephalopods,13300
2022,2604610119,Crustaceans,40060
2022,2604610119,Jellies,221500
2022,2604610119,"Shrimps, prawns",30502.8
2022,2604611042,"Shrimps, prawns",5376
2022,2604611638,Anchovy & Sardine (small pelagics),95622719.64
2022,2604611638,Marine fishes NEI,154060
2022,2604611638,Pelagic marine fish (excl. anchovy & sardine),5599779.36
2022,2604612081,"Shrimps, prawns",24584
2022,2604612958,Cephalopods,6357.5
2022,2604612958,Crustaceans,514
2022,2604612958,Demersal marine fishes,13665
2022,2604612958,Pelagic marine fish (excl. anchovy & sardine),176
2022,2604612958,"Shrimps, prawns",3010.4
2022,2604613758,"Shrimps, prawns",20025.6
2022,2604613766,Molluscs excl. Cephalopods,18755
2022,2604613766,"Shrimps, prawns",11472
2022,2604614574,Molluscs excl. Cephalopods,1680
2022,2604614574,NA,787
2022,2604614822,Molluscs excl. Cephalopods,3200
2022,2604615159,"Shrimps, prawns",26062.6
2022,2605000203,Cephalopods,1350
2022,2605000203,Crustaceans,800
2022,2605000203,Demersal marine fishes,26130
2022,2605000203,Marine or freshwater fishes NEI,1500
2022,2605000203,Pelagic marine fish (excl. anchovy & sardine),5100
2022,2605000203,Sharks,4800
2022,2605000203,"Shrimps, prawns",3280
2022,2605001441,Molluscs excl. Cephalopods,4680
2022,2607000029,"Shrimps, prawns",3610
2022,2607000201,Crustaceans,192467
2022,2607000201,Demersal marine fishes,29084
2022,2607000201,Molluscs excl. Cephalopods,45517
2022,2607000201,"Shrimps, prawns",8180.8
2022,2607002082,Demersal marine fishes,731661.8
2022,2607002082,Sharks,95595.6
2022,2607002082,"Shrimps, prawns",82030.4
2022,2607002108,"Shrimps, prawns",47048.8
2022,2607002256,"Shrimps, prawns",33395.2
2022,2607002348,Molluscs excl. Cephalopods,9100
2022,2607002421,Cephalopods,1705
2022,2607002421,Demersal marine fishes,7700
2022,2607002421,Molluscs excl. Cephalopods,71770
2022,2607002660,Demersal marine fishes,248312
2022,2607002660,Marine or freshwater fishes NEI,4000
2022,2607002835,"Shrimps, prawns",99371.2
2022,2607003130,Demersal marine fishes,507091.4
2022,2607003130,"Shrimps, prawns",5840
2022,2607003304,Demersal marine fishes,171897.5
2022,2607003304,Sharks,6700
2022,2607003304,"Shrimps, prawns",8720
2022,2607003387,"Shrimps, prawns",7347.2
2022,2607003452,Demersal marine fishes,47162.5
2022,2607003452,Sharks,1875
2022,2607003452,"Shrimps, prawns",7862.4
2022,2607003460,Cephalopods,2702
2022,2607003460,Demersal marine fishes,142858.75
2022,2607003460,Sharks,9656
2022,2607003460,"Shrimps, prawns",126993.6
2022,2607003510,Crustaceans,80700
2022,2607003510,Demersal marine fishes,104985
2022,2607003510,Pelagic marine fish (excl. anchovy & sardine),17000
2022,2607003510,"Shrimps, prawns",1696
2022,2607003528,Demersal marine fishes,11620
2022,2607003528,"Shrimps, prawns",38835.2
2022,2607003569,"Shrimps, prawns",13176
2022,2607003643,Crustaceans,46071
2022,2607003676,"Shrimps, prawns",2192
2022,2607003684,Crustaceans,40785
2022,2607003684,Demersal marine fishes,14563
2022,2607003684,Sharks,23550
2022,2607003700,"Shrimps, prawns",12409.6
2022,2607003726,"Shrimps, prawns",38116.8
2022,2607003734,Demersal marine fishes,21560
2022,2607003874,Demersal marine fishes,103611.5
2022,2607003874,Sharks,1250
2022,2607003874,"Shrimps, prawns",74984
2022,2607003890,Demersal marine fishes,2138900.75
2022,2607003890,Marine or freshwater fishes NEI,865
2022,2607003890,Pelagic marine fish (excl. anchovy & sardine),230
2022,2607003890,Sharks,120287.75
2022,2607003890,"Shrimps, prawns",77009.6
2022,2607003999,Crustaceans,22892
2022,2607003999,Demersal marine fishes,122485
2022,2607003999,Marine or freshwater fishes NEI,100
2022,2607003999,Molluscs excl. Cephalopods,234296
2022,2607003999,Pelagic marine fish (excl. anchovy & sardine),2125
2022,2607003999,Sharks,1742
2022,2607003999,"Shrimps, prawns",2080
2022,2607004005,Cephalopods,5
2022,2607004005,Molluscs excl. Cephalopods,21086
2022,2607004070,Demersal marine fishes,1223
2022,2607004070,Sharks,250
2022,2607004070,"Shrimps, prawns",8000
2022,2607004088,Demersal marine fishes,748044.4
2022,2607004088,"Shrimps, prawns",22720
2022,2607004104,Demersal marine fishes,297764
2022,2607004104,Sharks,25550
2022,2607004104,"Shrimps, prawns",148888
2022,2607004138,Demersal marine fishes,64010
2022,2607004138,Marine or freshwater fishes NEI,200
2022,2607004138,Sharks,2600
2022,2607004138,"Shrimps, prawns",10840
2022,2607004153,Crustaceans,71300
2022,2607004153,Molluscs excl. Cephalopods,52000
2022,2607004179,"Shrimps, prawns",29208
2022,2607004195,Demersal marine fishes,112268
2022,2607004195,Jellies,2996550
2022,2607004195,Molluscs excl. Cephalopods,280
2022,2607004195,Pelagic marine fish (excl. anchovy & sardine),98600
2022,2607004195,"Shrimps, prawns",848
2022,2607004203,Cephalopods,18850
2022,2607004203,Crustaceans,65240
2022,2607004203,Demersal marine fishes,133965.65
2022,2607004203,Jellies,326500
2022,2607004203,Marine or freshwater fishes NEI,570
2022,2607004203,Molluscs excl. Cephalopods,1308603
2022,2607004203,Pelagic marine fish (excl. anchovy & sardine),62725
2022,2607004203,Sharks,43701.5
2022,2607004203,"Shrimps, prawns",57642.6
2022,2607004229,Crustaceans,4195
2022,2607004229,Demersal marine fishes,30111.2
2022,2607004229,Molluscs excl. Cephalopods,33174
2022,2607004229,Pelagic marine fish (excl. anchovy & sardine),540
2022,2607004229,"Shrimps, prawns",208
2022,2607004278,Demersal marine fishes,209217
2022,2607004278,Marine or freshwater fishes NEI,25
2022,2607004278,Pelagic marine fish (excl. anchovy & sardine),9706.5
2022,2607004278,Sharks,40
2022,2607004294,Demersal marine fishes,10290
2022,2607004294,"Shrimps, prawns",18969.6
2022,2607004302,Demersal marine fishes,436227.5
2022,2607004302,"Shrimps, prawns",18320
2022,2607004328,Crustaceans,56500
2022,2607004385,Demersal marine fishes,511255
2022,2607004385,Sharks,32760
2022,2607004385,"Shrimps, prawns",2208
2022,2607004393,Demersal marine fishes,102623.5
2022,2607004393,Marine or freshwater fishes NEI,2000
2022,2607004393,"Shrimps, prawns",12096
2022,2607010853,Demersal marine fishes,173423.5
2022,2607010853,Sharks,437.5
2022,2607010853,"Shrimps, prawns",27448
2022,2607010861,Demersal marine fishes,317479.75
2022,2607010861,Sharks,325
2022,2607010861,"Shrimps, prawns",29336
2022,2607010887,Crustaceans,1290
2022,2607010887,Demersal marine fishes,176317.7
2022,2607010887,Marine or freshwater fishes NEI,1734
2022,2607010887,Molluscs excl. Cephalopods,3070
2022,2607010887,Pelagic marine fish (excl. anchovy & sardine),543
2022,2607010887,Sharks,14563.5
2022,2607010895,Crustaceans,29000
2022,2607010895,Demersal marine fishes,277867.3
2022,2607010895,Marine or freshwater fishes NEI,1782
2022,2607010895,Pelagic marine fish (excl. anchovy & sardine),3916
2022,2607010960,Demersal marine fishes,7680
2022,2607010960,Molluscs excl. Cephalopods,113500
2022,2607100092,Molluscs excl. Cephalopods,46404
2022,2607100134,Demersal marine fishes,59251.6
2022,2607100134,Marine or freshwater fishes NEI,2312.5
2022,2607100134,Pelagic marine fish (excl. anchovy & sardine),1627
2022,2607100134,Sharks,7885.9
2022,2607100142,Demersal marine fishes,50898.5
2022,2607100142,Sharks,812.5
2022,2607100142,"Shrimps, prawns",31595.2
2022,2607100654,Molluscs excl. Cephalopods,3420
2022,2607100662,Demersal marine fishes,5199.1
2022,2607100662,Jellies,339450
2022,2607100662,Molluscs excl. Cephalopods,7600
2022,2607100662,Pelagic marine fish (excl. anchovy & sardine),165
2022,2607100662,"Shrimps, prawns",3652.2
2022,2607101462,Crustaceans,520
2022,2607101462,Demersal marine fishes,4188.6
2022,2607101462,Jellies,173200
2022,2607101462,Pelagic marine fish (excl. anchovy & sardine),889
2022,2607101462,"Shrimps, prawns",274
2022,2607101470,Demersal marine fishes,3262.5
2022,2607101470,Sharks,1831.25
2022,2607101710,Demersal marine fishes,28480.1
2022,2607101710,Jellies,1016550
2022,2607101710,Pelagic marine fish (excl. anchovy & sardine),605
2022,2607101710,"Shrimps, prawns",544
2022,2607101918,Demersal marine fishes,92675.15
2022,2607101918,Sharks,3443.75
2022,2607101918,"Shrimps, prawns",29692.8
2022,2607102254,Molluscs excl. Cephalopods,12374
2022,2607102494,Demersal marine fishes,12355
2022,2607102494,Jellies,32000
2022,2607102726,Molluscs excl. Cephalopods,19525
2022,2607103310,Crustaceans,860
2022,2607103310,Pelagic marine fish (excl. anchovy & sardine),1150
2022,2607103526,Demersal marine fishes,10121
2022,2607103526,Jellies,50800
2022,2607602683,Demersal marine fishes,27030
2022,2607602709,Demersal marine fishes,15141
2022,2607602709,Pelagic marine fish (excl. anchovy & sardine),4900
2022,2607602709,Sharks,100
2022,2607602733,Crustaceans,12400
2022,2607602733,Demersal marine fishes,18500
2022,2607602733,Molluscs excl. Cephalopods,6000
2022,2607602733,Pelagic marine fish (excl. anchovy & sardine),3500
2022,2607602808,Molluscs excl. Cephalopods,14170
2022,2607602824,Crustaceans,51600
2022,2607602824,Molluscs excl. Cephalopods,253000
2022,2607602857,Crustaceans,16353
2022,2607602857,Molluscs excl. Cephalopods,311400
2022,2607602865,Molluscs excl. Cephalopods,1400
2022,2607602873,Demersal marine fishes,129377.5
2022,2607602873,Molluscs excl. Cephalopods,11605
2022,2607602873,Sharks,62700
2022,2607602881,Demersal marine fishes,13825
2022,2607602881,Molluscs excl. Cephalopods,3900
2022,2607602881,Sharks,38585
2022,2607602907,Molluscs excl. Cephalopods,13134
2022,2607602915,Crustaceans,191600
2022,2607602915,Jellies,146000
2022,2607602931,"Shrimps, prawns",23030.4
2022,2607602949,Molluscs excl. Cephalopods,182926
2022,2607602964,Molluscs excl. Cephalopods,14360
2022,2607602972,Crustaceans,7420
2022,2607602972,Demersal marine fishes,240802.6
2022,2607602972,Marine or freshwater fishes NEI,2100
2022,2607602972,Molluscs excl. Cephalopods,231626
2022,2607602972,Pelagic marine fish (excl. anchovy & sardine),19420
2022,2607602972,Sharks,29145
2022,2607603012,Demersal marine fishes,3777848.35
2022,2607603012,Marine or freshwater fishes NEI,150
2022,2607603012,Molluscs excl. Cephalopods,25519
2022,2607603012,Sharks,6602
2022,2607603012,"Shrimps, prawns",121042.2
2022,2607603038,Crustaceans,70528.6
2022,2607603038,Demersal marine fishes,61639
2022,2607603038,Molluscs excl. Cephalopods,58000
2022,2607603038,Sharks,2886
2022,2607603046,Demersal marine fishes,37717.5
2022,2607603046,Molluscs excl. Cephalopods,21160
2022,2607603046,Pelagic marine fish (excl. anchovy & sardine),440
2022,2607603046,Sharks,1250
2022,2607603053,Molluscs excl. Cephalopods,206450
2022,2607603079,Demersal marine fishes,19987.5
2022,2607603079,Molluscs excl. Cephalopods,3796
2022,2607603079,Sharks,8837.5
2022,2607603087,Molluscs excl. Cephalopods,111550
2022,2607603095,Molluscs excl. Cephalopods,39420
2022,2607603111,Demersal marine fishes,17897
2022,2607603137,Molluscs excl. Cephalopods,1697
2022,2607603178,"Shrimps, prawns",912
2022,2607603210,Molluscs excl. Cephalopods,31530
2022,2607603210,"Shrimps, prawns",6448
2022,2607603251,Molluscs excl. Cephalopods,55740
2022,2607603277,Cephalopods,55
2022,2607603293,Demersal marine fishes,7500
2022,2607603293,Pelagic marine fish (excl. anchovy & sardine),186000
2022,2607603426,Crustaceans,2322
2022,2607603426,Molluscs excl. Cephalopods,5836
2022,2607603517,Demersal marine fishes,2700
2022,2607603517,Molluscs excl. Cephalopods,2400
