"","cinfo.stock.i.","stock","yr","ct.raw","B","lcl.B","ucl.B","B.Bmsy","lcl.B.Bmsy","ucl.B.Bmsy","F.Fmsy","lcl.F.Fmsy","ucl.F.Fmsy"
"37","panulirus","panulirus",2011,127.826,622.948761076107,562.509119962667,738.883109009842,0.447165464014628,0.403780643541299,0.530385529176115,1.2598999102164,1.06221549603558,1.39527175701844
"38","panulirus","panulirus",2012,174.189,647.180372281655,578.611519369578,782.902670782108,0.464559414120304,0.415339277818221,0.561983678166111,1.59071197261905,1.31494961641151,1.77922065525785
"39","panulirus","panulirus",2013,169.088,668.758972875527,589.587679299681,802.478774510441,0.480048978511887,0.423218191711179,0.576035809022198,1.44608906468575,1.20512226404462,1.64027348525072
"40","panulirus","panulirus",2014,112.3469,670.443524720295,594.983831368549,820.526299273468,0.481258184556411,0.427091660918503,0.588990694382325,0.956000657652813,0.781138217165243,1.07724683724162
"41","panulirus","panulirus",2015,157.9034,682.056582631902,598.772689002196,831.267970507718,0.489594276951398,0.429811381042688,0.596701287454954,1.29829137179816,1.06524996478367,1.47887202034007
"42","panulirus","panulirus",2016,203.97927,706.555409515347,617.290131583796,861.469046032491,0.507180039979846,0.443103583101267,0.61838024212122,1.58528456002783,1.30021082784973,1.81452986885595
"43","panulirus","panulirus",2017,207.71346,726.297557258374,632.555846320994,863.692549059693,0.521351360653004,0.454061627872369,0.619976318436035,1.57042600765845,1.32060485465473,1.80315553140671
"44","panulirus","panulirus",2018,187.3445,721.31815549165,620.643709978414,848.83960711496,0.517777043404686,0.44551085081354,0.609314570485488,1.42620352875283,1.21194450646829,1.65754761093358
"45","panulirus","panulirus",2019,232.37138,712.095053704996,595.968639967777,830.254336775345,0.511156510789839,0.427798576834795,0.595973680263803,1.79189307233466,1.53687627641147,2.14104922307112
"46","panulirus","panulirus",2020,163.6123,680.496617176046,547.695220840898,793.664493530736,0.488474501585427,0.393146921334021,0.569708736411223,1.35140495669786,1.15870939038326,1.67908440036394
"47","panulirus","panulirus",2021,147.471,654.079257725434,499.080717986201,782.494519408054,0.469511576325944,0.358250428901307,0.561690698694971,1.31846124998414,1.10208842917105,1.72793322733262
"48","panulirus","panulirus",2022,169.301,641.994150845475,438.576878371326,787.822075121096,0.460836637449257,0.31481952542007,0.565514928023835,1.57115444963957,1.28032965639914,2.29987492840296
"49","panulirus","panulirus",2023,140.153,645.181984011037,376.225686869418,804.954262694494,0.463124929818949,0.270062554667529,0.577812765477769,1.28783265723552,1.03221570140907,2.20847873462134
"50","panulirus","panulirus",2024,150.85266,654.511942470989,304.56190896757,829.330676542675,0.469822166356951,0.218620817399821,0.595310657905719,1.34691230624559,1.0629899686986,2.89455169521135
"51","callinectes","callinectes",2000,0.443,5059.96334894843,4020.00668061466,6076.5060754265,1.50753187726107,1.19769409378993,1.81039386638636,0.000311954614419107,0.000259767520332024,0.000392655794107951
"52","callinectes","callinectes",2001,0.443,5715.91579760039,4751.58337762818,6402.10800660256,1.70296199367007,1.41565519653951,1.90740154345732,0.000276155032962292,0.000246556120869582,0.000332200613994896
"53","callinectes","callinectes",2002,0.443,6161.71194804913,5365.17361902244,6589.54989002405,1.83577953822826,1.59846419824313,1.96324673341318,0.000256175382556756,0.000239542752060454,0.000294208357004415
"54","callinectes","callinectes",2003,0.443,6430.86500666329,5799.30648489768,6673.64249797583,1.91596921308183,1.72780686125069,1.98830072657218,0.000245453591991201,0.000236524344235518,0.000272184082632403
"55","callinectes","callinectes",2004,0.443,6561.98972601899,6135.36180281038,6703.2351240964,1.95503564117497,1.82792895094562,1.99711735707562,0.000240548824579408,0.000235480165364004,0.000257275604312851
